"Gene Name","Protein IDs","fold1_vs_fold10_log2 fold change","fold1_vs_fold4_log2 fold change","fold10_vs_fold4_log2 fold change","fold1_vs_fold10_p.val","fold1_vs_fold4_p.val","fold10_vs_fold4_p.val","fold1_vs_fold10_p.adj","fold1_vs_fold4_p.adj","fold10_vs_fold4_p.adj","fold1_vs_fold10_significant","fold1_vs_fold4_significant","fold10_vs_fold4_significant","significant","imputed","num_NAs","Protein.names"
"sp|P00359|G3P3_YEAST","sp|P00359|G3P3_YEAST",-2.73,-1.77,0.961,1.26e-13,1.05e-10,6.66e-07,5.3e-12,3.15e-09,1.78e-05,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P00445|SODC_YEAST","sp|P00445|SODC_YEAST",-0.591,0.901,1.49,0.12,0.0236,0.000749,0.163,0.0616,0.00346,FALSE,FALSE,TRUE,TRUE,TRUE,15,NA
"sp|P00549|KPYK1_YEAST","sp|P00549|KPYK1_YEAST",-2.01,-1.49,0.521,0.00185,0.0141,0.35,0.00397,0.0415,0.464,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P00560|PGK_YEAST","sp|P00560|PGK_YEAST",-3.41,-2.49,0.916,5.96e-05,0.00118,0.168,0.000178,0.00576,0.258,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P00817|IPYR_YEAST","sp|P00817|IPYR_YEAST",-2.89,0.0334,2.92,0.000707,0.962,0.000639,0.00167,0.979,0.00303,TRUE,FALSE,TRUE,TRUE,TRUE,14,NA
"sp|P00925|ENO2_YEAST","sp|P00925|ENO2_YEAST",-3.43,-2.38,1.05,0.00176,0.0196,0.269,0.00382,0.0535,0.378,TRUE,FALSE,FALSE,TRUE,TRUE,1,NA
"sp|P00942|TPIS_YEAST","sp|P00942|TPIS_YEAST",-6.31,-3.69,2.62,3.25e-06,0.000931,0.0111,1.38e-05,0.00486,0.0288,TRUE,TRUE,TRUE,TRUE,TRUE,8,NA
"sp|P00950|PMG1_YEAST","sp|P00950|PMG1_YEAST",-3.77,-1.7,2.06,2.62e-06,0.00577,0.0014,1.16e-05,0.02,0.00553,TRUE,TRUE,TRUE,TRUE,TRUE,8,NA
"sp|P01119|RAS1_YEAST","sp|P01119|RAS1_YEAST",-1.15,-0.136,1.01,7.57e-05,0.542,0.000271,0.00022,0.675,0.00157,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P01120|RAS2_YEAST","sp|P01120|RAS2_YEAST",-5.21,-2,3.21,5.29e-05,0.0533,0.00408,0.00016,0.118,0.0132,TRUE,FALSE,TRUE,TRUE,TRUE,9,NA
"sp|P02381|RMAR_YEAST","sp|P02381|RMAR_YEAST",-2.81,-0.988,1.82,1.4e-05,0.047,0.00109,4.84e-05,0.106,0.00466,TRUE,FALSE,TRUE,TRUE,TRUE,10,NA
"sp|P02400|RLA4_YEAST","sp|P02400|RLA4_YEAST",-8.06,-6.92,1.14,3.97e-10,3.78e-09,0.0801,5.85e-09,7.88e-08,0.144,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P02994|EF1A_YEAST","sp|P02994|EF1A_YEAST",-2.38,-2.07,0.31,0.00386,0.00973,0.667,0.0077,0.0304,0.755,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P04050|RPB1_YEAST","sp|P04050|RPB1_YEAST",-0.0242,-1.99,-1.96,0.975,0.0174,0.0186,0.978,0.0488,0.044,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA
"sp|P04083|ANXA1_HUMAN","sp|P04083|ANXA1_HUMAN",1.03,0.626,-0.4,2.68e-08,1.6e-05,0.00135,2.43e-07,0.00015,0.00541,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P04147|PABP_YEAST","sp|P04147|PABP_YEAST",-1.79,0.331,2.12,3.17e-05,0.308,4.35e-06,0.000101,0.463,6.75e-05,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P04456|RL25_YEAST","sp|P04456|RL25_YEAST",-4.7,-3.21,1.49,1.29e-08,2.19e-06,0.00446,1.27e-07,2.64e-05,0.0142,TRUE,TRUE,TRUE,TRUE,TRUE,7,NA
"sp|P04786|TOP1_YEAST","sp|P04786|TOP1_YEAST",-5.48,-4.24,1.24,5.88e-13,3.18e-11,0.000301,1.88e-11,1.18e-09,0.00171,TRUE,TRUE,TRUE,TRUE,TRUE,6,NA
"sp|P04801|SYTC_YEAST","sp|P04801|SYTC_YEAST",-0.376,-1.73,-1.36,0.371,0.000601,0.00424,0.433,0.00336,0.0136,FALSE,TRUE,TRUE,TRUE,TRUE,13,NA
"sp|P04802|SYDC_YEAST","sp|P04802|SYDC_YEAST",-3.36,-2.27,1.09,8.82e-07,8.93e-05,0.0242,4.73e-06,0.000656,0.0552,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P04807|HXKB_YEAST","sp|P04807|HXKB_YEAST",-4.65,-3.81,0.841,3.09e-05,0.000247,0.318,9.86e-05,0.00155,0.43,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P04821|CDC25_YEAST","sp|P04821|CDC25_YEAST",-2.2,-0.435,1.76,2.31e-06,0.179,3.15e-05,1.06e-05,0.308,0.00029,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P05114|HMGN1_HUMAN","sp|P05114|HMGN1_HUMAN",-2.06,-0.256,1.8,0.0177,0.747,0.0344,0.0305,0.827,0.0732,TRUE,FALSE,FALSE,TRUE,TRUE,15,NA
"sp|P05317|RLA0_YEAST","sp|P05317|RLA0_YEAST",-5.03,-6.82,-1.79,0.00197,0.000126,0.207,0.0042,0.000862,0.306,TRUE,TRUE,FALSE,TRUE,TRUE,8,NA
"sp|P05318|RLA1_YEAST","sp|P05318|RLA1_YEAST",-6.59,-6.13,0.456,2.43e-06,5.85e-06,0.632,1.1e-05,6.36e-05,0.728,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P05319|RLA2_YEAST","sp|P05319|RLA2_YEAST",-7.11,-6.21,0.901,1.55e-05,6.97e-05,0.454,5.31e-05,0.000535,0.569,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P05453|ERF3_YEAST","sp|P05453|ERF3_YEAST",-3.04,-2.22,0.819,4.27e-06,0.000144,0.0877,1.74e-05,0.000967,0.155,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P05455|LA_HUMAN","sp|P05455|LA_HUMAN",4.35,0.173,-4.18,0.0058,0.901,0.00757,0.011,0.939,0.0212,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|P05694|METE_YEAST","sp|P05694|METE_YEAST",-2.6,-0.586,2.01,6.24e-05,0.246,0.000747,0.000185,0.397,0.00346,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P05738|RL9A_YEAST","sp|P05738|RL9A_YEAST",-1.95,-0.0455,1.9,0.000456,0.92,0.000566,0.00112,0.951,0.00275,TRUE,FALSE,TRUE,TRUE,TRUE,14,NA
"sp|P05749|RL22A_YEAST","sp|P05749|RL22A_YEAST",-2.63,0.282,2.91,0.022,0.789,0.0126,0.0368,0.859,0.0316,TRUE,FALSE,TRUE,TRUE,TRUE,15,NA
"sp|P05750|RS3_YEAST","sp|P05750|RS3_YEAST",-2.89,-1.87,1.02,1.4e-16,1.44e-13,1.66e-09,2.1e-14,1.41e-11,1.59e-07,TRUE,TRUE,TRUE,TRUE,FALSE,0,NA
"sp|P05755|RS9B_YEAST","sp|P05755|RS9B_YEAST",-5.73,-0.562,5.17,5.74e-07,0.449,2.16e-06,3.33e-06,0.601,4.1e-05,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P05759|RS31_YEAST","sp|P05759|RS31_YEAST",-1.13,-0.245,0.88,0.0207,0.584,0.0621,0.0349,0.709,0.118,TRUE,FALSE,FALSE,TRUE,TRUE,9,NA
"sp|P06101|CDC37_YEAST","sp|P06101|CDC37_YEAST",-4.78,-3.55,1.23,6.83e-08,3.36e-06,0.0302,5.56e-07,3.8e-05,0.0661,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P06102|NOT3_YEAST","sp|P06102|NOT3_YEAST",-4.33,-2.71,1.62,2.69e-13,3.8e-10,5.31e-07,9.94e-12,1.02e-08,1.51e-05,TRUE,TRUE,TRUE,TRUE,TRUE,6,NA
"sp|P06105|SC160_YEAST","sp|P06105|SC160_YEAST",-2.69,-2.13,0.559,6.68e-07,1.2e-05,0.124,3.77e-06,0.000118,0.202,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P06169|PDC1_YEAST","sp|P06169|PDC1_YEAST",-4.47,-3.45,1.02,2.6e-06,5.36e-05,0.128,1.15e-05,0.000428,0.207,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P06244|KAPA_YEAST","sp|P06244|KAPA_YEAST",-1.43,-0.374,1.06,0.00221,0.358,0.0162,0.00465,0.52,0.0392,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P06703|S10A6_HUMAN","sp|P06703|S10A6_HUMAN",1.63,0.714,-0.914,9.1e-10,4.75e-05,2.62e-06,1.25e-08,0.000394,4.7e-05,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P06733|ENOA_HUMAN","sp|P06733|ENOA_HUMAN",1.08,0.452,-0.623,1.66e-10,2.15e-05,4.05e-07,2.76e-09,0.000195,1.24e-05,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P06777|RAD1_YEAST","sp|P06777|RAD1_YEAST",-1.92,0.365,2.29,0.000221,0.383,3.61e-05,0.000583,0.544,0.000318,TRUE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|P06782|SNF1_YEAST","sp|P06782|SNF1_YEAST",-5.04,-4.05,0.982,5.04e-13,1.48e-11,0.00106,1.66e-11,6.5e-10,0.00454,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P06787|CALM_YEAST","sp|P06787|CALM_YEAST",-1.69,-0.823,0.871,9.96e-07,0.00198,0.00125,5.2e-06,0.00855,0.00515,TRUE,FALSE,FALSE,TRUE,TRUE,6,NA
"sp|P07149|FAS1_YEAST","sp|P07149|FAS1_YEAST",-7.46,-1.37,6.09,4.68e-07,0.158,6.13e-06,2.82e-06,0.278,8.98e-05,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P07237|PDIA1_HUMAN","sp|P07237|PDIA1_HUMAN",2.41,0.683,-1.73,0.00201,0.314,0.0179,0.00427,0.471,0.0426,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|P07248|ADR1_YEAST","sp|P07248|ADR1_YEAST",-0.508,-2.38,-1.87,0.513,0.00639,0.0255,0.577,0.0218,0.0576,FALSE,TRUE,FALSE,TRUE,TRUE,14,NA
"sp|P07250|IPMK_YEAST","sp|P07250|IPMK_YEAST",-1.89,0.344,2.23,0.00407,0.552,0.00112,0.00803,0.681,0.00471,TRUE,FALSE,TRUE,TRUE,TRUE,15,NA
"sp|P07260|IF4E_YEAST","sp|P07260|IF4E_YEAST",-1.34,-1.18,0.168,0.00548,0.0127,0.695,0.0105,0.0382,0.777,TRUE,TRUE,FALSE,TRUE,TRUE,7,NA
"sp|P07264|LEUC_YEAST","sp|P07264|LEUC_YEAST",-1.59,-1.28,0.314,2.62e-06,3.47e-05,0.186,1.16e-05,0.000297,0.28,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P07270|PHO4_YEAST","sp|P07270|PHO4_YEAST",-1.52,0.301,1.83,0.000815,0.431,0.000151,0.00189,0.588,0.000992,TRUE,FALSE,TRUE,TRUE,TRUE,14,NA
"sp|P07281|RS19B_YEAST","sp|P07281|RS19B_YEAST",-2.36,-0.00237,2.36,0.000191,0.996,0.000193,0.00051,0.997,0.00119,TRUE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|P07737|PROF1_HUMAN","sp|P07737|PROF1_HUMAN",1.16,0.397,-0.767,0.0256,0.414,0.125,0.0419,0.575,0.203,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P07866|LTE1_YEAST","sp|P07866|LTE1_YEAST",-2.66,-1.69,0.969,3.68e-10,2.37e-07,0.000176,5.52e-09,3.42e-06,0.00111,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P07910|HNRPC_HUMAN","sp|P07910|HNRPC_HUMAN",1.12,0.176,-0.946,3.22e-06,0.296,2.41e-05,1.37e-05,0.449,0.000238,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P07948|LYN_HUMAN","sp|P07948|LYN_HUMAN",2.07,1.48,-0.591,0.00395,0.029,0.351,0.00784,0.073,0.464,TRUE,FALSE,FALSE,TRUE,TRUE,10,NA
