"Gene Name","Protein IDs","fold1_vs_fold10_log2 fold change","fold1_vs_fold4_log2 fold change","fold10_vs_fold4_log2 fold change","fold1_vs_fold10_p.val","fold1_vs_fold4_p.val","fold10_vs_fold4_p.val","fold1_vs_fold10_p.adj","fold1_vs_fold4_p.adj","fold10_vs_fold4_p.adj","fold1_vs_fold10_significant","fold1_vs_fold4_significant","fold10_vs_fold4_significant","significant","imputed","num_NAs","Protein.names"
"sp|A0FGR8|ESYT2_HUMAN","sp|A0FGR8|ESYT2_HUMAN",2.2,0.512,-1.69,0.011,0.513,0.0423,0.0211,0.665,0.102,TRUE,FALSE,FALSE,TRUE,TRUE,6,NA
"sp|A6ND36|FA83G_HUMAN","sp|A6ND36|FA83G_HUMAN",1.79,1.77,-0.0201,0.0109,0.0116,0.975,0.0209,0.0393,0.984,TRUE,TRUE,FALSE,TRUE,TRUE,11,NA
"sp|A8CG34|P121C_HUMAN","sp|A8CG34|P121C_HUMAN",2.37,0.245,-2.12,0.00592,0.747,0.0117,0.0123,0.829,0.0413,TRUE,FALSE,TRUE,TRUE,TRUE,5,NA
"sp|O00257|CBX4_HUMAN","sp|O00257|CBX4_HUMAN",2.64,2.7,0.0525,0.00674,0.00592,0.952,0.0137,0.0233,0.97,TRUE,TRUE,FALSE,TRUE,TRUE,12,NA
"sp|O00401|WASL_HUMAN","sp|O00401|WASL_HUMAN",-3.45,-0.328,3.12,0.0041,0.754,0.008,0.00881,0.833,0.0316,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|O00429|DNM1L_HUMAN","sp|O00429|DNM1L_HUMAN",2.1,0.901,-1.2,3.9e-06,0.00963,0.00126,2.21e-05,0.0341,0.00794,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA
"sp|O00566|MPP10_HUMAN","sp|O00566|MPP10_HUMAN",-5.24,-5.23,0.0179,2.83e-07,2.96e-07,0.977,2.8e-06,8.21e-06,0.985,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|O13563|RPN13_YEAST","sp|O13563|RPN13_YEAST",-5.36,-3.85,1.51,2.38e-07,1.46e-05,0.0289,2.46e-06,0.000199,0.0778,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
"sp|O14497|ARI1A_HUMAN","sp|O14497|ARI1A_HUMAN",3.71,0.089,-3.62,0.00957,0.945,0.0111,0.0186,0.963,0.0399,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|O14523|C2C2L_HUMAN","sp|O14523|C2C2L_HUMAN",1.48,-0.753,-2.24,0.0762,0.351,0.0114,0.113,0.513,0.0405,FALSE,FALSE,TRUE,TRUE,TRUE,6,NA
"sp|O14757|CHK1_HUMAN","sp|O14757|CHK1_HUMAN",1.85,0.133,-1.72,1.59e-05,0.669,3.67e-05,6.89e-05,0.78,0.000655,TRUE,FALSE,TRUE,TRUE,TRUE,4,NA
"sp|O15164|TIF1A_HUMAN","sp|O15164|TIF1A_HUMAN",1.04,0.705,-0.337,2.69e-08,4.48e-06,0.0052,4.65e-07,7.32e-05,0.0232,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|O15397|IPO8_HUMAN","sp|O15397|IPO8_HUMAN",2.99,-0.351,-3.34,0.00811,0.728,0.00385,0.0161,0.814,0.0183,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|O15504|NUP42_HUMAN","sp|O15504|NUP42_HUMAN",-4.68,-1.24,3.44,0.00553,0.409,0.0315,0.0115,0.574,0.083,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|O15534|PER1_HUMAN","sp|O15534|PER1_HUMAN",1.58,-0.421,-2,0.0108,0.453,0.00213,0.0207,0.614,0.0119,TRUE,FALSE,TRUE,TRUE,TRUE,6,NA
"sp|O43159|RRP8_HUMAN","sp|O43159|RRP8_HUMAN",0.897,1.52,0.619,0.0422,0.00181,0.147,0.068,0.00945,0.253,FALSE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|O43164|PJA2_HUMAN","sp|O43164|PJA2_HUMAN",1.83,0.0481,-1.79,0.0243,0.949,0.0277,0.0425,0.966,0.0752,TRUE,FALSE,FALSE,TRUE,TRUE,15,NA
"sp|O43390|HNRPR_HUMAN","sp|O43390|HNRPR_HUMAN",2.16,0.394,-1.77,0.000111,0.368,0.00075,0.000363,0.531,0.00547,TRUE,FALSE,TRUE,TRUE,TRUE,4,NA
"sp|O43395|PRPF3_HUMAN","sp|O43395|PRPF3_HUMAN",5.32,4.58,-0.744,0.00425,0.0113,0.648,0.00908,0.0384,0.752,TRUE,TRUE,FALSE,TRUE,TRUE,8,NA
"sp|O43707|ACTN4_HUMAN","sp|O43707|ACTN4_HUMAN",2.59,0.65,-1.94,0.000796,0.316,0.00706,0.00209,0.475,0.0291,TRUE,FALSE,TRUE,TRUE,TRUE,2,NA
"sp|O43815|STRN_HUMAN","sp|O43815|STRN_HUMAN",-3.79,-4.19,-0.405,0.0142,0.00773,0.773,0.0265,0.0287,0.848,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|O60245|PCDH7_HUMAN","sp|O60245|PCDH7_HUMAN",4.48,0.389,-4.09,8.01e-05,0.655,0.000201,0.000272,0.771,0.00207,TRUE,FALSE,TRUE,TRUE,TRUE,5,NA
"sp|O60503|ADCY9_HUMAN","sp|O60503|ADCY9_HUMAN",0.491,-0.888,-1.38,0.334,0.091,0.013,0.408,0.189,0.0441,FALSE,FALSE,TRUE,TRUE,TRUE,9,NA
"sp|O60504|VINEX_HUMAN","sp|O60504|VINEX_HUMAN",3.18,0.395,-2.79,4.86e-07,0.332,2.61e-06,4.16e-06,0.492,0.000108,TRUE,FALSE,TRUE,TRUE,TRUE,6,NA
"sp|O75167|PHAR2_HUMAN","sp|O75167|PHAR2_HUMAN",2.09,1.89,-0.208,0.0178,0.0302,0.796,0.0324,0.0805,0.866,TRUE,FALSE,FALSE,TRUE,TRUE,12,NA
"sp|O75179|ANR17_HUMAN","sp|O75179|ANR17_HUMAN",1.53,0.248,-1.28,0.00834,0.633,0.0227,0.0165,0.754,0.065,TRUE,FALSE,FALSE,TRUE,TRUE,2,NA
"sp|O75362|ZN217_HUMAN","sp|O75362|ZN217_HUMAN",1.39,0.216,-1.18,0.00194,0.574,0.00653,0.00463,0.715,0.0277,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|O75381|PEX14_HUMAN","sp|O75381|PEX14_HUMAN",2.16,0.696,-1.47,0.000713,0.198,0.012,0.0019,0.341,0.042,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|O75382|TRIM3_HUMAN","sp|O75382|TRIM3_HUMAN",2.22,-0.422,-2.64,0.0257,0.646,0.00984,0.0446,0.765,0.0364,TRUE,FALSE,TRUE,TRUE,TRUE,4,NA
"sp|O75385|ULK1_HUMAN","sp|O75385|ULK1_HUMAN",4.06,0.222,-3.84,6.03e-05,0.773,0.000108,0.000215,0.846,0.00138,TRUE,FALSE,TRUE,TRUE,TRUE,5,NA
"sp|O75410|TACC1_HUMAN","sp|O75410|TACC1_HUMAN",3.28,0.0469,-3.23,0.000981,0.955,0.00111,0.0025,0.969,0.00716,TRUE,FALSE,TRUE,TRUE,TRUE,4,NA
"sp|O94906|PRP6_HUMAN","sp|O94906|PRP6_HUMAN",2.61,0.787,-1.82,0.006,0.355,0.042,0.0124,0.516,0.102,TRUE,FALSE,FALSE,TRUE,TRUE,6,NA
"sp|O95071|UBR5_HUMAN","sp|O95071|UBR5_HUMAN",1.22,-1.57,-2.79,0.0696,0.0237,0.000406,0.104,0.0676,0.00351,FALSE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|O95171|SCEL_HUMAN","sp|O95171|SCEL_HUMAN",2.47,0.548,-1.93,4.43e-05,0.238,0.000531,0.000164,0.391,0.00431,TRUE,FALSE,TRUE,TRUE,TRUE,6,NA
"sp|O95235|KI20A_HUMAN","sp|O95235|KI20A_HUMAN",2.21,0.282,-1.93,0.00346,0.668,0.00867,0.00758,0.78,0.0335,TRUE,FALSE,TRUE,TRUE,TRUE,1,NA
"sp|O95391|SLU7_HUMAN","sp|O95391|SLU7_HUMAN",6.34,0.168,-6.18,3.63e-12,0.635,5.47e-12,3.06e-10,0.757,1.15e-08,TRUE,FALSE,TRUE,TRUE,TRUE,6,NA
"sp|O95835|LATS1_HUMAN","sp|O95835|LATS1_HUMAN",2.06,-1.04,-3.1,0.0776,0.353,0.0117,0.114,0.515,0.0413,FALSE,FALSE,TRUE,TRUE,TRUE,10,NA
"sp|P00330|ADH1_YEAST","sp|P00330|ADH1_YEAST",-2.07,-1.24,0.821,2.53e-09,2.42e-06,0.000243,7.44e-08,4.33e-05,0.00238,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P00359|G3P3_YEAST","sp|P00359|G3P3_YEAST",-2.73,-1.77,0.961,2.83e-13,2.08e-10,1.1e-06,2.71e-11,1.69e-08,5.39e-05,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P00560|PGK_YEAST","sp|P00560|PGK_YEAST",-4.55,-3.63,0.916,0.00597,0.0223,0.533,0.0123,0.0649,0.653,TRUE,FALSE,FALSE,TRUE,TRUE,2,NA
"sp|P00817|IPYR_YEAST","sp|P00817|IPYR_YEAST",-3.28,0.349,3.63,0.00994,0.76,0.00519,0.0193,0.836,0.0232,TRUE,FALSE,TRUE,TRUE,TRUE,14,NA
"sp|P00925|ENO2_YEAST","sp|P00925|ENO2_YEAST",-3.39,-2.34,1.05,0.00166,0.0191,0.259,0.00403,0.0578,0.388,TRUE,FALSE,FALSE,TRUE,TRUE,1,NA
"sp|P00942|TPIS_YEAST","sp|P00942|TPIS_YEAST",-7.46,-4.59,2.87,6.12e-05,0.00442,0.0553,0.000217,0.0186,0.126,TRUE,TRUE,FALSE,TRUE,TRUE,8,NA
"sp|P00950|PMG1_YEAST","sp|P00950|PMG1_YEAST",-4.71,-2.49,2.22,1.14e-05,0.0044,0.00956,5.22e-05,0.0186,0.0357,TRUE,TRUE,TRUE,TRUE,TRUE,8,NA
"sp|P01119|RAS1_YEAST","sp|P01119|RAS1_YEAST",-4.14,-1.34,2.8,0.000378,0.166,0.00801,0.00108,0.298,0.0316,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P01120|RAS2_YEAST","sp|P01120|RAS2_YEAST",-6.22,-2.72,3.5,7.79e-05,0.0353,0.00928,0.000266,0.0904,0.0349,TRUE,FALSE,TRUE,TRUE,TRUE,9,NA
"sp|P02381|RMAR_YEAST","sp|P02381|RMAR_YEAST",-4.57,-2.25,2.32,3.94e-05,0.014,0.0117,0.000148,0.0454,0.0413,TRUE,TRUE,TRUE,TRUE,TRUE,10,NA
"sp|P02400|RLA4_YEAST","sp|P02400|RLA4_YEAST",-8.3,-7.16,1.14,6.89e-09,5.46e-08,0.15,1.65e-07,1.92e-06,0.256,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P02994|EF1A_YEAST","sp|P02994|EF1A_YEAST",-2.63,-2.32,0.31,0.00566,0.0124,0.712,0.0118,0.0412,0.799,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P04050|RPB1_YEAST","sp|P04050|RPB1_YEAST",0.471,-1.99,-2.46,0.601,0.0391,0.0134,0.666,0.098,0.0446,FALSE,FALSE,TRUE,TRUE,TRUE,10,NA
"sp|P04083|ANXA1_HUMAN","sp|P04083|ANXA1_HUMAN",1.03,0.626,-0.4,5.39e-08,2.68e-05,0.00191,7.89e-07,0.000322,0.0108,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P04147|PABP_YEAST","sp|P04147|PABP_YEAST",-4.34,-1.89,2.45,5.73e-05,0.0316,0.00754,0.000205,0.0834,0.0305,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P04456|RL25_YEAST","sp|P04456|RL25_YEAST",-6.61,-5.24,1.37,1.88e-07,3.67e-06,0.0914,2.06e-06,6.19e-05,0.179,TRUE,TRUE,FALSE,TRUE,TRUE,7,NA
"sp|P04786|TOP1_YEAST","sp|P04786|TOP1_YEAST",-6.69,-5.45,1.24,8.4e-11,1.75e-09,0.014,4.66e-09,1.19e-07,0.0457,TRUE,TRUE,TRUE,TRUE,TRUE,6,NA
"sp|P04801|SYTC_YEAST","sp|P04801|SYTC_YEAST",-0.742,-2.07,-1.33,0.335,0.0134,0.0934,0.408,0.0439,0.182,FALSE,TRUE,FALSE,TRUE,TRUE,13,NA
"sp|P04802|SYDC_YEAST","sp|P04802|SYDC_YEAST",-3.94,-2.85,1.09,0.000459,0.00592,0.242,0.00128,0.0233,0.369,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P04807|HXKB_YEAST","sp|P04807|HXKB_YEAST",-5.12,-4.28,0.841,7.39e-05,0.000432,0.399,0.000253,0.00296,0.529,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P04821|CDC25_YEAST","sp|P04821|CDC25_YEAST",-1.54,0.193,1.73,0.000222,0.561,6.71e-05,0.000666,0.708,0.00101,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P05114|HMGN1_HUMAN","sp|P05114|HMGN1_HUMAN",-2.56,0.363,2.92,0.019,0.716,0.00885,0.0342,0.807,0.0339,TRUE,FALSE,TRUE,TRUE,TRUE,15,NA
"sp|P05317|RLA0_YEAST","sp|P05317|RLA0_YEAST",-6.04,-8.05,-2.01,0.00137,9.58e-05,0.216,0.00339,0.000897,0.337,TRUE,TRUE,FALSE,TRUE,TRUE,8,NA
"sp|P05318|RLA1_YEAST","sp|P05318|RLA1_YEAST",-7.63,-7.18,0.456,5.17e-05,9.88e-05,0.749,0.000188,0.000914,0.829,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P05319|RLA2_YEAST","sp|P05319|RLA2_YEAST",-7.73,-6.83,0.901,5.39e-05,0.000192,0.535,0.000195,0.0015,0.654,TRUE,TRUE,FALSE,TRUE,TRUE,3,NA
"sp|P05453|ERF3_YEAST","sp|P05453|ERF3_YEAST",-2.9,-2.08,0.819,1.07e-05,0.000355,0.0947,4.95e-05,0.00254,0.184,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P05455|LA_HUMAN","sp|P05455|LA_HUMAN",5.06,0.173,-4.88,0.00797,0.919,0.00989,0.0159,0.949,0.0365,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|P05694|METE_YEAST","sp|P05694|METE_YEAST",-3.9,-1.3,2.6,0.00199,0.236,0.0259,0.00473,0.388,0.072,TRUE,FALSE,FALSE,TRUE,TRUE,12,NA
"sp|P05738|RL9A_YEAST","sp|P05738|RL9A_YEAST",-3.39,-1.34,2.05,0.0164,0.305,0.125,0.03,0.463,0.226,TRUE,FALSE,FALSE,TRUE,TRUE,14,NA
"sp|P05749|RL22A_YEAST","sp|P05749|RL22A_YEAST",-4.53,-1.5,3.03,0.00488,0.297,0.0441,0.0103,0.456,0.106,TRUE,FALSE,FALSE,TRUE,TRUE,15,NA
"sp|P05750|RS3_YEAST","sp|P05750|RS3_YEAST",-2.89,-1.87,1.02,5.13e-16,4.66e-13,4.4e-09,1.54e-13,1.09e-10,1.16e-06,TRUE,TRUE,TRUE,TRUE,FALSE,0,NA
"sp|P05755|RS9B_YEAST","sp|P05755|RS9B_YEAST",-7.92,-2.31,5.61,2.15e-06,0.0522,0.000109,1.37e-05,0.122,0.00138,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P05759|RS31_YEAST","sp|P05759|RS31_YEAST",-1.89,0.0575,1.94,0.0282,0.942,0.0243,0.0482,0.963,0.0684,TRUE,FALSE,FALSE,TRUE,TRUE,9,NA
"sp|P06101|CDC37_YEAST","sp|P06101|CDC37_YEAST",-5.16,-3.94,1.23,2.62e-05,0.000416,0.186,0.000104,0.00289,0.3,TRUE,TRUE,FALSE,TRUE,TRUE,2,NA
"sp|P06102|NOT3_YEAST","sp|P06102|NOT3_YEAST",-5.41,-3.78,1.62,7.97e-09,1.01e-06,0.00477,1.85e-07,2.13e-05,0.0219,TRUE,TRUE,TRUE,TRUE,TRUE,6,NA
"sp|P06105|SC160_YEAST","sp|P06105|SC160_YEAST",-2.55,-1.99,0.559,3.09e-08,8.51e-07,0.0454,5.25e-07,1.91e-05,0.108,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P06169|PDC1_YEAST","sp|P06169|PDC1_YEAST",-4.96,-3.94,1.02,8.54e-05,0.000773,0.299,0.000286,0.00485,0.43,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P06244|KAPA_YEAST","sp|P06244|KAPA_YEAST",-1.9,0.623,2.52,0.0559,0.509,0.0146,0.0864,0.662,0.0469,FALSE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P06703|S10A6_HUMAN","sp|P06703|S10A6_HUMAN",1.63,0.714,-0.914,1.68e-09,6.8e-05,4.06e-06,5.35e-08,0.000682,0.000147,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P06733|ENOA_HUMAN","sp|P06733|ENOA_HUMAN",1.08,0.452,-0.623,5.37e-10,4.66e-05,1.04e-06,2.36e-08,0.000512,5.21e-05,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P06777|RAD1_YEAST","sp|P06777|RAD1_YEAST",-2.74,-0.764,1.98,0.0171,0.47,0.073,0.0312,0.629,0.153,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P06782|SNF1_YEAST","sp|P06782|SNF1_YEAST",-5.55,-4.57,0.982,1.38e-07,1.74e-06,0.136,1.63e-06,3.4e-05,0.242,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P06787|CALM_YEAST","sp|P06787|CALM_YEAST",-1.91,-1.04,0.871,0.00466,0.0926,0.154,0.00986,0.191,0.26,TRUE,FALSE,FALSE,TRUE,TRUE,6,NA
"sp|P07149|FAS1_YEAST","sp|P07149|FAS1_YEAST",-7.86,-1.06,6.8,1.86e-06,0.34,1.08e-05,1.23e-05,0.501,0.000281,TRUE,FALSE,TRUE,TRUE,TRUE,11,NA
"sp|P07170|KAD2_YEAST","sp|P07170|KAD2_YEAST",-1.87,-1.11,0.765,0.0118,0.113,0.263,0.0225,0.223,0.391,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P07237|PDIA1_HUMAN","sp|P07237|PDIA1_HUMAN",3.83,0.683,-3.15,0.00852,0.601,0.0255,0.0168,0.734,0.071,TRUE,FALSE,FALSE,TRUE,TRUE,3,NA
"sp|P07248|ADR1_YEAST","sp|P07248|ADR1_YEAST",-1.18,-3.52,-2.34,0.373,0.0147,0.0878,0.446,0.0472,0.175,FALSE,TRUE,FALSE,TRUE,TRUE,14,NA
"sp|P07260|IF4E_YEAST","sp|P07260|IF4E_YEAST",-3.07,-3,0.0692,7.15e-05,9.08e-05,0.906,0.000247,0.000854,0.942,TRUE,TRUE,FALSE,TRUE,TRUE,7,NA
"sp|P07264|LEUC_YEAST","sp|P07264|LEUC_YEAST",-1.59,-1.28,0.314,3.44e-06,4.33e-05,0.192,2.01e-05,0.000481,0.309,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P07281|RS19B_YEAST","sp|P07281|RS19B_YEAST",-2.88,0.00403,2.89,0.00448,0.996,0.00443,0.00948,0.997,0.0206,TRUE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|P07737|PROF1_HUMAN","sp|P07737|PROF1_HUMAN",2.27,1.12,-1.15,0.0187,0.215,0.204,0.0338,0.364,0.323,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P07866|LTE1_YEAST","sp|P07866|LTE1_YEAST",-2.93,-1.96,0.969,3.87e-09,9.3e-07,0.00161,1.02e-07,1.98e-05,0.00956,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P07910|HNRPC_HUMAN","sp|P07910|HNRPC_HUMAN",1.12,0.176,-0.946,4.55e-06,0.306,3.26e-05,2.5e-05,0.463,0.000613,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P08004|CHS1_YEAST","sp|P08004|CHS1_YEAST",-3.43,-2.49,0.941,8.99e-09,7.1e-07,0.00903,2.01e-07,1.68e-05,0.0342,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P08678|CYAA_YEAST","sp|P08678|CYAA_YEAST",-2.5,0.0544,2.56,0.00923,0.95,0.00807,0.018,0.966,0.0318,TRUE,FALSE,TRUE,TRUE,TRUE,10,NA
"sp|P08758|ANXA5_HUMAN","sp|P08758|ANXA5_HUMAN",3.95,1.65,-2.3,0.00349,0.172,0.0637,0.00763,0.307,0.139,TRUE,FALSE,FALSE,TRUE,TRUE,5,NA
"sp|P09064|IF2B_YEAST","sp|P09064|IF2B_YEAST",-2.68,-1.84,0.836,1.17e-13,3.68e-11,2.4e-06,1.3e-11,3.69e-09,0.000101,TRUE,TRUE,FALSE,TRUE,FALSE,0,NA
"sp|P09211|GSTP1_HUMAN","sp|P09211|GSTP1_HUMAN",2.37,-1.32,-3.69,0.0598,0.278,0.00621,0.0917,0.438,0.0269,FALSE,FALSE,TRUE,TRUE,TRUE,7,NA
"sp|P09429|HMGB1_HUMAN","sp|P09429|HMGB1_HUMAN",-1.28,-1.36,-0.0807,0.0215,0.0155,0.874,0.0379,0.0493,0.918,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P09547|SWI1_YEAST","sp|P09547|SWI1_YEAST",-3.76,-1.8,1.96,0.000312,0.044,0.0297,0.00091,0.107,0.0794,TRUE,FALSE,FALSE,TRUE,TRUE,13,NA
"sp|P09874|PARP1_HUMAN","sp|P09874|PARP1_HUMAN",2.27,0.74,-1.53,0.016,0.394,0.088,0.0293,0.556,0.175,TRUE,FALSE,FALSE,TRUE,TRUE,14,NA
"sp|P09938|RIR2_YEAST","sp|P09938|RIR2_YEAST",-3.92,-3.43,0.49,0.0022,0.00577,0.655,0.00516,0.023,0.756,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P0C0T4|RS25B_YEAST","sp|P0C0T4|RS25B_YEAST",-3.27,-1.75,1.52,8.47e-05,0.0132,0.0274,0.000285,0.0434,0.0747,TRUE,TRUE,FALSE,TRUE,TRUE,8,NA
"sp|P0CS90|HSP77_YEAST","sp|P0CS90|HSP77_YEAST",-1.41,-1.05,0.368,0.0196,0.073,0.51,0.035,0.16,0.634,TRUE,FALSE,FALSE,TRUE,TRUE,8,NA
"sp|P0CX44|RL1B_YEAST","sp|P0CX44|RL1B_YEAST",-2.55,0.309,2.86,0.00395,0.689,0.00167,0.00854,0.793,0.00982,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0CX56|RS18B_YEAST","sp|P0CX56|RS18B_YEAST",-6.6,-1.15,5.46,3.38e-07,0.169,3.8e-06,3.21e-06,0.302,0.000142,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0CX85|RL35B_YEAST","sp|P0CX85|RL35B_YEAST",-2.96,-0.235,2.72,0.000804,0.748,0.0016,0.00211,0.829,0.00956,TRUE,FALSE,TRUE,TRUE,TRUE,12,NA
"sp|P0DP25|CALM3_HUMAN","sp|P0DP25|CALM3_HUMAN",3.67,0.261,-3.41,0.0077,0.831,0.0121,0.0154,0.885,0.0421,TRUE,FALSE,TRUE,TRUE,TRUE,3,NA
"sp|P10080|SSBP1_YEAST","sp|P10080|SSBP1_YEAST",-4.51,-3.84,0.667,1.54e-09,1.53e-08,0.0896,5.17e-08,6.74e-07,0.176,TRUE,TRUE,FALSE,TRUE,TRUE,6,NA
"sp|P10081|IF4A_YEAST","sp|P10081|IF4A_YEAST",-7.13,-6.36,0.769,8.89e-06,3.26e-05,0.501,4.23e-05,0.000373,0.626,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
"sp|P10591|HSP71_YEAST","sp|P10591|HSP71_YEAST",-3.44,1.37,4.82,0.000251,0.081,6.74e-06,0.000747,0.172,0.000209,TRUE,FALSE,TRUE,TRUE,TRUE,13,NA
"sp|P10592|HSP72_YEAST","sp|P10592|HSP72_YEAST",-4.11,-3.67,0.436,0.000506,0.00133,0.651,0.00139,0.00751,0.754,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
"sp|P10599|THIO_HUMAN","sp|P10599|THIO_HUMAN",1.09,0.464,-0.626,1.64e-07,0.00181,0.000123,1.89e-06,0.00945,0.00147,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P10809|CH60_HUMAN","sp|P10809|CH60_HUMAN",1.38,0.653,-0.724,8.29e-10,1.68e-05,5.04e-06,3.43e-08,0.00022,0.000171,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P11021|BIP_HUMAN","sp|P11021|BIP_HUMAN",2.1,1.99,-0.116,0.0248,0.0326,0.893,0.0433,0.0852,0.93,TRUE,FALSE,FALSE,TRUE,TRUE,4,NA
"sp|P11075|SEC7_YEAST","sp|P11075|SEC7_YEAST",-4.23,-2.66,1.57,1.57e-09,9.27e-07,0.000345,5.17e-08,1.98e-05,0.00308,TRUE,TRUE,TRUE,TRUE,TRUE,6,NA
"sp|P11142|HSP7C_HUMAN","sp|P11142|HSP7C_HUMAN",1.28,0.552,-0.726,6.93e-10,4.15e-05,1.68e-06,2.92e-08,0.000463,7.69e-05,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"sp|P11274|BCR_HUMAN","sp|P11274|BCR_HUMAN",2.82,0.361,-2.46,0.0128,0.724,0.0266,0.0242,0.814,0.073,TRUE,FALSE,FALSE,TRUE,TRUE,6,NA
"sp|P11387|TOP1_HUMAN","sp|P11387|TOP1_HUMAN",2.52,1.95,-0.575,0.0134,0.0477,0.536,0.0253,0.115,0.654,TRUE,FALSE,FALSE,TRUE,TRUE,5,NA
"sp|P11717|MPRI_HUMAN","sp|P11717|MPRI_HUMAN",-3.41,-4.02,-0.616,0.0099,0.00326,0.604,0.0192,0.0149,0.714,TRUE,TRUE,FALSE,TRUE,TRUE,1,NA
"sp|P11972|SST2_YEAST","sp|P11972|SST2_YEAST",-4.33,-4.11,0.214,0.000721,0.00111,0.839,0.00191,0.00654,0.893,TRUE,TRUE,FALSE,TRUE,TRUE,7,NA
"sp|P12709|G6PI_YEAST","sp|P12709|G6PI_YEAST",-4.29,-2.44,1.85,6.15e-06,0.00174,0.0118,3.18e-05,0.00923,0.0415,TRUE,TRUE,TRUE,TRUE,TRUE,7,NA
"sp|P12814|ACTN1_HUMAN","sp|P12814|ACTN1_HUMAN",3,0.553,-2.45,0.000172,0.383,0.00111,0.000529,0.545,0.00716,TRUE,FALSE,TRUE,TRUE,TRUE,5,NA
"sp|P12962|CAF20_YEAST","sp|P12962|CAF20_YEAST",-6.31,-5.19,1.12,3.26e-07,3.89e-06,0.159,3.11e-06,6.52e-05,0.267,TRUE,TRUE,FALSE,TRUE,TRUE,4,NA
"sp|P13010|XRCC5_HUMAN","sp|P13010|XRCC5_HUMAN",2.36,0.701,-1.66,0.0132,0.421,0.0677,0.0249,0.584,0.145,TRUE,FALSE,FALSE,TRUE,TRUE,1,NA
"sp|P13051|UNG_HUMAN","sp|P13051|UNG_HUMAN",1.11,0.128,-0.977,0.00294,0.69,0.00693,0.00663,0.793,0.0288,TRUE,FALSE,FALSE,TRUE,TRUE,1,NA
"sp|P13185|KIN1_YEAST","sp|P13185|KIN1_YEAST",-5.61,-2.76,2.85,0.000206,0.0321,0.0274,0.000619,0.0844,0.0747,TRUE,FALSE,FALSE,TRUE,TRUE,11,NA
