ProteinName,Ibaq,IbaqLog,IbaqPpb,Condition
sp|Q8N9B5|JMY_HUMAN,99410674.92307693,81.49994617194392,269.729766457963,prostate
sp|Q13740|CD166_HUMAN,99354031.8235294,81.49912390603598,269.57607742985584,prostate
sp|Q8N335|GPD1L_HUMAN,99319971.2962963,81.49862923684485,269.48366141856593,prostate
sp|Q92974|ARHG2_HUMAN,99315192.20625,81.49855981540517,269.47069437208864,prostate
sp|Q15075|EEA1_HUMAN,99220842.55357143,81.49718860048753,269.21469661528766,prostate
sp|O00534|VMA5A_HUMAN,99217730.93877551,81.49714335614661,269.2062539089801,prostate
sp|Q9P015|RM15_HUMAN,98933987.57142857,81.49301161879075,268.43637650629967,prostate
sp|Q9BVM4|GGACT_HUMAN,98760915.55555555,81.4904856032096,267.9667823258159,prostate
sp|O75084|FZD7_HUMAN,98724200.0,81.48994916429486,267.8671624587037,prostate
sp|O75351|VPS4B_HUMAN,98629906.48275863,81.48857055806782,267.6113170134968,prostate
sp|Q8N9N7|LRC57_HUMAN,98629081.8235294,81.48855849543088,267.60907947571246,prostate
sp|Q92665|RT31_HUMAN,98461972.44,81.48611203293082,267.1556636325226,prostate
sp|P10109|ADX_HUMAN,98453613.07142857,81.48598954369707,267.13298226018253,prostate
sp|Q5VW32|BROX_HUMAN,98426559.5925926,81.48559305968882,267.05957838747014,prostate
sp|Q8N5M4|TTC9C_HUMAN,98321752.75,81.48405602666871,266.7752072653792,prostate
sp|Q15428|SF3A2_HUMAN,98206662.05882353,81.48236628843361,266.4629331029058,prostate
sp|P54652|HSP72_HUMAN,97962009.63414635,81.4787677625347,265.7991206760954,prostate
sp|O60610|DIAP1_HUMAN,97934635.04225352,81.47836455819915,265.72484553125963,prostate
sp|Q9Y2H5|PKHA6_HUMAN,97909687.5735294,81.4779970051435,265.65715586998454,prostate
sp|O00330|ODPX_HUMAN,97849179.4516129,81.47710514495316,265.49297992403126,prostate
sp|Q4G176|ACSF3_HUMAN,97838828.94444445,81.47695252829055,265.4648960197279,prostate
sp|E9PAV3|NACAM_HUMAN,97805152.17391305,81.476455857654,265.3735212507957,prostate
sp|Q8WWV3|RT4I1_HUMAN,97794459.66666667,81.47629812700158,265.34450940187054,prostate
sp|Q12824|SNF5_HUMAN,97657836.1904762,81.47428120473614,264.9738105976018,prostate
sp|Q8IZQ5|SELH_HUMAN,97427011.71428572,81.47086720835362,264.3475173740238,prostate
sp|P83111|LACTB_HUMAN,97351138.58823529,81.46974324462303,264.1416517505799,prostate
sp|Q9Y3C4|TPRKB_HUMAN,97339669.3,81.46957326551146,264.11053227131333,prostate
sp|Q15029|U5S1_HUMAN,97318200.29824561,81.46925503309112,264.05228069185495,prostate
sp|Q9Y5J7|TIM9_HUMAN,97276470.0,81.46863626901948,263.93905438483387,prostate
sp|Q9NWB6|ARGL1_HUMAN,97170471.8,81.46706336598264,263.6514507672839,prostate
sp|Q96BW5|PTER_HUMAN,97107108.0,81.46612229348867,263.4795265449696,prostate
sp|Q8WVQ1|CANT1_HUMAN,97075921.48148148,81.46565888907978,263.3949085463176,prostate
sp|P20711|DDC_HUMAN,97051081.0,81.4652896747079,263.3275091722173,prostate
sp|O95487|SC24B_HUMAN,97022910.88222222,81.46487085620358,263.2510755367433,prostate
sp|Q8WUW1|BRK1_HUMAN,96911795.85714285,81.46321766976897,262.9495885003881,prostate
sp|Q9NSA3|CNBP1_HUMAN,96796210.0,81.46149595298239,262.6359708101641,prostate
sp|Q16186|ADRM1_HUMAN,96779857.5,81.46125220724443,262.59160177223714,prostate
sp|Q969Z3|MARC2_HUMAN,96737820.0,81.46062541909237,262.47754193845924,prostate
sp|Q9Y624|JAM1_HUMAN,96649369.84210527,81.45930571830803,262.23755120858465,prostate
sp|Q9BXW6|OSBL1_HUMAN,96572772.80322582,81.45816189314996,262.0297214013299,prostate
sp|Q9UBP9|GULP1_HUMAN,96567953.38095239,81.45808989428413,262.0166449219148,prostate
sp|Q9NZV6|MSRB1_HUMAN,96378083.33333333,81.45525050282319,261.5014728476755,prostate
sp|P22309|UD11_HUMAN,96371905.91304348,81.45515802931743,261.4847117288783,prostate
sp|O60927|PP1RB_HUMAN,96281146.0,81.45379870606928,261.2384539686538,prostate
sp|Q9NY12|GAR1_HUMAN,96262310.73076923,81.45351644719577,261.1873484633877,prostate
sp|Q8WWU7|ITLN2_HUMAN,96208025.13636364,81.45270263285327,261.04005602510193,prostate
sp|Q9Y4F1|FARP1_HUMAN,96164554.525,81.45205061855252,260.9221077478171,prostate
sp|Q9H4G0|E41L1_HUMAN,96150309.48214285,81.45183689349459,260.8834568475389,prostate
sp|O75688|PPM1B_HUMAN,96133105.51851852,81.45157873214384,260.83677754379073,prostate
sp|Q9Y547|IFT25_HUMAN,96007545.16666667,81.4496931829684,260.4960961792634,prostate
sp|Q99807|COQ7_HUMAN,95943341.15333334,81.44872807343575,260.32189221640465,prostate
sp|Q8N4V1|EMC5_HUMAN,95888240.71428572,81.44789929298597,260.1723888701338,prostate
sp|Q587I9|SFT2C_HUMAN,95773794.61538461,81.4461763556429,259.8618636719847,prostate
sp|P29622|KAIN_HUMAN,95688165.72,81.44488590201183,259.6295278391175,prostate
sp|Q86WR0|CCD25_HUMAN,95672397.75,81.44464814798599,259.5867447992789,prostate
sp|A0A0B4J1V6|HV373_HUMAN,95585033.71428572,81.44333013729351,259.3497010314112,prostate
sp|Q99708|CTIP_HUMAN,95554473.77049181,81.4428688126797,259.2667831102837,prostate
sp|Q9H7C9|AAMDC_HUMAN,95541017.45454545,81.44266563300035,259.23027225307044,prostate
sp|P55081|MFAP1_HUMAN,95537455.8,81.442611850057,259.22060845942354,prostate
sp|A2VDF0|FUCM_HUMAN,95528869.375,81.44248218207115,259.1973110176574,prostate
sp|P16109|LYAM3_HUMAN,95441348.42105263,81.44115981823316,258.9598414854701,prostate
sp|P0DMB2|CH088_HUMAN,95233290.16666667,81.43801136877839,258.3953195726212,prostate
sp|Q13287|NMI_HUMAN,95137447.52173913,81.43655871148553,258.1352708982407,prostate
sp|Q8TCJ2|STT3B_HUMAN,95121032.52380952,81.43630976766804,258.09073228544696,prostate
sp|Q13907|IDI1_HUMAN,94990239.4,81.4343246710563,257.73585290486994,prostate
sp|P43246|MSH2_HUMAN,94920734.76785715,81.43326866054372,257.54726683792944,prostate
sp|P49354|FNTA_HUMAN,94593596.33333333,81.42828791356585,256.6596461310807,prostate
sp|O15027|SC16A_HUMAN,94562920.77227722,81.42781998910968,256.5764145070521,prostate
sp|Q9NRR3|C42S2_HUMAN,94552339.33333333,81.42765854481905,256.54770401839147,prostate
sp|Q96S66|CLCC1_HUMAN,94534177.04878049,81.42738139509483,256.4984245142077,prostate
sp|Q8WU79|SMAP2_HUMAN,94533315.29411764,81.42736824371525,256.4960863258378,prostate
sp|O95425|SVIL_HUMAN,94155593.4710145,81.42159219537724,255.47121833041854,prostate
sp|Q9BY43|CHM4A_HUMAN,94125835.53333333,81.42113615858483,255.39047648265193,prostate
sp|Q6PHW0|IYD1_HUMAN,93915610.85714285,81.4179103779924,254.82007644406013,prostate
sp|Q04323|UBXN1_HUMAN,93889655.625,81.41751160871785,254.7496524306464,prostate
sp|Q5T6V5|QSPP_HUMAN,93847508.0,81.4168638289238,254.63529379605504,prostate
sp|Q08378|GOGA3_HUMAN,93804073.89795919,81.41619597241969,254.51744457906858,prostate
sp|P35244|RFA3_HUMAN,93752648.8888889,81.41540484527351,254.37791373193005,prostate
sp|O00559|RCAS1_HUMAN,93459858.0,81.4108922374907,253.58348779988472,prostate
sp|O43660|PLRG1_HUMAN,93390771.125,81.40982538214254,253.39603522828233,prostate
sp|Q96BM9|ARL8A_HUMAN,93360856.84615384,81.40936319412756,253.31486918194804,prostate
sp|Q765P7|MTSS2_HUMAN,93305967.14285715,81.40851474014595,253.16593762240853,prostate
sp|Q96B97|SH3K1_HUMAN,93289891.31707317,81.40826615462657,253.1223192812426,prostate
sp|Q7RTV0|PHF5A_HUMAN,93196505.44444445,81.40682125195345,252.86893653704425,prostate
sp|A0A075B6I9|LV746_HUMAN,93191880.0,81.40674964764455,252.85638637529624,prostate
sp|O95081|AGFG2_HUMAN,93167424.21052632,81.40637100010079,252.79003078130813,prostate
sp|O43670|ZN207_HUMAN,93140828.8,81.40595911209779,252.71786977972886,prostate
sp|Q15008|PSMD6_HUMAN,93136067.96551724,81.40588536776966,252.70495226584848,prostate
sp|P26232|CTNA2_HUMAN,93077026.50847457,81.40497051459697,252.54475580373028,prostate
sp|Q8N573|OXR1_HUMAN,92868007.86538461,81.40172707991354,251.97762807997586,prostate
sp|P56377|AP1S2_HUMAN,92829980.0,81.40113619991314,251.87444753868067,prostate
sp|Q6ZVM7|TM1L2_HUMAN,92823397.6521739,81.40103389829396,251.85658773495985,prostate
sp|Q8WVV9|HNRLL_HUMAN,92760347.75,81.40005362079717,251.68551520777177,prostate
sp|Q9UBW8|CSN7A_HUMAN,92699854.94117647,81.39911247356312,251.5213808106461,prostate
sp|P01703|LV140_HUMAN,92511608.0,81.39617979307235,251.01061269123392,prostate
sp|Q8N3C0|ASCC3_HUMAN,92485351.36569344,81.39577026940786,250.9393708870216,prostate
sp|Q13867|BLMH_HUMAN,92440811.66896552,81.39507531959892,250.8185218735145,prostate
sp|Q07157|ZO1_HUMAN,92370452.01261261,81.39397682018735,250.6276158798592,prostate
sp|Q15427|SF3B4_HUMAN,92351946.57894737,81.39368776268624,250.5774053133925,prostate
sp|P00973|OAS1_HUMAN,92268005.63636364,81.39237586558644,250.34964938218198,prostate
sp|Q99828|CIB1_HUMAN,92220489.06666666,81.39163270898919,250.22072325571548,prostate
sp|Q9Y676|RT18B_HUMAN,92213481.8,81.39152308331853,250.20171052490997,prostate
sp|Q9NXU5|ARL15_HUMAN,92160370.57142857,81.39069191005606,250.05760447905573,prostate
sp|Q14444|CAPR1_HUMAN,92044154.56,81.38887149565,249.74227699892788,prostate
sp|Q93084|AT2A3_HUMAN,92007696.3018868,81.38829993770455,249.643355253814,prostate
sp|P49888|ST1E1_HUMAN,91974487.39130434,81.38777912280639,249.55324992354983,prostate
sp|P12270|TPR_HUMAN,91900031.76595744,81.38661075246539,249.35123038740002,prostate
sp|P54886|P5CS_HUMAN,91795899.75,81.38497510645111,249.06869026415134,prostate
sp|P51688|SPHM_HUMAN,91794474.1111111,81.38495270045985,249.0648220956186,prostate
sp|Q9UJ83|HACL1_HUMAN,91743210.85714285,81.38414679246101,248.9257301366169,prostate
sp|P27449|VATL_HUMAN,91286947.14285715,81.37695398042787,247.68775539001396,prostate
sp|Q9UEU0|VTI1B_HUMAN,91193041.21428572,81.37546913126015,247.4329615843971,prostate
sp|P62861|RS30_HUMAN,91125800.8,81.37440497995726,247.25051899203106,prostate
sp|Q7L5Y1|ENOF1_HUMAN,90943254.0,81.3715120177059,246.75521699584456,prostate
sp|A1L0T0|HACL2_HUMAN,90742747.38484848,81.3683277325703,246.21118485322054,prostate
sp|P33241|LSP1_HUMAN,90708379.8,81.36778122789335,246.11793570626452,prostate
sp|P31323|KAP3_HUMAN,90703273.84615384,81.36770001663545,246.1040817842432,prostate
sp|Q9Y316|MEMO1_HUMAN,90700903.825,81.36766231940257,246.09765123487998,prostate
sp|P02549|SPTA1_HUMAN,90652647.02424243,81.36689453902596,245.96671664854486,prostate
sp|Q14141|SEPT6_HUMAN,90440663.03846154,81.36351696108434,245.39154309679344,prostate
sp|O14672|ADA10_HUMAN,90400835.55319148,81.36288149945781,245.28347966890897,prostate
sp|P55265|DSRAD_HUMAN,90400228.20125,81.36287180677553,245.2818317483264,prostate
sp|Q92520|FAM3C_HUMAN,90278791.4,81.36093249696842,244.9523387631323,prostate
sp|P82932|RT06_HUMAN,90075265.8888889,81.35767639755343,244.40011548708353,prostate
sp|O60635|TSN1_HUMAN,89858912.5,81.35420699430333,243.8130864874057,prostate
sp|P49789|FHIT_HUMAN,89795104.0,81.35318217768992,243.63995566602915,prostate
sp|P11233|RALA_HUMAN,89790463.7,81.35310762228009,243.62736519688423,prostate
sp|Q8WXA9|SREK1_HUMAN,89706574.17571428,81.35175910967048,243.39974877831182,prostate
sp|P54105|ICLN_HUMAN,89629202.27272727,81.35051424855152,243.18981654176633,prostate
sp|Q8NB37|GALD1_HUMAN,89564705.38461539,81.34947571609396,243.01481792535878,prostate
sp|Q92530|PSMF1_HUMAN,89395633.53333333,81.34674975798008,242.55607734245646,prostate
sp|O75116|ROCK2_HUMAN,89298954.08484848,81.34518867013345,242.29375817923497,prostate
sp|P30566|PUR8_HUMAN,89155945.0625,81.34287639456696,241.90573355080062,prostate
sp|P23219|PGH1_HUMAN,89098875.67741935,81.34195261902681,241.75088788737852,prostate
sp|Q9UDY2|ZO2_HUMAN,89028884.22222222,81.3408188672683,241.56098092940866,prostate
sp|P04271|S100B_HUMAN,89022268.2,81.3407116519841,241.54302975736135,prostate
sp|P82930|RT34_HUMAN,89018810.92857143,81.34065562234902,241.53364918514683,prostate
sp|P55001|MFAP2_HUMAN,89001291.83333333,81.34037166889084,241.4861148386515,prostate
sp|Q92598|HS105_HUMAN,88968020.63508771,81.33983224787934,241.39584050403388,prostate
sp|Q6UWP7|LCLT1_HUMAN,88822903.0,81.3374771159671,241.00209460248533,prostate
sp|O94956|SO2B1_HUMAN,88803676.95652173,81.3371648055269,240.9499288142406,prostate
sp|O14936|CSKP_HUMAN,88796347.46551724,81.33704572648548,240.93004179608658,prostate
sp|Q9BUH6|PAXX_HUMAN,88517695.92857143,81.33251129126835,240.17397999445708,prostate
sp|P18031|PTN1_HUMAN,88402359.53125,81.33063026911302,239.8610391605106,prostate
sp|P78310|CXAR_HUMAN,88293796.24,81.32885746606664,239.56647571229507,prostate
sp|Q16637|SMN_HUMAN,88258766.44444445,81.32828497578696,239.4714297971398,prostate
sp|P06132|DCUP_HUMAN,88224594.4736842,81.32772628591259,239.378711407493,prostate
sp|Q9BQ61|TRIR_HUMAN,88170384.45454545,81.32683954266496,239.23162402665295,prostate
sp|Q13564|ULA1_HUMAN,88059455.96551724,81.32502332355281,238.9306431162802,prostate
sp|Q13363|CTBP1_HUMAN,87965711.16,81.32348666625518,238.6762864838725,prostate
sp|P16333|NCK1_HUMAN,87895987.08,81.32234269243116,238.48710499174956,prostate
sp|Q9P2X3|IMPCT_HUMAN,87860276.2,81.3217564270062,238.39021109851467,prostate
sp|CONTAMINANT_P63165|CONTAMINANT_SUMO1_HUMAN;sp|P63165|SUMO1_HUMAN,87759762.1,81.3201050071472,238.11748742231273,prostate
sp|O15127|SCAM2_HUMAN,87651863.4,81.31833015398571,237.82472720139447,prostate
sp|P53370|NUDT6_HUMAN,87539564.56521739,81.31648060008789,237.52002814867345,prostate
sp|Q6JQN1|ACD10_HUMAN,87491628.24242425,81.31569036954907,237.3899631112733,prostate
sp|Q9UK61|TASOR_HUMAN,87484655.11881188,81.31557538149849,237.3710430203987,prostate
sp|Q96FQ6|S10AG_HUMAN,87463828.83333333,81.3152318977684,237.31453531513807,prostate
sp|O00204|ST2B1_HUMAN,87427642.75,81.31463489342912,237.21635205852021,prostate
sp|Q9Y291|RT33_HUMAN,87375618.66666667,81.31377615785817,237.07519575052262,prostate
sp|P82650|RT22_HUMAN,87351743.96,81.31338189881818,237.01041680139633,prostate
sp|Q9BWM7|SFXN3_HUMAN,87302361.04761904,81.31256606360272,236.87642675018867,prostate
sp|P53634|CATC_HUMAN,87206059.28,81.31097377256695,236.6151323438337,prostate
sp|Q9Y646|CBPQ_HUMAN,87181563.60869566,81.31056847105344,236.548668538963,prostate
sp|P48681|NEST_HUMAN,87131304.375,81.3097365330553,236.4123007758674,prostate
sp|Q8IV08|PLD3_HUMAN,87086702.04347827,81.308997831411,236.29128181614152,prostate
sp|P52594|AGFG1_HUMAN,87052634.0,81.30843334323592,236.19884541111577,prostate
sp|E9PRG8|CK098_HUMAN,86963564.875,81.30695647387564,235.957175245377,prostate
sp|Q13098|CSN1_HUMAN,86924317.31851852,81.30630522370973,235.85068533117018,prostate
sp|Q7Z7K0|COXM1_HUMAN,86919402.0,81.3062236411748,235.83734865764805,prostate
sp|P07357|CO8A_HUMAN,86823579.0,81.304632286173,235.57735328560875,prostate
sp|P13473|LAMP2_HUMAN,86791291.81818181,81.30409568976958,235.4897488707092,prostate
sp|O43765|SGTA_HUMAN,86756508.15384616,81.30351737969339,235.39537078037768,prostate
sp|P08648|ITA5_HUMAN,86748475.86956522,81.30338380270396,235.3735768818361,prostate
sp|Q14257|RCN2_HUMAN,86496938.0,81.29919445438112,234.69108226175976,prostate
sp|Q02083|NAAA_HUMAN,86332011.90476191,81.29644100211436,234.24359030794477,prostate
sp|Q5HYI8|RABL3_HUMAN,86291485.86666666,81.29576361211804,234.13363150523716,prostate
sp|Q9Y276|BCS1_HUMAN,86202120.42307693,81.29426874982602,233.89115734189883,prostate
sp|O15155|BET1_HUMAN,86117944.8,81.29285928235072,233.66276465498103,prostate
sp|P62854|RS26_HUMAN,86110341.28333333,81.29273189844596,233.64213412635476,prostate
sp|Q9NSK0|KLC4_HUMAN,85999533.90697674,81.29087423311125,233.34148182951026,prostate
sp|Q96GC5|RM48_HUMAN,85924916.36363636,81.28962193460072,233.13902296325224,prostate
sp|Q86TI0|TBCD1_HUMAN,85884891.88,81.28894975964526,233.03042502211375,prostate
sp|Q16352|AINX_HUMAN,85874012.89473684,81.28876700279628,233.00090720467009,prostate
sp|O43586|PPIP1_HUMAN,85842903.7037037,81.28824426948603,232.91649901773687,prostate
sp|Q9NS69|TOM22_HUMAN,85839904.28571428,81.2881938597157,232.90836073364997,prostate
sp|O76021|RL1D1_HUMAN,85759320.57692307,81.28683886844826,232.68971394376157,prostate
sp|O43325|LYRM1_HUMAN,85693072.33333333,81.28572396983844,232.5099633959905,prostate
sp|Q99615|DNJC7_HUMAN,85442917.43243243,81.28150630069105,231.83122116784926,prostate
sp|Q9UN86|G3BP2_HUMAN,84964921.28571428,81.27341272372593,230.53428007855626,prostate
sp|Q9BQE5|APOL2_HUMAN,84891355.5,81.27216304366848,230.33467493338077,prostate
sp|Q8WTS6|SETD7_HUMAN,84841608.94444445,81.27131737280789,230.19969821360226,prostate
sp|Q9UBX5|FBLN5_HUMAN,84797489.95454545,81.27056695324325,230.07999069878025,prostate
sp|Q96Q06|PLIN4_HUMAN,84759010.88446602,81.26991214420602,229.975585909314,prostate
sp|P49756|RBM25_HUMAN,84742989.83333333,81.26963942186659,229.93211618753838,prostate
sp|Q9Y3C0|WASC3_HUMAN,84703188.5,81.26896167052581,229.82412371738343,prostate
sp|Q9BQ69|MACD1_HUMAN,84636821.31578948,81.26783083780005,229.64405044948307,prostate
sp|Q13190|STX5_HUMAN,84584443.82608695,81.26693774972394,229.50193524831332,prostate
sp|Q9H2G2|SLK_HUMAN,84558466.48513512,81.26649460515237,229.43145124733897,prostate
sp|Q99442|SEC62_HUMAN,84492111.4,81.26536204283433,229.25141080771172,prostate
sp|O76024|WFS1_HUMAN,84486309.29787233,81.26526296907171,229.2356680350862,prostate
sp|Q15036|SNX17_HUMAN,84448671.62068966,81.26462012185529,229.1335461866594,prostate
sp|Q96JB5|CK5P3_HUMAN,84377934.13793103,81.26341115812478,228.94161504124597,prostate
sp|P60604|UB2G2_HUMAN,84246730.0,81.2611660820761,228.58562046108804,prostate
sp|Q9UPT5|EXOC7_HUMAN,84069453.4090909,81.25812708549287,228.10461805866623,prostate
sp|Q6IPR1|ETFR1_HUMAN,83933567.0,81.25579328588864,227.73591912952946,prostate
sp|P36952|SPB5_HUMAN,83912645.0,81.25543362253441,227.6791517232303,prostate
sp|Q96S44|PRPK_HUMAN,83908072.14285715,81.2553550000802,227.66674424596349,prostate
sp|Q6P4E1|GOLM2_HUMAN,83814733.77777778,81.2537492696062,227.4134904034168,prostate
sp|P49593|PPM1F_HUMAN,83780671.88461539,81.253162846311,227.3210706859678,prostate
sp|O43583|DENR_HUMAN,83779748.22222222,81.25314694084652,227.31856452411157,prostate
sp|O43324|MCA3_HUMAN,83766497.06666666,81.25291873667027,227.28261032607332,prostate
sp|P04003|C4BPA_HUMAN,83646411.64102565,81.25084904348942,226.9567840117643,prostate
sp|P55822|SH3BG_HUMAN,83561158.54545455,81.2493778872646,226.72546783192743,prostate
sp|Q8NFH5|NUP35_HUMAN,83249110.875,81.24398025613091,225.87879271036144,prostate
sp|A0A0C4DH67|KV108_HUMAN;sp|A0A0C4DH69|KV109_HUMAN,83180286.66666667,81.24278704926743,225.69205282900793,prostate
sp|Q8TB37|NUBPL_HUMAN,83161596.25,81.24246284262654,225.64134035042952,prostate
sp|P55210|CASP7_HUMAN,83061618.26315789,81.24072737187859,225.3700713034914,prostate
sp|Q96LZ7|RMD2_HUMAN,83057455.2962963,81.24065506360574,225.35877597650344,prostate
sp|P07358|CO8B_HUMAN,83020504.35483871,81.24001308870446,225.2585174397068,prostate
sp|P78344|IF4G2_HUMAN,82981292.51724137,81.23933152108575,225.15212444111077,prostate
sp|P50583|AP4A_HUMAN,82691640.1,81.23428687649461,224.36621408573944,prostate
sp|Q9UK45|LSM7_HUMAN,82566773.14285715,81.23210671548993,224.0274141005817,prostate
sp|Q13485|SMAD4_HUMAN,82488663.3478261,81.23074125156164,223.81547975059257,prostate
sp|P51531|SMCA2_HUMAN,82450853.53164557,81.23007982079855,223.7128908395316,prostate
sp|O15212|PFD6_HUMAN,82275753.33333333,81.22701272328813,223.2377936164814,prostate
sp|Q9NZJ7|MTCH1_HUMAN,82268356.05,81.226883007019,223.21772265823202,prostate
sp|Q9NZZ3|CHMP5_HUMAN,82225507.625,81.22613140194055,223.10146255158568,prostate
sp|Q8WUX9|CHMP7_HUMAN,82185647.5925926,81.22543186458697,222.99331081395215,prostate
sp|Q15020|SART3_HUMAN,82114633.28813559,81.22418473353274,222.80062857161562,prostate
sp|Q9BQA1|MEP50_HUMAN,82104579.16666667,81.22400807903556,222.77334884700005,prostate
sp|P82914|RT15_HUMAN,82013037.72222222,81.22239866739365,222.5249705671993,prostate
sp|Q13310|PABP4_HUMAN,81919176.58536585,81.22074660636288,222.2702982943942,prostate
sp|Q96RU3|FNBP1_HUMAN,81903569.97435898,81.22047172902325,222.22795306793495,prostate
sp|Q96DI7|SNR40_HUMAN,81845834.05263157,81.21945437776137,222.07129889879448,prostate
sp|P08697|A2AP_HUMAN,81449305.56,81.21244779060054,220.99540299733115,prostate
sp|P07996|TSP1_HUMAN,81297817.46478873,81.20976201425289,220.5843722043694,prostate
sp|Q9Y263|PLAP_HUMAN,81180464.75,81.20767799161561,220.26596052093933,prostate
sp|P14174|MIF_HUMAN,81163351.66666667,81.20737383515193,220.2195278015715,prostate
sp|P17812|PYRG1_HUMAN,81055024.22222222,81.20544700671135,219.9256042736043,prostate
sp|Q9Y570|PPME1_HUMAN,81031691.27272727,81.20503164471631,219.8622952675753,prostate
sp|Q13618|CUL3_HUMAN,81031033.58823529,81.20501993519883,219.86051078030007,prostate
sp|Q2PZI1|D19L1_HUMAN,81030285.66666667,81.20500661897084,219.8584814538702,prostate
sp|Q99757|THIOM_HUMAN,81018253.1111111,81.20479237071669,219.8258336682837,prostate
sp|Q96QR8|PURB_HUMAN,80996684.0,81.20440823761913,219.7673104633341,prostate
sp|O95777|LSM8_HUMAN,80989609.85714285,81.20428222904667,219.7481162781802,prostate
sp|Q5T0N5|FBP1L_HUMAN,80947053.73684211,81.20352396339183,219.6326492782935,prostate
sp|P22102|PUR2_HUMAN,80943055.84745763,81.20345270844976,219.62180185400197,prostate
sp|Q96GX9|MTNB_HUMAN,80828818.3888889,81.201415149781,219.3118427571108,prostate
sp|Q01628|IFM3_HUMAN,80771258.0,81.20038740161442,219.15566485907075,prostate
sp|Q96CP2|FWCH2_HUMAN,80705743.22222222,81.19921673521023,218.97790441510213,prostate
sp|O14737|PDCD5_HUMAN,80700267.7,81.19911885151042,218.9630477477334,prostate
sp|Q9NZM1|MYOF_HUMAN,80696346.37956205,81.199048747567,218.95240807702646,prostate
sp|Q9Y2J8|PADI2_HUMAN,80632961.76923077,81.19791510770023,218.78042739029522,prostate
sp|O15020|SPTN2_HUMAN,80602214.41677019,81.197364867306,218.6970009755283,prostate
sp|O94830|DDHD2_HUMAN,80522292.19512194,81.1959336337251,218.4801489906015,prostate
sp|P27707|DCK_HUMAN,80431121.125,81.19429922210136,218.23277564291277,prostate
sp|Q14157|UBP2L_HUMAN,80429122.81818181,81.19426337797647,218.22735366150286,prostate
sp|Q9H9P8|L2HDH_HUMAN,80349188.56666666,81.1928288467046,218.01046903608554,prostate
sp|Q9BWH2|FUND2_HUMAN,80209072.0,81.19031081335672,217.6302924722192,prostate
sp|P21589|5NTD_HUMAN,80170848.17142858,81.18962312965031,217.5265802264098,prostate
sp|Q9NZU5|LMCD1_HUMAN,80054538.82142857,81.18752859325909,217.21099949187948,prostate
sp|O43809|CPSF5_HUMAN,79940005.33333333,81.18546306128249,216.90023718170053,prostate
sp|Q53ET0|CRTC2_HUMAN,79927547.95454545,81.18523822267996,216.86643672844207,prostate
sp|Q08431|MFGM_HUMAN,79842240.28,81.18369759385304,216.63497246014268,prostate
sp|Q9Y673|ALG5_HUMAN,79558187.66666667,81.17855580426479,215.86425598411574,prostate
sp|Q9H832|UBE2Z_HUMAN,79541327.8,81.17825003782609,215.81851031442753,prostate
sp|Q15119|PDK2_HUMAN,79506887.60714285,81.177625237402,215.725064161051,prostate
sp|Q6ZMI0|PPR21_HUMAN,79502720.01923077,81.17754961230608,215.71375629582337,prostate
sp|Q9NYP7|ELOV5_HUMAN,79413262.0909091,81.1759253512157,215.47103119479482,prostate
sp|Q9BV79|MECR_HUMAN,79368538.36842105,81.17511262968006,215.34968286644713,prostate
sp|Q8WXF1|PSPC1_HUMAN,79195635.46428572,81.17196631667393,214.88054753476956,prostate
sp|Q13085|ACACA_HUMAN,79165366.84027778,81.1714148122802,214.79842004804865,prostate
sp|Q5VZK9|CARL1_HUMAN,79161634.61363636,81.17134679526708,214.78829344322335,prostate
sp|Q8WWI1|LMO7_HUMAN,78890572.38392857,81.16639829723081,214.0528236159515,prostate
sp|O94919|ENDD1_HUMAN,78857533.89655173,81.16579398617164,213.96318069288336,prostate
sp|Q5TFE4|NT5D1_HUMAN,78766836.57931036,81.16413372787716,213.71709277308193,prostate
sp|Q7Z417|NUFP2_HUMAN,78707726.80645162,81.16305066559278,213.5567109504969,prostate
sp|Q9HB40|RISC_HUMAN,78513122.76,81.15947919988824,213.02869417521813,prostate
sp|P29466|CASP1_HUMAN,78480062.09523809,81.15887157532353,212.93899107852275,prostate
sp|Q9UNA1|RHG26_HUMAN,78425081.37037037,81.15786051321803,212.7898125512697,prostate
sp|Q13153|PAK1_HUMAN,78398912.16666667,81.15737902846679,212.71880797144112,prostate
sp|Q9P289|STK26_HUMAN,78265826.75,81.15492791255963,212.357708940736,prostate
sp|O60313|OPA1_HUMAN,78260651.07575758,81.1548325048092,212.3436658472176,prostate
sp|P53990|IST1_HUMAN,78233537.4375,81.15433259216431,212.2700987446836,prostate
sp|P55212|CASP6_HUMAN,78158809.5,81.1529538848917,212.06734034730468,prostate
sp|P80748|LV321_HUMAN,78143910.14285715,81.15267883876612,212.02691410409057,prostate
sp|Q5RI15|COX20_HUMAN,78099366.66666667,81.15185624140055,211.90605483581402,prostate
sp|Q9NYJ1|COA4_HUMAN,77970973.0,81.14948253031152,211.5576858729086,prostate
sp|O60645|EXOC3_HUMAN,77958273.65116279,81.1492475354273,211.52322888527945,prostate
sp|Q9HCJ6|VAT1L_HUMAN,77950326.32,81.14910045469836,211.50166548899264,prostate
sp|P55196|AFAD_HUMAN,77920544.66363636,81.14854915414813,211.42085928561545,prostate
sp|Q9BXS5|AP1M1_HUMAN,77899162.77419356,81.14815321519325,211.36284406692494,prostate
