"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|P42684|ABL2_HUMAN",107215009.85282,104396402.916773,102953429.869616,103752543.419907,94943204.3440971,99407086.3127601,91039896.9021982,85994045.8490491,87548879.2931498,89690612.9333002,86234688.5335404,90461889.9563539,64817294.479445,63122966.9211889,60952069.9165063,64773754.3992598,59568192.1174762,63518103.2308585
"sp|P42694|HELZ_HUMAN",43329544.8471126,40939580.3491611,38509831.8903293,36120424.765951,68080315.4078366,77113904.7044751,55852211.5211716,57668230.9048821,32340676.2520326,53002178.8465529,59164042.8851732,48481645.5618071,16271859.8831867,19896086.4121043,19018224.1828018,39185336.622774,16322408.1258937,16136772.4386321
"sp|P42695|CNDD3_HUMAN",62032681.9988726,47727906.4839247,40038031.6947525,45000453.9267167,39885646.4455363,32093204.3353574,14979057.1180632,21942059.7440822,21797317.9577493,33972841.5386691,22208139.9396131,34166033.1702229,16385909.8271694,17023270.0182637,24721840.5982043,16345280.1581559,23772236.3004441,15556536.097206
"sp|P42704|LPPRC_HUMAN",70562094.5961671,7495066.7200346,9254545.38516009,8190428.62997402,7694235.92284748,5857177.64111909,NA,3303331.08909987,NA,NA,NA,7126681.07325649,5598215.5201008,NA,NA,14468008.2850794,NA,14817323.3208018
"sp|P42838|LEM3_YEAST",NA,NA,NA,NA,NA,NA,55777717.0955141,38245646.1040868,36177971.3851063,46676248.8911881,75922651.2481501,39246789.912193,72512369.8156538,75450438.9007192,71117801.0760819,72984492.1723044,131828294.187705,74666732.3932634
"sp|P42839|VNX1_YEAST",NA,22573670.199965,9322979.83763382,9755898.8751174,11729956.672771,18181237.5124002,31167590.1278,53445694.4079394,46934911.1114094,39043118.8245055,45266907.4023299,45263075.614768,70857467.5834559,140945444.996348,88842901.4287525,72881930.1914403,140789402.15327,50162699.853808
"sp|P42846|KRI1_YEAST",NA,NA,NA,NA,NA,NA,122705637.07592,128054746.013847,167189951.550934,140279460.602784,149067541.385147,130541021.094584,188690160.740854,217767194.911892,129315713.788599,432795532.018892,401928714.074214,188874679.256639
"sp|P42858|HD_HUMAN",85158171.9601942,74588151.7839217,74671510.8656572,68225632.0477066,57708284.8266528,59445551.1335414,57561247.5166297,51029537.7595402,55941635.4479845,55991041.8423365,56534814.0392434,56328480.842148,49291023.1269552,50808045.2319126,50878855.3463129,48973986.129803,51450490.3308784,45228316.044649
"sp|P43121|MUC18_HUMAN",10858959.6973784,14286472.8873709,11527129.1043509,8545692.62280466,11999576.6784552,13344953.3103674,8099494.83945155,NA,NA,21535063.501075,7190592.59545984,11992634.9811746,NA,NA,15139674.2046511,NA,NA,1840763.09479966
"sp|P43132|BRE2_YEAST",NA,NA,NA,NA,NA,NA,28109886.3115703,38044426.5658839,20073040.6888092,21365762.1638093,16713961.659422,19394159.6963796,21983157.5307166,18121398.4000354,22797481.3246291,19825294.0269406,19262012.5097177,85361466.5446388
"sp|P43243|MATR3_HUMAN",907860436.921579,611497652.247527,629479342.199083,787202375.195888,791373551.313204,829691518.564535,578032767.896849,654935948.153189,646611997.349223,900292509.729574,887177294.428049,826398053.540652,576961945.469001,664550264.225699,658984161.098045,684641288.225908,659778787.027669,576441720.807608
"sp|P43487|RANG_HUMAN",36289795.0051204,58202294.0305304,102358762.820472,120536123.914181,204300352.140249,156970862.376361,191788643.66218,192224336.974813,193790903.806882,201768037.023834,169758284.093099,191719805.747888,230146901.133923,165870592.113185,93124908.5528758,100242983.824769,92490921.8396031,156335522.921763
"sp|P43560|LAM5_YEAST",NA,NA,NA,6653204.6696258,4105910.53106424,11554705.6795192,20089314.5889331,20007264.0894382,19434549.4610402,20148378.814698,19448445.0286628,21223858.8125581,25948792.6864134,19313544.233352,22023965.9503092,38042220.2724088,35703919.2157284,36546019.6381737
"sp|P43564|MIL1_YEAST",NA,NA,NA,NA,NA,NA,NA,19088527.2406552,3673667.61018082,28504152.6788874,8008663.45277811,4597881.7039616,30685646.8426756,12497433.3935902,18135588.6603404,16906124.4405687,21593414.985243,12606990.1641561
"sp|P43565|RIM15_YEAST",NA,NA,NA,NA,NA,NA,11907458.9973301,NA,13825682.4880697,13193302.519924,14083299.8033785,1376110.97403185,17342589.4038835,20263995.8918862,27436579.0883152,27439374.4289373,11466251.9534059,19631712.5262415
"sp|P43573|BUD27_YEAST",NA,10778630.9206496,14767227.3336052,10852145.6003355,11601641.246438,15234835.0797448,37454276.939021,36567514.3599621,45223817.1117792,32671837.0587838,33457957.0906141,34337436.5052934,93100598.6759406,104174539.368654,65634542.9730618,69129894.7440966,101268896.962103,71903149.4393696
"sp|P43579|IES1_YEAST",NA,NA,NA,NA,NA,NA,17528130.9470397,15481512.9211505,10959466.9253486,NA,18479408.0490988,17457115.3883251,NA,NA,NA,36033231.7253119,NA,NA
"sp|P43585|VTC2_YEAST",NA,15340539.7218624,31673161.9445854,31478950.1847918,70036200.2153196,81291559.9745703,563606719.251404,589155747.038928,601230446.345839,478580226.993429,444356420.864559,614016609.56953,1108140142.00821,1373129307.73928,1176287685.89473,1286691157.02748,1028880312.11309,925828995.62269
"sp|P43597|YFI6_YEAST",NA,NA,NA,22009355.4995939,26477378.5411037,NA,19561274.3750036,10925746.5680294,8579181.29740376,14397014.2890071,117820082.84951,11192351.9610066,25542787.4144107,40879043.4746606,51704177.7827872,27351647.0884943,81797703.6220922,26466095.7856522
"sp|P43686|PRS6B_HUMAN",9812806.62690002,27928764.4909905,9883430.29974986,5451037.63505705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P45880|VDAC2_HUMAN",221607600.374137,260817190.054903,261256048.873766,236320911.875045,358998311.650131,236691018.786251,207670070.470998,207130931.212053,217187784.988079,205191129.891771,172328993.707443,203717535.058579,145486286.71433,189353489.488392,139604971.892491,145501201.142593,142090523.687795,216946607.952196
