"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O75533|SF3B1_HUMAN",357106552.063782,327345727.041213,299570158.839521,320675521.514982,317380832.057861,316460471.798434,212848247.877539,245646810.601636,236074256.415556,239834288.363538,229778842.913336,220447112.182551,269063414.250926,286756575.917292,277776889.54048,267282364.040203,259290898.2359,257875921.779334
"sp|O75592|MYCB2_HUMAN",137463685.061868,167368157.521337,154663017.685442,171307515.365346,164928064.758082,165509026.846227,110419520.239976,117801115.274981,100732076.778858,120891916.715561,108173344.554618,93222152.0028684,138650402.640095,145331297.537447,135355206.0795,147518130.158292,146890244.704247,145589722.470264
"sp|O75643|U520_HUMAN",12922069.7302838,17733614.965186,14313627.0542248,17808967.5520189,10068114.1400478,14538335.0190356,11052935.3823172,10864483.800746,11510780.9362496,12863578.8154825,10543886.960708,7767459.9750816,12762945.5770189,11277868.3121958,8789491.0203532,11978251.4024524,13497182.0608361,11943944.7683274
"sp|O75665|OFD1_HUMAN",55424997.9592359,49029249.3903401,64793152.6130626,52321686.3282304,52615370.1440277,49662508.6569525,35838450.0025108,43660408.124108,30906105.8076604,32120656.4218669,31657344.4974872,26331456.8114539,39316699.8039061,40673441.0870407,51946099.4949452,53943225.1728483,54905361.1545162,53552961.7066891
"sp|O75683|SURF6_HUMAN",731943362.37022,496376989.436638,453095858.481718,641812799.367985,605499038.289655,635943232.272281,787978250.629112,395836090.468152,769764364.496925,792720330.784557,264886511.679317,272780806.440248,497391253.792814,337675523.012311,327407604.583239,335365375.083165,505581683.973164,495801344.714985
"sp|O75691|UTP20_HUMAN",380785023.638305,66075102.1744795,152672540.592599,156171528.812918,141367132.823735,142742321.320234,86987003.7485759,87901934.2521514,89422456.1260741,86880330.5979175,89007827.1043354,82990514.6204027,118904124.351083,57516081.9631067,116089075.656225,119769238.929155,118271921.404827,116193503.934398
"sp|O75717|WDHD1_HUMAN",11748565.3021249,34692397.7140999,38447716.1629629,45073237.7774477,48934822.3590378,48008669.4236107,88063227.9690721,67979166.7646603,43169591.4812177,46444930.2485059,55764735.2846509,44601370.1179202,45273341.5423101,45729269.6093854,66466351.0472263,53017219.8465487,77847286.6696277,60005707.1135207
"sp|O75781|PALM_HUMAN",86852824.8767473,91649104.080031,102773967.12741,97821958.1941062,68141643.9809036,100014417.135126,38554094.161928,43799086.431657,37574517.0648269,44540527.9886082,45038799.0207039,38098031.4160891,82413392.2536381,60915518.4637204,74649694.4717645,72057261.6145618,64585406.8148141,71238324.8800571
"sp|O75821|EIF3G_HUMAN",1233619276.23407,1410673042.35304,1742457906.45659,3365751106.78231,1757606690.65938,1554701528.8751,2110506877.42886,989231805.402976,861651183.869723,1878230175.93994,1367628702.82794,1122868437.67367,1638414918.80402,2704394711.43662,1618183451.81398,1504685026.23718,2798907097.35704,1456324681.34226
"sp|O75822|EIF3J_HUMAN",136947693.511842,149393123.666208,136070761.875498,130835259.074939,124020658.133921,120399207.676135,72886862.7002411,76330962.1921142,73062108.6683179,79061318.7770535,74848429.5255582,74107601.0979745,101982554.122315,98922264.0782011,101254046.603281,98789527.2614111,98225747.4313443,95278666.0814148
"sp|O75909|CCNK_HUMAN",95713219.9411892,179031275.106612,191612282.084357,184039346.08696,192024391.942796,221882767.152,123777754.330751,176967982.548198,116279220.223658,130569667.892068,122648660.687554,118546503.010156,139357270.160322,142900928.30388,69542445.2635174,65916222.4743495,73800231.5153097,55852322.8770551
