"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O60271|JIP4_HUMAN",59273261.6666667,95302616.6666667,60623844.6666667,114398357.333333,67896706.6666667,66040306.6666667,161133140.333333,60683456.6666667,109627246.666667,58820333.3333333,60585686.3333333,55933170,66980830,67690973.3333333,73918966.6666667,171934060,73926763.3333333,120514353.333333
"sp|O60292|SI1L3_HUMAN",6836142,26015759.5,16880718.6666667,24280100,24447905,24570725,21311820,22190095,17890917,34634410,24134060,21310935,19865343,36554020,24530855,21197630,26632410,22416825
"sp|O60293|ZC3H1_HUMAN",59242360,72833165.6666667,112681104.666667,98886056.6666667,105714241.666667,114393928,110393150,100775080.666667,98059502.6666667,98113205.3333333,114317359.333333,103749602.333333,100016446.666667,123673280.333333,119081779,107577500,124479672.333333,135815387.333333
"sp|O60303|KATIP_HUMAN",12063789.3333333,22021654.6666667,25756840,23233927.6666667,21663583.3333333,24585993.3333333,15029431.3333333,21059930.6666667,25152363.3333333,15558633.5,16509461.5,29877373.3333333,19057502.6666667,20947446,18329233.5,30362483.3333333,32082640,19836240
"sp|O60502|OGA_HUMAN",203279000,27870329,68896893.3333333,110836560.666667,154827203.333333,146675370,200350770.666667,153159004.333333,142364080,128100446,150878698,132392543.333333,149499598.333333,149318997.666667,157161234,164890989.666667,146996425,164353007.333333
"sp|O60503|ADCY9_HUMAN",4668686.5,13339706.9333333,12692978.1333333,16111692.3333333,18388756.5,33451739.5,NA,15458927,NA,NA,11037856,10867945,13625966.3666667,21055728,25317425,20858106,16466270.3333333,25659662.5
"sp|O60506|HNRPQ_HUMAN",46193061,22713371,25342449.6666667,22897914,21243539.3333333,20330894,23429440,47669770,46825010,17037530,28283350,20245535,24648005.5,19276113.3333333,33382587,18893878.6666667,19241840.6666667,19991313.3333333
"sp|O60524|NEMF_HUMAN",20894030,15508458.6666667,52298016.6666667,79830790,83594123.3333333,86417440,92292193.3333333,108548365,82256660,122368375,123758220,107220880,78683676.6666667,63267820,87947770,78323430,79440843.3333333,86844280
"sp|O60610|DIAP1_HUMAN",4155060,6460487,6874410.5,4475733,NA,NA,22205450,32400170,24907540,42068530,34994780,47793690,34736500,29969800,33593990,37189990,37051050,22259197
"sp|O60664|PLIN3_HUMAN",823161900,2580163,6200479,126605833.5,307999831,92784934.3333333,474754206.5,49597360,62791630,60197120,63949150,70042480,7205219,9343366,15153083,229816011.666667,20862630,23138150
"sp|O60701|UGDH_HUMAN",6327654.53333333,17124003.5,25957690,26270050,22232000,28859830,24761490,64096420,42357800,23242700,82146970,84497830,3395524,28518780,31418970,17113387.5,4602884,31438660
"sp|O60716|CTND1_HUMAN",NA,4267249,NA,9028587,19046120,18618150,NA,11061080,NA,NA,NA,NA,13292750,7150374,10057350,15670920,11028129,29143638.5
"sp|O60832|DKC1_HUMAN",589233260,788554831.666667,836925591,930513487.666667,983973886.666667,946142176.666667,1276948282.66667,400941880,1233025657,1247856965.66667,1260714340,1270626203.33333,1103897204.66667,1100380149.33333,1123587136.66667,1134756833.33333,1162861609.66667,1140832273.33333
"sp|O60841|IF2P_HUMAN",1655718078.33333,2600928498.33333,2472784680,2422096796.66667,2512554950,2675867926.66667,3550963643.33333,3029600663.33333,3156988633.33333,3575584053.33333,3231669850,3441481893.33333,2820738456.66667,2615002686.66667,3312916086.66667,3975019476.33333,3360615670,3330037678.33333
"sp|O60885|BRD4_HUMAN",201143145.666667,269013166.666667,301748546.666667,315322912,305883316.666667,336195756.666667,345000836.666667,290481610,279309710,290475926.666667,345030635.333333,328147660,290017076.666667,282601826.666667,281023557,295863386.666667,316195463.333333,239714123.333333
"sp|O60934|NBN_HUMAN",127352794.333333,134312226.333333,144182325,208501260,145644119,137949663.333333,117982263.666667,120071217,180854027.5,135456229.666667,138023850,150284840,137671833.333333,136879306.666667,139496586.666667,140953955.333333,133718426.666667,147558157.666667
"sp|O75044|SRGP2_HUMAN",11200500.5,9389939,13167535.3333333,11779464.3333333,9686389.66666667,12458705,25672710,16762085,19001753,18519670,18502070,16881040,23089103,21340892.5,31624930,9834089.33333333,19603202.5,19341370
"sp|O75113|N4BP1_HUMAN",47143102.5,53516784,58108635,48548309.5,54490385,56105210,52519115,46239755,53858110,56991820,61758055,62577580,54917427.5,55664195,94831700,52523385,99400970,53705760
"sp|O75116|ROCK2_HUMAN",NA,16733880,12162601,13341398.3333333,15959591.5,19097670,15753260,15486450,NA,NA,13820520,16872500,19132710,16883130,19907240,17349980,20586210,17807960
"sp|O75122|CLAP2_HUMAN",24203260,117409460,95703202,147180395,147004560,152351055,104055825,122501995,113019245,130150570,130378980,143780230,105501420,144005966.5,123048110,130655470.5,118785121,143773955
"sp|O75128|COBL_HUMAN",15960161.6666667,19041602.3333333,20453161.3333333,23060160,22945610,28255056.6666667,18591628,22453378,22598552.3333333,24190092.3333333,24782198.3333333,25850556.6666667,23401811,23099506.6666667,24804435.5,21955034.3333333,26262170,21561387.3333333
"sp|O75151|PHF2_HUMAN",69612585.3333333,133742005.333333,167311366.666667,143187586.666667,156153244.666667,183058456.666667,158787193.333333,351537126.666667,486455970,458887613.333333,372347690,451337993.333333,233553796.666667,221350860,180995148.666667,281389270,189261422.666667,287424498.666667
"sp|O75152|ZC11A_HUMAN",20256822.6666667,77920380,106535447,114371245.666667,142908022.666667,134757786.666667,120698344.666667,126794410,114673076.666667,111676566.666667,126261370,128307438,154942819.333333,173656869.666667,152532260,141985936.666667,158561538.333333,141885090
"sp|O75167|PHAR2_HUMAN",60987476,54744757.3333333,89719832.5,168083570,177964598,89329346,208357850,192863070,107940316,197021580,219449040,101178027.5,91483446,60183965.6666667,90384871,322838300,98461880.5,198373310
"sp|O75179|ANR17_HUMAN",21339181.6666667,22926414.6666667,17221870.3333333,50873876.6666667,28331604.6666667,33447777,15017185,14207210,18398963.3333333,23860793.3333333,39259878,46313376,17178331.6666667,28884033.3333333,42258224,36266145.6666667,36579079,27140676.6666667
"sp|O75351|VPS4B_HUMAN",131735154.5,84971262.6666667,84382901,89948387.6666667,85950216.3333333,88956126.3333333,75474435,111067925,106682300,105081575,105932720,105974130,85715010.3333333,90347458.6666667,89238766.6666667,90388511.6666667,93853099.3333333,85962664.3333333
"sp|O75362|ZN217_HUMAN",30096376.6666667,49899980,53014163.3333333,52305800,51661506.6666667,53376880,51373243.3333333,42988013.3333333,51146516.6666667,47749251,51161213.3333333,55161763.3333333,52264333.3333333,55770410,54861633.3333333,52809773.3333333,53511893.3333333,52179546.6666667
"sp|O75367|H2AY_HUMAN",136731160,87238903.3333333,123800979.666667,94710533.3333333,118489694.333333,135806800.333333,136334083.333333,130687413.333333,147402946.666667,134488923.333333,150252776.666667,150508450,146239115.666667,150738964.333333,139234999.333333,139758606.666667,153192186.333333,154583968
"sp|O75369|FLNB_HUMAN",61786693.3333333,94246576.6666667,82336016.6666667,94420776.6666667,76525823.3333333,75334523.3333333,87396153.3333333,91092426.6666667,80722086.6666667,79575590,91084060,98073303.3333333,90640650,88307013.3333333,87982180,74413533.3333333,76607003.3333333,90933683.3333333
"sp|O75376|NCOR1_HUMAN",216871376.666667,250384885.3,180920795,247783313.333333,258825344.666667,257948767.166667,182790582.666667,238542033.333333,231688626.666667,228878240.333333,177488630,245982543.333333,173218890,247866693.333333,245890513.333333,252192345.333333,245945074.033333,248344754.666667
"sp|O75400|PR40A_HUMAN",291252717.666667,320151913.333333,325501673.333333,332547026.666667,341478973.333333,328675950,372397127.333333,314596152.666667,367821726.666667,376968033.333333,397146613.333333,389548223.333333,327870610,352858227.333333,348801530,364845447,373637980,380322133.333333
"sp|O75410|TACC1_HUMAN",28265268.5,29521298,33368029,21884289.6666667,27582407.6666667,35131625,25710625.3333333,22133308.3333333,24367012,26787043.3333333,28885497,31072219,25839503.3333333,27845486.6666667,26042693.3333333,28910490,34536540,35701633.3333333
"sp|O75420|GGYF1_HUMAN",28770230,29493275,31727670,43697825,25058640,27572110,12414810,24978055,14693670,25261360,NA,13508669.5,20617696.6666667,31387380,26995195,24406010,13952584,27242690
"sp|O75475|PSIP1_HUMAN",843947538.333333,894777422,854557463,876248351.333333,884464980,900265813.333333,984693523.333333,989603703.333333,1000743660,998207082.666667,1039352826.33333,1023918496.66667,938387612.666667,961965241,946965983.333333,965068439.333333,963536753.333333,983260610.666667
"sp|O75533|SF3B1_HUMAN",187339135,223746936,223849786.666667,246848125.666667,264412354.666667,269246083.666667,257561943.333333,297569635,297245110.333333,294511010,296189280.666667,301653280,261235695.666667,281994123.333333,286777191.666667,267582455.666667,262094762.666667,264680933.333333
"sp|O75592|MYCB2_HUMAN",72113848.6666667,114399270.666667,115569867.333333,131868310,137402809.333333,140815872,133615693.333333,142700956.666667,126833470.666667,148452503.333333,139437490,127562423.666667,134616720.333333,142917635.666667,139740876,147683756.333333,148478655,149431646.666667
"sp|O75643|U520_HUMAN",6778955.33333333,12121258,10695666,13708905,8387821.5,12369285,13374860,13160930,14493420,15796180,13591270,10628761.5,12391640,11090565.5,9074281,11991700,13643135,12259130
