"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q8NE62|CHDH_HUMAN",-40950000,-44100000,-33510000,NA,-51355000,-36700000,-46900000,-31700000,-37300000,-37400000,-38600000,-36550000
"sp|Q8NE71|ABCF1_HUMAN",-39195000,-49290000,-35726135.9103258,-38550699.4883891,-50546699.7555005,-40233333.3333333,-23115030.1521217,-21091666.6666667,-32543333.3333333,-23057377.9435409,-35963925.8493456,-31665152.0621703
"sp|Q8NEC7|GSTCD_HUMAN",-63760000,NA,-55020000,NA,-78585000,-63160000,-68710000,-43250000,-56830000,-51150000,-62050000,-65360000
"sp|Q8NEJ9|NGDN_HUMAN",-3200000,-8850000,2840000,-4350000,-1805000,-7950000,10550000,3624962.08916534,350000,3124962.08916534,-8950000,6300000
"sp|Q8NEY8|PPHLN_HUMAN",-33850000,-35400000,-19110000,-23300000,-37955000,-20400000,NA,NA,-29300000,NA,-2.3e+07,-40450000
"sp|Q8NEZ5|FBX22_HUMAN",-45250000,-58900000,-38110000,-44800000,-64555000,-47300000,-45500000,-31800000,-43700000,-35100000,-50900000,-52750000
"sp|Q8NFF5|FAD1_HUMAN",-60585000,-70485000,-56057888.2246424,-54855000,-74705000,-61565000,-66705000,-43305000,-55340000,-51370000,-60350000,-64280000
"sp|Q8NFH3|NUP43_HUMAN",-47269397.8341502,-58419397.8341502,-41460000,-44443333.3333333,-61374397.8341502,-44569397.8341502,-48806924.9072724,-31416666.6666667,-44130903.2487746,-38120000,-47680903.2487746,-52380903.2487746
"sp|Q8NFH4|NUP37_HUMAN",-9650000,-19300000,-12310000,-10500000,-23255000,-4300000,-1400000,-9800000,-18300000,-12800000,-14100000,-21650000
"sp|Q8NFH5|NUP35_HUMAN",-49250000,-63200000,-43410000,-52920000,-69455000,-51100000,-50600000,NA,-43500000,NA,-51800000,-53550000
"sp|Q8NFW8|NEUA_HUMAN",-36483333.3333333,-44686124.315856,-28420000,-36263333.3333333,-46490549.7681457,-34683125.2554419,-38728169.7968806,-25127306.7747117,-37988696.3808375,-30461120.8009606,-37966666.6666667,-37283696.3808375
"sp|Q8NHH9|ATLA2_HUMAN",-65540000,-78040000,-55730000,-61180000,-82135000,-64650000,-70230000,-44679000,-58310000,-52060000,-65650000,-68860000
"sp|Q8NHP8|PLBL2_HUMAN",-32750000,-38900000,-24810000,-31200000,-43755000,-26800000,-41400000,-22700000,-31300000,-24600000,-29700000,-45650000
"sp|Q8NI22|MCFD2_HUMAN",-15980000,-12600000,6390000,-21450000,-15755000,-6400000,NA,19060000,1.4e+07,22300000,-2e+05,6250000
