"","BaP_BP1","BaP_BP2","BaP_BP3","BaP_BP4","BaP_BP5","BaP_BP6","DMSO_BP1","DMSO_BP2","DMSO_BP3","DMSO_BP4","DMSO_BP5","DMSO_BP6"
"sp|A0AV96|RBM47_HUMAN",4670482.22713623,NA,3791323.32705777,6368849.8510052,5207916.75962009,4961860.02631803,4733206.57053236,4319318.85573947,NA,4242950.46981984,NA,6773409.4665427
"sp|A0AVT1|UBA6_HUMAN",49546965.8459653,177632183.070803,89683374.3544753,65874334.8766796,81786368.5019732,83628577.5380013,83467952.4360211,37557643.9014163,38734840.9513614,35411035.2400955,56766209.9548789,44275259.6630962
"sp|A0MZ66|SHOT1_HUMAN",53473487.2356612,63296476.7886404,68361362.2315707,55060673.7948875,70015738.3613272,61604776.5999556,39581768.9247888,91001766.1684904,71055294.6238755,96074637.6419681,73475613.6161438,58293735.9786
"sp|A1L0T0|HACL2_HUMAN",16328062.7797026,21334897.5430801,17838449.0560066,17649833.1588629,16094394.9238679,22180776.8266049,9589235.9672644,17860174.596163,17776052.0160945,14573395.1659991,17118761.2184041,17602103.5628198
"sp|A2RRP1|NBAS_HUMAN",5797331.45586677,8072094.61792811,6111189.95391171,8847624.24908267,15034825.6486248,8180808.26855419,62028688.1181981,11980516.2593593,9626780.38135152,14833509.1010317,11008749.8471708,9803654.54191088
"sp|A3KMH1|VWA8_HUMAN",13775342.9261245,16927847.4639359,9460991.41978475,17877014.9761752,16051694.7914999,12103800.7913374,8795315.52468792,8834545.26807255,14502361.6684784,9515186.55342155,16600761.9694219,16032572.539522
"sp|A4D1E9|GTPBA_HUMAN",9988869.31350257,15731798.5415006,9957270.69003224,11017673.5739391,24434881.977086,10987687.8222236,9446467.16776649,10950327.7842043,8071570.16743855,8586976.07384123,11604647.0958689,12249716.9173801
"sp|A4D1P6|WDR91_HUMAN",25097182.9425797,3482781.05689252,NA,20873188.6967061,20590589.4740763,9826895.821048,22769397.6296694,37256662.6877659,18071813.1189791,NA,13733103.8894405,8462983.29222194
"sp|A5D8V6|VP37C_HUMAN",NA,3039365.33511938,65334732.4454227,2213166.02266151,4939528.89050701,NA,NA,37271243.57092,2302102.91687241,70665338.5706582,2480476.31641924,2872391.66532389
"sp|A5PLN9|TPC13_HUMAN",4224813.48845698,9904065.34190871,NA,7525929.74111915,5066301.15486486,8004378.64624909,6140298.09075568,3923882.14197893,NA,3347338.04503883,3620006.50537922,NA
"sp|A5YKK6|CNOT1_HUMAN",70793991.332715,56992054.4972004,30569719.1522892,37515542.7050187,36161072.3257276,38151259.1862226,58499213.8013998,69023246.4363892,25779561.9188694,80763199.1406262,79543996.5702369,29924490.5443076
"sp|A6NCS6|CB072_HUMAN",48844990.0546364,36417252.3141135,39268230.0147513,33535365.7614367,19101490.9242561,17440947.4303259,122975303.867694,69751758.020398,71121963.3597264,72818247.9224898,65260556.1856524,51522214.0217988
"sp|A6NDB9|PALM3_HUMAN",4549870.36002887,6425765.54391303,7733826.27384645,9090639.71172096,4000747.61406087,8145150.07111887,NA,NA,5535304.80566088,6332674.46270088,4617138.16316044,6486979.39373831
"sp|A6NDG6|PGP_HUMAN",198116064.499322,596158136.472441,657605915.725515,584835830.560574,429982457.701542,41048029.8775793,165775930.293819,41791350.665613,523355943.639741,125225746.37535,548921859.552259,519520801.230249
"sp|A6NED2|RCCD1_HUMAN",15012311.8233724,3650348.25927688,21154537.5472751,16668942.2123025,7654891.2802268,11803745.3227163,12379589.2974445,4160693.94407034,11020616.8066027,10845584.5349214,NA,NA
"sp|A6NHR9|SMHD1_HUMAN",77013333.5476433,68351291.2653828,42512382.6047249,59346634.5317015,63087961.7764815,60569638.1013089,54161380.0579967,38080878.9083177,57969596.029497,49392183.4801497,58092401.3884412,56274860.2543755
"sp|A6NHX0|CAST2_HUMAN",6728262.771084,5707194.29550341,5698235.3908936,8237643.81150008,5786238.05446088,3700954.36257025,5620289.46869725,NA,4174802.93056789,NA,4317486.77795864,4561264.01350219
"sp|A6NIH7|U119B_HUMAN",NA,NA,11487373.9032831,NA,NA,NA,25610599.3855854,12255236.7663947,NA,11418407.4481262,NA,NA
"sp|A6NJ78|MET15_HUMAN",8034219.67698945,7563492.2767754,9956019.57848082,8590667.84112565,6823843.29607268,10365237.8395863,NA,8957852.23945338,5914582.05648847,9575686.14170778,11505787.8784047,7506712.32245808
"sp|A8MXV4|NUD19_HUMAN",1998858.80255535,NA,2241759.90594149,NA,2475724.55597513,1839049.20105488,5148764.2146227,1991046.89468266,3147085.64483976,NA,2163018.58770805,3771253.38460893
"sp|E9PRG8|CK098_HUMAN",103781213.828771,85355656.4808435,120170104.362567,117347651.584217,96246664.2708889,116138908.121784,97079589.5984841,161750631.931084,110188613.591101,108549909.676282,117625234.979124,102961952.31943
"sp|O00116|ADAS_HUMAN",22707683.1553232,17389416.2196768,28045939.7966383,13479833.6295479,19590979.4111259,20982084.8324597,31617607.5477664,15418911.7305513,34655469.2708698,20162507.7409188,23856425.0936168,37939959.9887502
"sp|O00139|KIF2A_HUMAN",8608071.39829346,8548304.19962064,6604453.29962466,9903392.74161235,9267444.98318454,8769424.08151528,NA,23436002.3754627,6540268.15338316,7107862.44520688,NA,8696365.26371394
"sp|O00148|DX39A_HUMAN",61505114.0811039,56360372.9898256,58860410.1883173,40615632.1909584,46514258.1607303,58264294.1740947,41478304.5025926,59216291.2203916,51903291.4097854,58703341.9560511,40962938.7291941,40269303.519706
"sp|O00151|PDLI1_HUMAN",94078749.4734222,97389379.7363817,125153727.582775,93714559.1329918,142079932.334667,100872446.824677,34164876.7922387,171309842.417597,153538584.861444,140606537.507578,115963989.900115,92640899.1163247
"sp|O00154|BACH_HUMAN",110486355.43591,100961216.906282,87046929.8049831,111281809.741635,82731131.999126,95930597.6080982,125701135.604299,97959408.8588379,93476924.7610838,95382690.5633803,97151916.8279712,91694991.6080072
"sp|O00159|MYO1C_HUMAN",773740855.295654,424758672.07129,520210751.945516,406650684.008677,394271869.292912,732605358.067716,604645338.266724,70211904.1784269,43486937.3593464,69910901.3781556,451034445.941886,58511928.6615004
"sp|O00161|SNP23_HUMAN",18227497.4285153,15214665.5950747,14684475.5472045,13945409.4487198,33955044.0898909,14673990.6626015,NA,11987171.6900985,19338263.245451,28142992.6394527,14733527.1209041,15079033.6070755
"sp|O00165|HAX1_HUMAN",NA,10535327.413813,8344713.68931801,NA,9426169.11548049,6288642.16177714,NA,NA,11992631.2085366,12380373.9248243,10038827.2017475,9958670.42694575
"sp|O00170|AIP_HUMAN",84511770.2158673,77059468.6088993,76631964.6974022,87271553.2151092,77044871.4631571,75616378.3354765,90247093.8229468,70159785.0547566,73176221.4369429,84049712.8379263,73759201.3211802,70965692.8944146
"sp|O00178|GTPB1_HUMAN",9362603.4246084,9695485.62776405,7735086.61243971,9432258.94045297,11312301.3963524,13348579.3325573,9655920.10696735,9359673.12442916,10619946.7137229,8367725.47156181,12183175.6238339,11025623.9662884
"sp|O00186|STXB3_HUMAN",44369037.5705588,39758568.2387003,34470887.5879092,38983999.690941,39512969.0705328,40580430.5487844,30153654.4914422,36474144.8492101,33262967.3355997,45116974.1043249,34536439.8261849,48665766.9619829
"sp|O00193|SMAP_HUMAN",463536861.123217,380397961.893413,496744377.93409,481125841.921384,388031966.295175,418856543.610077,545361446.893385,584305282.129024,469164330.113486,499998352.358216,429942994.608341,404336725.006909
"sp|O00203|AP3B1_HUMAN",52294747.6874691,185443047.406125,45337039.9771611,70945449.8781027,60431121.1688559,52354902.3202972,63740912.8434904,51812513.3863985,130271505.116119,44111107.1444743,66786603.7330578,47437455.1292501
"sp|O00217|NDUS8_HUMAN",104997008.047914,122203741.873952,114266654.288441,97981797.8552935,131048004.208596,62550402.3521557,93919822.2089073,128559152.485244,119938010.330599,76549188.4352812,109589979.001326,139145546.931319
"sp|O00221|IKBE_HUMAN",4083553.26299323,2686652.99596376,NA,NA,732501710.176955,1802422.34086896,NA,3783097.70316015,NA,2481316.10274947,518935.334696881,1503810.28174719
"sp|O00231|PSD11_HUMAN",357853190.835557,334997703.5997,298266534.58512,395826827.260475,309077370.558034,330014391.156278,367225388.953548,267910276.864843,273675357.479261,268917568.62941,310173249.242473,281627202.535652
"sp|O00232|PSD12_HUMAN",204213041.181565,186403478.520942,177653471.579138,190470785.115209,167021899.79069,187935571.211377,195996281.878126,181482691.673998,150980828.79866,189943218.098414,172219883.903879,145359876.638465
"sp|O00233|PSMD9_HUMAN",13693014.9379761,13803800.7440764,21900138.2672304,NA,20290011.2559142,14922705.7190366,NA,15433670.8841716,19717595.1660853,21682711.7341451,21688950.4095225,18937742.0792377
"sp|O00255|MEN1_HUMAN",11598518.6398158,4825370.22646088,NA,3162570.83674886,13001330.7005139,NA,6820034.83406632,NA,11801813.9020908,8674078.75736049,8927252.62175722,NA
"sp|O00257|CBX4_HUMAN",12962072.0921968,NA,NA,NA,NA,4452431.83629877,NA,NA,NA,NA,12841919.932583,NA
"sp|O00264|PGRC1_HUMAN",22749689.1932805,29978567.1791156,24865875.9796375,32812706.1629382,28077473.9045198,40141100.120486,8831915.47265026,66126856.086892,28745938.3400532,36195354.299263,46754779.9181452,32552415.5789411
"sp|O00267|SPT5H_HUMAN",59538278.6780462,101967592.650908,41941454.6828802,111970369.904568,85122415.0713372,47797496.7216606,50388594.817197,58464306.6124279,47562199.6927024,69163375.0668013,59048358.7983461,94131998.3189952
"sp|O00268|TAF4_HUMAN",6919067.47723002,8038086.36592002,6327171.95473339,8344371.73351503,7662905.72807208,6853932.19417514,3328802.83134359,5249439.12066058,10037445.026056,10420876.1141232,11768670.199847,7720325.52484141
"sp|O00273|DFFA_HUMAN",89588864.4980744,92085600.5423617,146057315.954838,121858589.509882,120069314.370563,122616426.499001,98493161.8066136,164471969.136297,128953620.177661,140191496.925864,129582436.494871,113878386.50784
"sp|O00299|CLIC1_HUMAN",1483107838.3222,1346613045.36557,1313169960.90703,1581520188.1615,1343634197.33604,1392485955.96979,1749167300.17583,1377072429.32378,1267125265.78252,1281602867.77343,1289810671.31809,1400966950.18093
"sp|O00303|EIF3F_HUMAN",207184078.075772,207284329.963636,186538743.79437,215683224.13677,220379395.155111,211052976.173592,207479231.213616,175796400.353169,163863887.558665,163241000.284937,199929904.813669,181453157.195932
"sp|O00308|WWP2_HUMAN",1280321.12196809,13404396.5112695,4321897.62877402,1607078.38351097,NA,457942.633730395,848495.33494276,NA,1032126.25985077,NA,4380522.21340668,1697788.71882291
"sp|O00330|ODPX_HUMAN",161746501.037852,118704016.616233,106715463.184897,163905185.601364,173382022.317781,98146888.1294763,111162816.622864,183294794.304736,192275291.87554,185289309.223235,97912510.1772097,117961633.827496
"sp|O00338|ST1C2_HUMAN",10406801.0521856,8034302.74808822,8196676.72471677,10432769.5280384,9776897.3807567,8587405.65823686,9785726.26692988,8481029.46359838,8679420.60436906,5328457.24089834,7868847.1566923,7517137.13579661
"sp|O00401|WASL_HUMAN",5647956.01978304,6559817.17466427,5056372.79594778,5149161.58911514,8272265.60788288,4866079.82197144,5570280.15508929,6921726.0397626,6380193.31932805,7649342.37398858,5283094.6085435,9838919.20256162
"sp|O00410|IPO5_HUMAN",145959998.426053,113800029.829908,138196158.763212,145309950.278082,144124809.451983,123101680.320605,137591089.074185,124269040.149905,132764145.794493,141529473.89365,120595383.59419,98378554.0457546
"sp|O00411|RPOM_HUMAN",3738121.41799998,4003682.68402831,753356.971330383,3536052.53041856,3037568.16076897,3905633.43242251,3118723.40142378,NA,3616731.35717968,2422911799.79687,3584383.79500738,1613881.39833607
"sp|O00418|EF2K_HUMAN",17493683.439942,60203486.7781195,62927122.2998304,66174020.2618905,43582594.2724922,61992596.2458824,36932054.3888483,33687569.1069092,55977876.5664694,18468034.4280233,37024124.6835591,12347832.6787346
"sp|O00422|SAP18_HUMAN",135566001.045553,136551754.296686,153794849.616436,119336527.7679,138197728.236408,114868024.977562,100213610.209876,147074074.473813,131506506.982996,150283689.693942,147364501.215757,137280502.311968
"sp|O00425|IF2B3_HUMAN",229867694.079772,226293237.91116,187577264.301672,214892155.075138,223268699.890405,207175620.583748,230998367.315326,194395688.280454,202500444.589438,198251512.190473,209392650.140202,237385529.903279
"sp|O00429|DNM1L_HUMAN",58640545.4592516,44535095.2997575,53755228.0357713,56009094.6782852,46988848.3517484,51566361.3304213,52358404.2187259,46271820.5528778,41122473.3229241,43058338.9241306,44035288.3158124,49762776.3550354
"sp|O00442|RTCA_HUMAN",39446871.2369649,49458128.4795465,24182180.8015703,40820263.8446184,44326933.694249,33110385.0447206,35121181.8599556,28031215.2899817,34158167.1967263,28007615.7124012,38560160.5818331,40765958.6679548
"sp|O00443|P3C2A_HUMAN",6737135.21175808,7803512.38993238,3924265.6044282,16937865.0465482,7814811.29432921,6029312.69765495,7950387.11133624,4778057.24894304,4689775.37962673,4645133.77484802,19599611.740004,6731587.97893416
"sp|O00461|GOLI4_HUMAN",15000021.4361765,9892931.81742089,4403932.62152182,14282647.4877821,14480197.3115676,15659420.2867498,13827361.011538,5904126.89067033,39576254.8343486,10365942.802926,3972847.62497553,NA
"sp|O00462|MANBA_HUMAN",22982668.5493073,24868701.4570758,17949187.492865,13654490.4374388,25781403.0738977,26908681.2511734,10264945.2251059,22187631.7348879,14580330.2889048,15088256.2112421,21935048.5467257,19613855.5811242
"sp|O00468|AGRIN_HUMAN",50241728.2296026,65744908.9218552,63451432.9465896,52383197.9578909,63401736.9718734,55163221.0784615,60309322.0937574,56697512.0298353,56780859.397687,54138062.2337436,64453599.8964139,49997754.1017616
"sp|O00469|PLOD2_HUMAN",133374260.359842,137326717.733476,126339097.402578,142813639.628119,150239025.491682,126038557.973411,125726550.023313,136953882.384721,170630254.360468,144572461.169637,148488052.270739,164256350.179673
"sp|O00471|EXOC5_HUMAN",4783200.31374002,3734658.32266069,4978370.2087933,5763462.31638387,5880582.25547913,7627979.60725721,5443374.08163944,4136850.45568776,4480139.26785991,5803821.14146012,5720725.18083237,7423918.57011476
"sp|O00483|NDUA4_HUMAN",45987869.4751404,56373350.4809462,44718847.0042319,66039078.0923081,82895436.027082,71187795.1875697,17297186.0191119,40003565.9166327,74110273.3073505,59169749.2906922,68167987.2487531,71060650.5984255
"sp|O00487|PSDE_HUMAN",171889322.856289,159723196.394743,150733467.777788,173432903.934536,106603229.227313,171465973.234955,195268582.736673,619314757.324974,105694835.664336,108376482.133114,122256991.423119,107661774.572912
"sp|O00505|IMA4_HUMAN",147633407.437082,115294123.128129,112685790.858317,135167888.468517,101352785.125497,114633701.652318,169302608.623294,140622623.934888,135228285.280316,141437779.810955,127899299.139986,121322715.537772
"sp|O00515|LAD1_HUMAN",68985743.2310202,76343703.4734919,85321269.6084004,59098343.7569074,86227766.8409165,73875779.8835814,34823494.5112982,81736068.4322184,84189519.5965252,100427781.292302,73662107.4866602,76687898.7287713
"sp|O00541|PESC_HUMAN",65834254.6736337,55564636.4880825,49848076.7108961,51984495.7869625,58911219.4478955,68449827.0794679,83087236.9010831,46066043.2272083,58965114.9858825,46990402.4661955,63673932.5836165,67846831.8973512
"sp|O00560|SDCB1_HUMAN",28477259.4972621,23009517.9881046,20204233.5858357,23259102.1831245,20793681.8284827,25650908.1397859,17532265.1773157,3993083.40527503,24110238.3240759,14870076.2159699,23384904.9282495,21012476.1970563
"sp|O00566|MPP10_HUMAN",74572289.9756717,69415314.5146572,82929126.9978523,66648311.2962027,74741102.2680142,83706376.7851223,68958319.9685965,86228837.7384837,71637372.0738426,73257630.4742396,74001184.156001,67802987.8319326
"sp|O00567|NOP56_HUMAN",591084201.851108,555543196.802967,695222924.421309,626845734.937558,559667545.173051,699800657.296639,606011486.106814,637078357.563408,589769666.710401,629343664.59369,685961190.234646,585495633.520032
"sp|O00571|DDX3X_HUMAN",263570711.096166,129428042.965,108543415.497217,134439928.679273,133479208.200829,293489043.990256,116638753.373143,90239611.4417672,208177314.672706,206225272.869599,123373999.933271,127421723.721049
"sp|O00584|RNT2_HUMAN",37780360.0787827,89486269.4989675,68960956.1244377,21911624.8717018,77014954.4806679,58204115.5340002,38334474.2407604,68115056.6213273,78782198.2661652,58239894.0293927,101204752.083123,95763909.5046209
"sp|O00625|PIR_HUMAN",52193343.5286488,47093336.6177522,22088097.6289841,19491888.0670196,52762422.3690826,14590524.3320738,9464772.51257077,16306910.2397668,18796273.342396,21805932.4652243,22269783.3540849,14915411.8670948
"sp|O00629|IMA3_HUMAN",55602392.216454,44169431.0216098,45912976.8645789,41067038.4270711,34739213.6912685,43095104.9970468,49214573.9568937,51549752.1672649,48134016.7133516,51097776.1569932,39664158.1433181,44804804.7468458
"sp|O00743|PPP6_HUMAN",54419010.7616929,78906772.2409495,41789180.6230023,83405285.170604,34909596.0480745,99967454.8323453,64016458.1840601,39445700.1933882,41511874.3285528,47933746.1367041,64129431.9305852,49319033.144461
"sp|O00748|EST2_HUMAN",249258644.25257,209440124.986379,188606072.311744,228479586.15092,238014697.563813,168023720.508255,244914726.340994,212878683.694368,194043922.080773,245973051.507606,177599601.40845,211786249.463477
"sp|O00754|MA2B1_HUMAN",15194300.9699752,13226853.7987047,16801775.4635289,17214905.3089839,13019774.0065767,10219465.4379466,10783246.0833816,10238079.8372065,6046217.65710831,5312792.04402389,6315136.90496755,11354064.4341854
"sp|O00764|PDXK_HUMAN",99458242.468889,113799957.25099,64416573.9913161,111114873.005309,97151010.7152906,99998319.1327942,154297293.413353,47852704.3501202,133910145.945024,67196418.3808482,84068500.9091444,104551803.026785
"sp|O14497|ARI1A_HUMAN",17122731.79096,30166885.8222852,20681770.2861049,10468413.5385613,30631022.5407434,15994196.1323932,24411098.7085985,17982278.1797383,12294107.857477,22424534.2702545,13388403.6417341,15910461.3019213
"sp|O14529|CUX2_HUMAN",315357724.605351,207935795.070564,185004881.785562,499017478.850462,384294826.703739,545349880.791146,83309096.1257316,368106986.042051,112812020.802401,NA,469280932.384967,289280635.090878
"sp|O14530|TXND9_HUMAN",34418660.5308725,33610030.2408032,33001019.8219725,33400203.5389794,32278801.7697096,32388075.0722458,25078173.8943985,37245901.8149928,36665570.5452304,37601065.0969723,34744317.8044879,28428814.052259
"sp|O14548|COX7R_HUMAN",240820805.890019,235003265.337511,208667614.779733,25353854.5300189,20781401.2015021,266147142.419424,4966614.64451584,190054157.968884,198114792.970791,202534863.535586,237448499.004467,27597838.2015778
"sp|O14561|ACPM_HUMAN",152650553.408917,131659666.103631,132383886.927075,147520230.734779,145491388.011573,186644858.609105,100775869.043771,177320048.44059,148016803.179164,110903590.317919,155115566.496327,140367303.815213
"sp|O14562|UBFD1_HUMAN",184224057.019565,142876104.530022,235679953.777135,114738883.858548,159399578.282193,153847073.047766,98550405.3030166,261985541.212102,234085535.421221,243275215.380054,157463605.362551,135712363.600997
"sp|O14579|COPE_HUMAN",276246458.811811,230174714.95838,242558962.037923,261023980.231461,238371787.881447,290463031.040972,356097056.112,283657998.649314,248957023.979754,269970554.288698,244156359.155328,194039710.71285
"sp|O14617|AP3D1_HUMAN",151942667.735811,173663847.814963,159975965.85959,135871405.919705,176127665.827386,164383599.910912,116767251.579714,121836516.018012,125452707.89933,135711119.516878,169208518.624652,165742264.834442
"sp|O14618|CCS_HUMAN",22281534.9711505,22460426.9402337,38393675.9241073,16386638.5514017,20814715.7090995,30384722.4958707,18434568.071968,27743999.9377444,26057731.3713604,26717948.162094,22438234.2344994,28845365.227801
"sp|O14639|ABLM1_HUMAN",4760813.52582282,NA,8403170.2006258,NA,5582993.86963659,9773921.047359,NA,5540864.639507,6600519.74732589,6669477.35464303,3173676.13994214,17579692.9061127
"sp|O14647|CHD2_HUMAN",6347535.01631973,4712542.62854757,NA,8027476.32130118,6958991.53848294,6441345.61789547,NA,385406277.494637,NA,NA,9376772.32267553,NA
"sp|O14653|GOSR2_HUMAN",16075051.446859,16773495.754439,6008512.11016369,7429609.65432883,36897453.4308845,21710422.3954186,12223057.6057682,9100398.49769153,7815480.20977176,6167823.12718243,28222905.7031009,31302067.1482311
"sp|O14732|IMPA2_HUMAN",12142221.3303141,10233632.3456303,5799320.08229821,10292072.6954515,10610075.2338333,4392312.81008135,11943050.0589885,8361517.83812115,8467646.72092834,11129568.9891911,7870718.18259569,9758312.05043379
"sp|O14734|ACOT8_HUMAN",18782767.9804168,23759377.5459959,12607815.4776127,11780131.2065809,20376391.0057702,18162568.7056422,14206039.1089337,14669760.3052413,20006223.3170596,11847269.7921363,30296459.6598706,20660437.4751124
"sp|O14737|PDCD5_HUMAN",42000789.6572283,51482194.6687496,51374598.5137622,43557645.9232224,53579923.0924973,51330384.1907253,22715555.1280166,66539622.0823194,43932948.2208621,52867026.0832606,55668334.5937989,48467744.9656883
"sp|O14744|ANM5_HUMAN",320738236.043922,283692509.068532,289114329.321903,304911416.735456,270550069.735111,345103005.432714,323867773.418788,277012498.345879,260046109.07001,279947988.058138,278717828.725996,244095373.488273
"sp|O14745|NHRF1_HUMAN",224703002.517517,233944390.570292,299187381.686236,238808748.968702,297700834.92626,229549320.466772,149342671.184975,311087373.839847,284171727.104102,311516149.69367,242109335.900386,328266616.668071
"sp|O14773|TPP1_HUMAN",731814938.474077,747412710.533721,541648970.186646,659881533.718682,780455791.015525,625841758.098046,689332492.822613,555501459.048245,672687001.682199,551065424.85724,685253843.800645,783771986.620751
"sp|O14776|TCRG1_HUMAN",75633018.1063118,81174178.4171928,78718217.6892944,87534093.8151732,139064475.437026,93443848.6530248,76794464.6175435,74768717.087526,68074124.1885385,67211824.5695686,78706779.3008263,86128021.0856057
"sp|O14787|TNPO2_HUMAN",34690877.371245,26371788.2890247,19786412.0407047,18842745.7513361,10862460.3302671,13706196.4234462,39908877.3264983,26039420.2560622,29853902.1548195,18331448.0368154,15434326.555252,9182537.37693061
"sp|O14791|APOL1_HUMAN",17531580.4933536,10509638.9620182,NA,NA,8099736.7165934,12995423.5873481,14960986.9634574,NA,11151897.6001771,2936419.80992555,NA,18150209.1590275
"sp|O14802|RPC1_HUMAN",12921025.2461658,9066704.6947174,9426403.94758159,12212310.1475352,13294432.4208264,8693178.56028444,11249104.3292508,10694634.2307234,8431109.79572754,7309696.94749621,11083083.3516198,14224651.2270102
"sp|O14818|PSA7_HUMAN",467307140.203884,389119772.928455,405565758.812306,455223974.789483,406256950.95256,406967190.249861,513314475.526834,405273250.436775,373800568.091164,393435504.476143,362747944.011364,440411874.828182
"sp|O14828|SCAM3_HUMAN",54357665.8164117,50863527.6215323,63348978.8868524,46671490.4658658,47925486.1098709,65670287.8617207,78001969.0846836,9582803.6006145,78553286.4917262,57703460.9624281,36187391.3989102,70425843.1969519
"sp|O14832|PAHX_HUMAN",8381009.03418499,NA,NA,NA,NA,NA,5766691.6300274,8396911.91009252,7588581.37761477,8120257.76953366,9424420.47927834,NA
"sp|O14841|OPLA_HUMAN",28920530.4254146,29544692.0376766,34623962.3290509,27249918.4028929,33268189.095737,44028083.0377166,38118481.85053,46558905.6209808,26473555.7524193,35168946.5538598,31949297.8503818,32589449.897357
"sp|O14874|BCKD_HUMAN",51346434.2774018,12911805.8405778,25796187.766003,15212130.859027,21383439.2255556,NA,NA,15489404.6466676,43014651.8242745,27125702.1409546,27064637.8897623,14962943.9324761
"sp|O14880|MGST3_HUMAN",8481208.19333508,24830136.7712652,18511212.260864,21248077.8527694,20088664.6957065,15694977.7681087,NA,5161334.27592348,28408009.6863451,21402049.219333,20643817.9322118,30901292.1735137
"sp|O14893|GEMI2_HUMAN",16270763.5048513,6040994.52578543,30656629.6009638,NA,13525472.051998,7288651.14395084,23967476.7761521,32253083.6023249,20836249.2970825,34120168.1782599,17480765.9101034,24589782.0083475
"sp|O14908|GIPC1_HUMAN",15656790.7794939,16256760.2251602,16939922.357421,12908909.949266,11988179.1024157,16926480.2989098,19113828.0757452,10317302.5362233,NA,22622677.5066443,12511781.8667545,20480734.3399459
"sp|O14929|HAT1_HUMAN",120135009.564343,114666078.993425,118945721.103386,129578464.849719,50757228.2018916,131556898.481632,154629324.016475,109696585.683163,121488345.091153,106103717.55739,67946219.7669327,105913527.679079
"sp|O14936|CSKP_HUMAN",13391636.3607114,11943693.0491819,12828505.7554275,15586996.8885143,9585227.83703064,16780023.1220772,16255786.5620752,22695314.6948401,27599071.4908531,14763205.894232,13393544.5081448,8860437.03234397
"sp|O14964|HGS_HUMAN",79699202.9868704,72879568.7969284,75571826.5492052,65533669.8995314,74269405.5455655,84803880.8118795,77669330.630758,94714537.7888437,79868695.0701749,84558823.7422672,75450704.1983445,70163689.0661862
"sp|O14974|MYPT1_HUMAN",92966306.5760964,133355770.180246,206712842.238153,90734976.6283536,89947644.5407536,121634178.059586,90573658.8237302,100978857.545872,85840369.1702453,90620421.949666,86231956.3877649,153673962.644809
"sp|O14975|S27A2_HUMAN",NA,3157293.02914305,NA,NA,3949750.99734407,7089517.57657173,NA,NA,NA,2138282.58579715,NA,1549063.28084699
"sp|O14976|GAK_HUMAN",63349480.3465594,24683579.0046143,15336720.8239098,23388558.4485481,21794650.696991,72682647.6678641,43915546.1170919,17758350.086181,52796399.9685737,16580649.6036281,18591289.1517289,25345152.1381861
"sp|O14979|HNRDL_HUMAN",415101976.911681,493988480.851558,601497932.496228,493949804.803231,543213450.186488,412802645.208256,204325945.143807,620645888.2269,511829091.894816,551451339.012738,522340051.352126,560342443.939737
"sp|O14980|XPO1_HUMAN",107427163.962005,114534915.025022,115752779.725495,110462464.586364,113915328.474439,108085771.128618,113227316.795086,111712414.410355,149760500.307896,148857311.404531,105945505.332041,111923414.726611
"sp|O14981|BTAF1_HUMAN",6469816.75091057,2450946.84321993,NA,NA,3176907.33168322,1220466.11961589,4432096.26993629,3497805.28507319,NA,NA,4507346.26768937,NA
"sp|O15027|SC16A_HUMAN",83374793.9450921,87734108.4017859,71857497.8020571,92359467.922012,78676958.2260557,78435628.396148,77886201.3085319,63495633.7321395,88300605.2318722,56924664.2129161,80426767.5927646,91952444.1805113
"sp|O15031|PLXB2_HUMAN",24043775.8874861,27412274.4941722,35801691.0283647,51538955.2914998,33412062.4750394,54741782.3434517,12382365.3811296,27635119.6965343,22463790.7631897,22845538.4347751,35844293.296684,32577432.125963
"sp|O15037|KHNYN_HUMAN",23611865.272325,21748574.5424562,24197800.4886514,12033675.7437667,14930200.4323414,19826505.5941961,23416172.6837769,21141221.3932077,22805498.9228663,23094989.6676129,19665102.7378494,18567860.5993691
"sp|O15042|SR140_HUMAN",71630550.2496209,75760756.1272279,81248175.0202281,61481154.4277072,78541473.8607506,67785079.0116424,80579305.7765657,73130177.7870797,68197292.7117324,74465407.8801284,65938109.3959574,77166196.8274692
"sp|O15047|SET1A_HUMAN",10994290.3631828,11205181.8983056,7119887.15551484,17904773.8754765,5236877.64500821,NA,14361236.6249639,13126399.0348561,10871650.8772651,4596259.17599577,8523211.26015683,10889013.0228425
"sp|O15056|SYNJ2_HUMAN",NA,250266706.955694,NA,NA,NA,NA,NA,1994558.59909688,NA,NA,NA,11619340.938031
"sp|O15067|PUR4_HUMAN",119214023.474699,87190698.8968637,72640041.3378768,86538018.1690266,108024589.428582,70714934.7772466,92072260.6395748,107530517.469327,84622814.2610071,77010266.9169745,73532371.2505633,120836961.932105
"sp|O15084|ANR28_HUMAN",3094554.21054017,3826862.65361447,18016198.4134982,4584458.84215518,13719997.2344924,14678003.3040414,12315325.6897776,19349894.1092165,17209.6615204564,9236.40181215288,NA,31206.7901639655
"sp|O15085|ARHGB_HUMAN",NA,3426405.87155129,NA,15312763.7018461,5531277.20866536,NA,539523.002330364,NA,4166555.44353205,NA,3619011.32961173,3922670.63685055
"sp|O15091|MRPP3_HUMAN",6717893.47636603,NA,6534128.1762063,9392391.071058,4465212.96554672,7172109.46565028,NA,10543743.3234092,7474974.23914401,7288517.83474905,43376037.4299821,6413292.32811304
