"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_4","mean_1","ngood_4","ngood_1"
"1","sp|A0A2Z4LIS9|FXO3B_HUMAN;sp|P0CG31|Z286B_HUMAN",NA,20.798264538071,NA,NA,NA,NA,NA,NA,20.798264538071,0,1
"2","sp|A0AVK6|E2F8_HUMAN",NA,21.1524013565136,NA,NA,NA,NA,NA,NA,21.1524013565136,0,4
"3","sp|A0FGR8|ESYT2_HUMAN",-1.02843481298276,24.7040877856756,-2.81501721744661,0.0156349825002807,0.048049605121495,-4.26994329939692,TRUE,24.1898703791842,25.218305192167,6,6
"4","sp|A0JLT2|MED19_HUMAN",0.190705885522352,21.6704569333499,0.350581588010702,0.736256654317161,0.818210614033572,-7.20488639299551,FALSE,21.7521880271451,21.5614821416228,4,3
"5","sp|A0JNW5|UH1BL_HUMAN",-0.0316918107237212,23.2981857244121,-0.0742364564082356,0.942048279724334,0.962953629086402,-7.55003284385682,FALSE,23.2823398190503,23.314031629774,6,6
"6","sp|A0MZ66|SHOT1_HUMAN",-0.0358480843997399,25.6106747280289,-0.159183106017433,0.876178622880624,0.920012459613708,-7.53933337677792,FALSE,25.592750685829,25.6285987702288,6,6
"7","sp|A1A4S6|RHG10_HUMAN",-0.0973486958589302,22.9926745967306,-0.772408483372558,0.45485193653482,0.589965959817284,-7.23845181886278,FALSE,22.9440002488012,23.0413489446601,6,6
"8","sp|A1KXE4|F168B_HUMAN",-0.634912072442654,24.520395384585,-1.30514283078259,0.216373025951021,0.348119319626773,-6.69267860913383,FALSE,24.2029393483636,24.8378514208063,6,6
"9","sp|A1L390|PKHG3_HUMAN",-1.4573780154408,23.7806010637563,-7.50238453218898,7.31255175155396e-06,7.96830860479066e-05,3.65533232944792,TRUE,23.0519120560359,24.5092900714767,6,6
"10","sp|A1XBS5|CBAR1_HUMAN",-0.741721447315601,22.8997001260996,-2.34495361212936,0.0516145096070606,0.122439878080516,-4.88344369722505,FALSE,22.3698990923027,23.1116205396183,2,5
"11","sp|A2A2Y4|FRMD3_HUMAN",0.239178640238925,24.2325427714013,0.694593819511652,0.500568616609804,0.630876994116894,-7.29746334140453,FALSE,24.3521320915208,24.1129534512819,6,6
"12","sp|A2A3K4|PTPC1_HUMAN",0.234552012793293,21.7089116911074,0.914196887071591,0.380266020335862,0.517568513916863,-7.06740790533369,FALSE,21.8155262423771,21.5809742295838,6,5
"13","sp|A2CJ06|DYTN_HUMAN",NA,24.9380856334147,NA,NA,NA,NA,NA,24.9380856334147,NA,2,0
"14","sp|A2RU67|F234B_HUMAN",1.05893333827576,26.1686111627293,3.35806325901477,0.00640801078733665,0.0235768843111769,-3.29205806210204,TRUE,26.6499444983092,25.5910111600334,6,5
"15","sp|A3KN83|SBNO1_HUMAN",0.154702579273872,24.4557610476503,0.627437289635946,0.542155314731646,0.666907003869031,-7.34373551791203,FALSE,24.5331123372872,24.3784097580133,6,6
"16","sp|A4D1P6|WDR91_HUMAN",-0.501477709070215,21.6145412028313,-2.04701821610261,0.110566588977705,0.21428517779277,-5.10126792998195,FALSE,21.4891717755638,21.990649484634,3,1
"17","sp|A4QPH2|PI4P2_HUMAN;sp|P42356|PI4KA_HUMAN",0.743539062619066,21.28221499865,2.26847637869614,0.108928664944013,0.2120592183112,-4.8510056947028,FALSE,21.5300613528564,20.7865222902373,2,1
"18","sp|A6H8Y1|BDP1_HUMAN",0.515796170594344,26.1710331861965,1.23757396688256,0.239598169945103,0.373244496782363,-6.77442945627603,FALSE,26.4289312714937,25.9131351008993,6,6
"19","sp|A6ND36|FA83G_HUMAN",-1.57860867399306,23.0278693712243,-3.96529332537866,0.00188382347472673,0.00894452945455082,-2.13619278604942,TRUE,22.2385650342278,23.8171737082208,6,6
"20","sp|A6NDB9|PALM3_HUMAN",-0.481896572525216,22.8861935195148,-1.72736515478655,0.118280004395509,0.22452535263978,-5.97794326781094,FALSE,22.6184732014452,23.1003697739704,4,5
"21","sp|A6NFI3|ZN316_HUMAN",1.08664738906802,24.1757830027866,2.03569620696674,0.0666617210059067,0.148074803004101,-5.59421584492266,FALSE,24.6697136341811,23.5830662451131,6,5
"22","sp|A6NHT5|HMX3_HUMAN",-0.625977267560704,22.3627246791551,-1.09024223341412,0.30746273561745,0.445573693750828,-6.58791530279416,FALSE,22.2062303622649,22.8322076298256,6,2
"23","sp|A6NI28|RHG42_HUMAN",-0.329492644542999,21.7332440168504,-1.31466194926426,0.236856278815812,0.37074029404475,-6.32712367700303,FALSE,21.5684976945789,21.8979903391219,3,3
"24","sp|A6NMS7|L37A1_HUMAN;sp|A6NM11|L37A2_HUMAN",-0.253650050561007,22.2166258564386,-0.92850322657208,0.384168370650458,0.520968414531127,-6.72158850225427,FALSE,22.0354472488951,22.2890972994561,2,5
"25","sp|A7E2V4|ZSWM8_HUMAN",NA,22.4222345687641,NA,NA,NA,NA,NA,NA,22.4222345687641,0,6
"26","sp|A7KAX9|RHG32_HUMAN",-1.20770672319716,21.5717991763131,-0.818391474960147,0.444557002902303,0.579052739323381,-6.54925233902804,FALSE,20.5653769069822,21.7730836301793,1,5
"27","sp|A8CG34|P121C_HUMAN",-0.349373379615804,23.8015540926661,-2.33929597705445,0.0374802198930645,0.0953525704442012,-5.11940342614957,FALSE,23.6268674028582,23.976240782474,6,6
"28","sp|B2RTY4|MYO9A_HUMAN",NA,23.0386438600797,NA,NA,NA,NA,NA,NA,23.0386438600797,0,6
"29","sp|C9JLW8|MCRI1_HUMAN",-0.270070459678137,25.0963741271204,-3.32649792603934,0.0060554377754026,0.0225947344872093,-3.32374289470686,TRUE,24.9613388972813,25.2314093569594,6,6
"30","sp|H0YL09|U2Q2L_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"31","sp|O00116|ADAS_HUMAN",-0.887719987302435,22.4341715423788,-2.50363010269319,0.0313134940353802,0.0834574653439354,-4.79772277558953,FALSE,21.9903115487276,22.87803153603,5,5
"32","sp|O00139|KIF2A_HUMAN",NA,25.4111385485531,NA,NA,NA,NA,NA,NA,25.4111385485531,0,1
"33","sp|O00148|DX39A_HUMAN",0.531346294431962,26.2661640859341,2.03985571227835,0.0640625929802833,0.143771092630113,-5.62433742084677,FALSE,26.5318372331501,26.0004909387182,6,6
"34","sp|O00151|PDLI1_HUMAN",-0.177781303357484,24.6484909188156,-1.16989327502157,0.264808397387366,0.400966783717833,-6.85292972639565,FALSE,24.5596002671369,24.7373815704944,6,6
"35","sp|O00159|MYO1C_HUMAN",-0.599089599265605,22.8737798323989,-2.11714770062529,0.0558710079830088,0.129721875228934,-5.49690270568348,FALSE,22.5742350327661,23.1733246320317,6,6
"36","sp|O00161|SNP23_HUMAN",-0.164598172520146,25.334861305136,-1.6624962377029,0.124686615905012,0.232857613323112,-6.16511143058985,FALSE,25.2600439539904,25.4246421265106,6,5
"37","sp|O00178|GTPB1_HUMAN",-1.81533195610569,22.3321559149286,-1.63599097428268,0.153194486050095,0.272329370293095,-5.86779819987606,FALSE,21.1219346108581,22.9372665669638,2,4
"38","sp|O00192|ARVC_HUMAN",NA,21.2754588426984,NA,NA,NA,NA,NA,21.2754588426984,NA,1,0
"39","sp|O00193|SMAP_HUMAN",0.294479156344419,30.5587829131422,0.421399079236552,0.6809311551478,0.778149117107116,-7.45777044800704,FALSE,30.7060224913144,30.4115433349699,6,6
"40","sp|O00203|AP3B1_HUMAN",-0.101909037373926,28.4641751494951,-0.962300505068933,0.354934035402032,0.49290463412598,-7.07113244989902,FALSE,28.4132206308081,28.5151296681821,6,6
"41","sp|O00213|APBB1_HUMAN",-0.00287879886103879,22.7536796138358,-0.0150846764869617,0.98855126738842,0.991773053159376,-7.09674704054876,FALSE,22.7519523345192,22.7548311333803,2,3
"42","sp|O00231|PSD11_HUMAN",0.572578136153226,28.4905638756593,1.33350531865891,0.215231375510299,0.347341503335537,-6.50545685618108,FALSE,28.8086628401889,28.2360847040357,4,5
"43","sp|O00232|PSD12_HUMAN",-2.48261436097634,23.2813161024265,-2.55217845141683,0.0311584871611123,0.0832647548187087,-4.64420232111803,FALSE,21.6262398617757,24.108854222752,3,6
"44","sp|O00257|CBX4_HUMAN",-1.32785978466275,23.5980045438598,-5.5270305422645,0.000180507983167531,0.00128477165668759,0.411478310252385,TRUE,22.8737173885892,24.2015771732519,5,6
"45","sp|O00264|PGRC1_HUMAN",-0.0832943697171769,32.5615350387964,-0.55397515023892,0.589794013949778,0.702318426896664,-7.38929164756559,FALSE,32.5198878539379,32.603182223655,6,6
"46","sp|O00267|SPT5H_HUMAN",-0.253478751565168,24.1575023782052,-2.84182408092932,0.0148770335948009,0.0463370675372635,-4.22091887094049,TRUE,24.0307630024226,24.2842417539878,6,6
"47","sp|O00273|DFFA_HUMAN",-0.425335045244612,26.6993363940544,-3.52999828453016,0.00644610490611305,0.0236934443016732,-3.08672221010265,TRUE,26.4630391466963,26.8883741919409,4,5
"48","sp|O00299|CLIC1_HUMAN",-0.0950500979935688,26.1595715845047,-0.586266567875314,0.568586043793283,0.687514515801108,-7.36992527757291,FALSE,26.1120465355079,26.2070966335015,6,6
"49","sp|O00303|EIF3F_HUMAN",NA,23.7912146150445,NA,NA,NA,NA,NA,23.7912146150445,NA,2,0
"50","sp|O00311|CDC7_HUMAN",NA,20.4394206984484,NA,NA,NA,NA,NA,NA,20.4394206984484,0,2
"51","sp|O00400|ACATN_HUMAN",-1.01510860916713,21.4298824107742,-3.83234406230724,0.00503506990957007,0.0195961953854452,-2.66822765393541,TRUE,20.7954395300448,21.8105481392119,3,5
"52","sp|O00401|WASL_HUMAN",0.0685448684718483,25.7175788141563,0.286345665075245,0.779508443040824,0.850163622259464,-7.50885952848399,FALSE,25.7518512483922,25.6833063799204,6,6
"53","sp|O00410|IPO5_HUMAN",-0.640405090971295,26.921645068059,-0.639456314337002,0.535649551083841,0.661990445534864,-7.28712055467866,FALSE,26.5723332002564,27.2127382912277,5,6
"54","sp|O00418|EF2K_HUMAN",0.584802798022495,26.0676878870806,1.17640479192092,0.262296254800369,0.398553553194004,-6.84552841188425,FALSE,26.3600892860918,25.7752864880693,6,6
"55","sp|O00422|SAP18_HUMAN",0.722915910158314,21.4413910186494,2.29643014597717,0.0554308163421655,0.128942969501234,-5.04323809481442,FALSE,21.8544858244542,21.1315699142958,3,4
"56","sp|O00425|IF2B3_HUMAN",NA,21.4359329852288,NA,NA,NA,NA,NA,21.4359329852288,NA,2,0
"57","sp|O00429|DNM1L_HUMAN",-1.06651739020794,27.4358429843085,-2.67488172541317,0.0202632468345661,0.0589482987818117,-4.52458836342849,FALSE,26.9025842892045,27.9691016794125,6,6
"58","sp|O00443|P3C2A_HUMAN",-0.436844926065226,24.2253276537982,-2.98655922505602,0.0113731285462087,0.0375781188279919,-3.95482337347314,TRUE,24.0069051907656,24.4437501168309,6,6
"59","sp|O00472|ELL2_HUMAN",0.414577642399376,25.1637261241033,1.51792750680681,0.154989568269908,0.27446378964,-6.41473237383164,FALSE,25.371014945303,24.9564373029036,6,6
"60","sp|O00479|HMGN4_HUMAN",-0.369248448888919,21.2278530699586,-1.69683555976334,0.133717662116879,0.246237808504362,-5.81486334502282,FALSE,21.1223535131332,21.4916019620221,5,2
"61","sp|O00499|BIN1_HUMAN",0.0926469306050257,28.2442579937473,0.477671695642399,0.641487053803434,0.743770614171339,-7.43089145955363,FALSE,28.2905814590498,28.1979345284447,6,6
"62","sp|O00505|IMA4_HUMAN",0.0970539985480766,28.9522978598234,0.272774771407601,0.790092169768477,0.858159504594164,-7.4651529813378,FALSE,28.9964133137089,28.8993593151608,6,5
"63","sp|O00512|BCL9_HUMAN",0.114151327204388,25.0815499051513,0.383037049968195,0.708406955065919,0.796849967117389,-7.47422075248182,FALSE,25.1386255687535,25.0244742415491,6,6
"64","sp|O00522|KRIT1_HUMAN",NA,22.9726532182795,NA,NA,NA,NA,NA,NA,22.9726532182795,0,5
"65","sp|O00560|SDCB1_HUMAN",1.35690077872388,22.8832862499256,4.59402032602862,0.000777657319282939,0.00430684578325514,-1.11790545698104,TRUE,23.5000593311637,22.1431585524398,6,5
"66","sp|O00566|MPP10_HUMAN",1.56246924867957,26.5044091375543,7.91926559186536,2.44495083297802e-05,0.000226357102180972,2.87176857484927,TRUE,27.0252322204475,25.4627629717679,6,3
"67","sp|O00567|NOP56_HUMAN",0.780712436621317,29.7358805856968,1.10964576494833,0.288944660955111,0.427286460195428,-6.91984586698721,FALSE,30.1262368040074,29.3455243673861,6,6
"68","sp|O00571|DDX3X_HUMAN",-2.75305104843907,24.6083292127896,-2.19401624956255,0.0487075293545218,0.116764573504537,-5.36805649851466,FALSE,23.2318036885701,25.9848547370091,6,6
"69","sp|O00592|PODXL_HUMAN",-1.24302494490435,24.0813968317774,-1.71059068071152,0.131073120556992,0.242186100024344,-5.88522187408383,FALSE,23.5486718553898,24.7916968002942,4,3
"70","sp|O00629|IMA3_HUMAN",-0.725465996187381,23.0194681082386,-5.91761278832074,0.000101584826665606,0.000795030401912602,1.0163567576885,TRUE,22.6897108372443,23.4151768334317,6,5
"71","sp|O00712|NFIB_HUMAN",0.0312074458946206,23.2429405875409,0.113169782388172,0.914323805100259,0.943702748264978,-6.88822125741654,FALSE,23.2491820767198,23.2179746308252,4,1
"72","sp|O00750|P3C2B_HUMAN",NA,23.1644930492287,NA,NA,NA,NA,NA,23.1644930492287,NA,5,0
"73","sp|O00762|UBE2C_HUMAN",-0.316376029730934,22.5963194371917,-1.20664836820079,0.25087145410186,0.385972158039263,-6.81072768021454,FALSE,22.4381314223263,22.7545074520572,6,6
"74","sp|O00764|PDXK_HUMAN",-0.400575439490666,22.7442950824037,-1.41990692096286,0.198771218451842,0.32867541672386,-6.2671788402193,FALSE,22.5153948312661,22.9159702707568,3,4
"75","sp|O00767|SCD_HUMAN",NA,21.5344325936064,NA,NA,NA,NA,NA,21.5344325936064,NA,2,0
"76","sp|O13297|CET1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"77","sp|O13516|RS9A_YEAST",1.80004097971719,23.0510332281637,7.72654721758893,1.6215850751284e-05,0.000158889529642555,3.1132289966666,TRUE,23.7710496200506,21.9710086403334,6,4
"78","sp|O13563|RPN13_YEAST",2.94948087036638,26.8115124622459,11.7148595577653,1.52680822885458e-07,2.93047384306211e-06,7.85926067554583,TRUE,28.1521855851397,25.2027047147733,6,5
"79","sp|O14467|MBF1_YEAST",1.73796204119729,23.2732680058669,6.16370985511421,0.000168176867590578,0.0012063016483099,0.817370864528632,TRUE,23.852588686266,22.1146266450687,6,3
"80","sp|O14468|YO304_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"81","sp|O14497|ARI1A_HUMAN",-0.121795881974309,26.0537664360207,-0.347877442761163,0.733972468629951,0.816409003046986,-7.48795191987143,FALSE,25.9928684950335,26.1146643770078,6,6
"82","sp|O14523|C2C2L_HUMAN",1.32524932342151,24.080193982804,2.05941020409493,0.0618902889985684,0.140001670276002,-5.59230794079401,FALSE,24.7428186445148,23.4175693210933,6,6
"83","sp|O14524|NEMP1_HUMAN",-0.697489293422527,22.5050868106292,-2.76683882736904,0.0327207361828694,0.086274375060328,-4.08295141659151,FALSE,21.9238457327771,22.6213350261996,1,5
"84","sp|O14544|SOCS6_HUMAN",0.0223531405923547,21.415153276787,0.0863047864911181,0.934045242380086,0.957636171343891,-6.91173285692381,FALSE,21.4188788002191,21.3965256596267,5,1
"85","sp|O14578|CTRO_HUMAN",-0.3928440881439,26.1191311174187,-2.10696194765068,0.0568914069561853,0.131594776015121,-5.51382194040866,FALSE,25.9227090733468,26.3155531614907,6,6
"86","sp|O14579|COPE_HUMAN",0.136087061163354,22.2386902379015,0.38408441292671,0.712362167704042,0.799667573155987,-7.19114837745401,FALSE,22.316454272852,22.1803672116887,3,4
"87","sp|O14617|AP3D1_HUMAN",-1.16341512338103,22.7924639015576,-1.35996053981773,0.201132104429567,0.330802312450053,-6.57600352045624,FALSE,22.2636388454753,23.4270539688564,6,5
"88","sp|O14639|ABLM1_HUMAN",-0.267311365811256,22.2425876361059,-1.32480967604537,0.217985311410119,0.349951212667961,-6.51614283977808,FALSE,22.0940813217663,22.3613926875776,4,5
"89","sp|O14646|CHD1_HUMAN",0.185543844828368,25.6576321726192,1.35989915030693,0.198922436956694,0.328778291775405,-6.62404753404589,FALSE,25.7504040950334,25.564860250205,6,6
"90","sp|O14647|CHD2_HUMAN",0.232730796558622,23.9469202095423,0.677647205862956,0.512032535337772,0.641821576361633,-7.26080321114501,FALSE,24.0527069352508,23.8199761386922,6,5
"91","sp|O14672|ADA10_HUMAN",NA,24.9470564642597,NA,NA,NA,NA,NA,NA,24.9470564642597,0,4
"92","sp|O14681|EI24_HUMAN",-0.34327023790635,26.3622735723172,-3.32349019422638,0.00608921195754351,0.0226978294360905,-3.32934726257448,TRUE,26.1906384533641,26.5339086912704,6,6
"93","sp|O14686|KMT2D_HUMAN",-0.187707069290882,27.0985938723239,-1.07760133169883,0.302447369992485,0.441248256221263,-6.95426577637029,FALSE,27.0047403376784,27.1924474069693,6,6
"94","sp|O14713|ITBP1_HUMAN",-0.670163080765568,21.4446044829717,-1.40771653827126,0.18961732427153,0.317731462623877,-6.47126799043928,FALSE,21.1095229425889,21.7796860233545,5,5
"95","sp|O14733|MP2K7_HUMAN",-0.581091707356875,23.8787803692452,-5.71218695889805,0.000137083022364255,0.00102714946169079,0.700874977471311,TRUE,23.6146477749921,24.195739482349,6,5
"96","sp|O14737|PDCD5_HUMAN",NA,22.4889785241,NA,NA,NA,NA,NA,NA,22.4889785241,0,4
"97","sp|O14757|CHK1_HUMAN",-0.33648213540251,24.7475369117185,-1.14901133449815,0.272990909159783,0.409930251396844,-6.87644436749441,FALSE,24.5792958440173,24.9157779794198,6,6
"98","sp|O14776|TCRG1_HUMAN",-0.242705246179457,21.2753359699171,-1.35446302427568,0.208714718599167,0.33904668887657,-6.47951121403657,FALSE,21.1674669716151,21.4101722177946,5,4
"99","sp|O14777|NDC80_HUMAN",NA,22.0910161219676,NA,NA,NA,NA,NA,NA,22.0910161219676,0,4
"100","sp|O14795|UN13B_HUMAN",NA,21.3453944676704,NA,NA,NA,NA,NA,NA,21.3453944676704,0,1
"101","sp|O14818|PSA7_HUMAN",-0.16580678965663,26.2353436854875,-0.502741909997368,0.630635374149416,0.734522740066498,-7.1329480621134,FALSE,26.1405969485408,26.3064037381975,3,4
"102","sp|O14874|BCKD_HUMAN",-0.777740722303713,22.5843276493778,-0.801289040078147,0.449408046476097,0.584341191018199,-6.58227847465652,FALSE,21.917692744546,22.6954334668497,1,6
"103","sp|O14907|TX1B3_HUMAN",NA,22.1684573309233,NA,NA,NA,NA,NA,22.1684573309233,NA,2,0
"104","sp|O14917|PCD17_HUMAN",-0.0423689995320049,24.3802991453597,-0.387549866027773,0.705151477363626,0.794882379426681,-7.47236490836782,FALSE,24.3591146455937,24.4014836451257,6,6
"105","sp|O14920|IKKB_HUMAN",-0.985313667981985,23.3203391456081,-2.3239021909648,0.147573059769678,0.264628583878248,-4.76788044294409,FALSE,22.8276823116171,23.8129959795991,1,1
"106","sp|O14929|HAT1_HUMAN",-0.405055485715312,22.383493462751,-3.42409731408112,0.00505666792570146,0.0196005575210296,-3.14181611561319,TRUE,22.1809657198933,22.5860212056086,6,6
"107","sp|O14964|HGS_HUMAN",NA,22.3707028692288,NA,NA,NA,NA,NA,NA,22.3707028692288,0,1
"108","sp|O14967|CLGN_HUMAN",-0.822773913684796,20.723089075321,-2.73687108161068,0.0722900039769642,0.156897341181496,-4.36554289198818,FALSE,20.4488311040927,21.2716050177775,2,1
"109","sp|O14974|MYPT1_HUMAN",-0.143969996254445,28.8361830017712,-0.770222700242626,0.456098966734827,0.590753710770846,-7.24018716755733,FALSE,28.764198003644,28.9081679998984,6,6
"110","sp|O14978|ZN263_HUMAN",-0.518099433439124,22.4831126139021,-1.51738449125613,0.16777985643113,0.290669583905737,-6.18618226804081,FALSE,22.1593004680026,22.6773999014418,3,5
"111","sp|O14979|HNRDL_HUMAN",-0.438341440840831,22.9574944078241,-1.98496385568775,0.0705451627326941,0.154801673005033,-5.71344896514518,FALSE,22.7383236874037,23.1766651282446,6,6
"112","sp|O14980|XPO1_HUMAN",-0.575774862786395,23.8513944522248,-1.31023787220353,0.219493210980168,0.351760486490561,-6.57353967039026,FALSE,23.505929534553,24.0817043973394,4,6
"113","sp|O14981|BTAF1_HUMAN",NA,20.5533736720827,NA,NA,NA,NA,NA,NA,20.5533736720827,0,1
"114","sp|O15013|ARHGA_HUMAN",-1.7268574377681,31.0117243173656,-0.851724886827125,0.41652234503182,0.55446253785497,-6.9649018697941,FALSE,30.4361051714429,32.162962609211,6,3
"115","sp|O15014|ZN609_HUMAN",-0.43594740566849,27.6247845277987,-2.68318514444837,0.0199548515342031,0.0583131687724823,-4.50958426684431,FALSE,27.4068108249644,27.8427582306329,6,6
"116","sp|O15027|SC16A_HUMAN",-0.163642692709172,27.2407833819992,-0.636396585241037,0.536496402801742,0.662385287121904,-7.33781563141054,FALSE,27.1589620356446,27.3226047283537,6,6
"117","sp|O15037|KHNYN_HUMAN",-1.05370069988522,23.6511885300157,-2.72418981755078,0.0198245246713882,0.0581666355330483,-4.42493029448865,FALSE,23.0764426937147,24.1301433935999,5,6
"118","sp|O15042|SR140_HUMAN",0.0897954592787473,25.2392962259126,0.310069924884569,0.761839203706718,0.836076654335299,-7.50127107927848,FALSE,25.2841939555519,25.1943984962732,6,6
"119","sp|O15047|SET1A_HUMAN",-0.356966130441069,23.792785226408,-2.08393144899668,0.0592633396256176,0.135385761643186,-5.55193889095607,FALSE,23.6143021611875,23.9712682916286,6,6
"120","sp|O15055|PER2_HUMAN",NA,21.5777204843025,NA,NA,NA,NA,NA,21.5777204843025,NA,2,0
"121","sp|O15056|SYNJ2_HUMAN",-1.1612616287277,21.6822763858696,-2.23508366126057,0.112325574596215,0.216335074326599,-4.88695475861515,FALSE,21.2951891762937,22.4564508050214,2,1
"122","sp|O15061|SYNEM_HUMAN",NA,22.4334944465867,NA,NA,NA,NA,NA,NA,22.4334944465867,0,2
"123","sp|O15063|GRRE1_HUMAN",0.410589385382789,23.5515125018942,1.04324734636832,0.319276280735795,0.457070285251398,-6.94110565719374,FALSE,23.7381440407045,23.3275546553218,6,5
"124","sp|O15075|DCLK1_HUMAN",-0.305203037754301,25.3277655117406,-1.68836284513116,0.117197028159597,0.22304266976896,-6.17189221358048,FALSE,25.1751639928634,25.4803670306177,6,6
"125","sp|O15116|LSM1_HUMAN",0.481453495147543,22.1521839619698,2.12207552960349,0.0574268828811218,0.132297496439668,-5.45423845217603,FALSE,22.3710264597641,21.8895729646166,6,5
"126","sp|O15126|SCAM1_HUMAN",NA,22.5057675522231,NA,NA,NA,NA,NA,NA,22.5057675522231,0,4
"127","sp|O15143|ARC1B_HUMAN",NA,23.5257435899626,NA,NA,NA,NA,NA,NA,23.5257435899626,0,1
"128","sp|O15144|ARPC2_HUMAN",-0.500611022335224,21.3595610869558,-1.20461779372146,0.267648006180274,0.40354764686936,-6.52445677473243,FALSE,21.0734976456214,21.5741086679566,3,4
"129","sp|O15151|MDM4_HUMAN",NA,21.2805718015681,NA,NA,NA,NA,NA,21.2805718015681,NA,4,0
"130","sp|O15155|BET1_HUMAN",1.11220128539006,23.0623736552823,5.00812315306177,0.00053558336414803,0.00312550544575485,-0.591815078640597,TRUE,23.5072541694383,22.3950528840482,6,4
"131","sp|O15164|TIF1A_HUMAN",-0.790777612772863,25.3164757944871,-4.80978701565219,0.000429246843928725,0.00260367461653975,-0.60917252962367,TRUE,24.9210869881007,25.7118646008735,6,6
"132","sp|O15169|AXIN1_HUMAN",-1.63202494509521,23.2247741123784,-7.92177700033638,4.78125988290683e-05,0.000410060410751956,2.32365189399156,TRUE,22.6127647579677,24.244789703063,5,3
"133","sp|O15172|PSPHL_HUMAN",0.687599982110861,21.0270878550531,1.62173240548613,0.248093920663901,0.383616133500397,-5.43582657346304,FALSE,21.3708878461085,20.6832878639977,1,1
"134","sp|O15173|PGRC2_HUMAN",0.225164614985235,30.061050542667,1.83045042221688,0.0921761745667118,0.187499333066869,-5.95745335661946,FALSE,30.1736328501596,29.9484682351743,6,6
"135","sp|O15194|CTDSL_HUMAN",NA,22.9837609993424,NA,NA,NA,NA,NA,NA,22.9837609993424,0,4
"136","sp|O15211|RGL2_HUMAN",NA,20.7668548305523,NA,NA,NA,NA,NA,NA,20.7668548305523,0,2
"137","sp|O15226|NKRF_HUMAN",NA,22.6237469272579,NA,NA,NA,NA,NA,NA,22.6237469272579,0,1
"138","sp|O15234|CASC3_HUMAN",0.0193032138709679,27.0769798394852,0.114722690346648,0.910566647274181,0.941403077254639,-7.54590260547198,FALSE,27.0866314464207,27.0673282325497,6,6
"139","sp|O15258|RER1_HUMAN",NA,20.8788258300499,NA,NA,NA,NA,NA,20.8788258300499,NA,6,0
"140","sp|O15294|OGT1_HUMAN",-0.658011727222508,22.4261367994224,-4.23770682175644,0.00115814185743305,0.00603409876073015,-1.63617797763809,TRUE,22.0971309358111,22.7551426630336,6,6
"141","sp|O15318|RPC7_HUMAN",2.08658035558559,25.6328262465463,2.19091818504634,0.0562593840483186,0.130459613731631,-5.2764446586295,FALSE,26.5601952934732,24.4736149378876,5,4
"142","sp|O15347|HMGB3_HUMAN",-0.278127127918899,22.9811578965381,-0.480185187903927,0.6405266739732,0.743168932006755,-7.38136916130096,FALSE,22.8547364747568,23.1328636026757,6,5
"143","sp|O15355|PPM1G_HUMAN",-0.798079229660251,21.7008332857455,-2.20134156477064,0.0637610765912054,0.143181408466816,-5.18379011064769,FALSE,21.244788011654,22.0428672413142,3,4
"144","sp|O15357|SHIP2_HUMAN",-0.102389146295628,25.7948616689861,-0.29528392638185,0.787206245313551,0.856031754544674,-6.74893847207327,FALSE,25.7266022381224,25.828991384418,1,2
"145","sp|O15371|EIF3D_HUMAN",NA,22.3247721617972,NA,NA,NA,NA,NA,NA,22.3247721617972,0,3
"146","sp|O15372|EIF3H_HUMAN",-0.420812931286764,30.7913916661148,-5.01323410905601,0.000304738625783448,0.00194619853061663,-0.252988686893314,TRUE,30.5809852004714,31.0017981317582,6,6
"147","sp|O15381|NVL_HUMAN",-1.70271207014469,22.1856516288297,-5.68239250810535,0.01108451906083,0.0367074236415182,-2.13736036594158,TRUE,21.0505102487332,22.7532223188779,1,2
"148","sp|O15397|IPO8_HUMAN",1.05417966797943,24.9321544950384,2.14667080913976,0.0530096883392108,0.125123187683735,-5.44765562992554,FALSE,25.4592443290282,24.4050646610487,6,6
"149","sp|O15409|FOXP2_HUMAN",-0.0789039152569025,23.34115377208,-0.782243846732972,0.450624363088049,0.58551051609119,-7.18161756300603,FALSE,23.298115272849,23.3770191881059,5,6
"150","sp|O15417|TNC18_HUMAN",0.0894469172561815,25.6015392828032,0.338015715520613,0.741205077218648,0.821032120810468,-7.49157093570247,FALSE,25.6462627414313,25.5568158241751,6,6
"151","sp|O15427|MOT4_HUMAN",-0.321526265773554,25.7659797303929,-1.19026435586726,0.25701116116288,0.391958303213035,-6.82966681277663,FALSE,25.6052165975061,25.9267428632796,6,6
"152","sp|O15439|MRP4_HUMAN",1.05727813491801,21.0077732732155,2.81751332305742,0.0676222056309649,0.149758050120374,-4.28578563742931,FALSE,21.7126253631608,20.6553472282428,1,2
"153","sp|O15440|MRP5_HUMAN",-0.0738731534433057,23.2597632916839,-0.266364781359973,0.794897830085753,0.862300817931115,-7.46702041754169,FALSE,23.2261845855733,23.3000577390166,6,5
"154","sp|O15446|RPA34_HUMAN",0.748586857619487,26.0646317041049,1.0422722765531,0.319708236331998,0.457398228121766,-6.94211176684122,FALSE,26.4729518082609,25.7243649506415,5,6
