"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_4","mean_1","ngood_4","ngood_1"
"1146","sp|P29144|TPP2_HUMAN",NA,19.0421723531749,NA,NA,NA,NA,NA,NA,19.0421723531749,0,1
"1147","sp|P29295|HRR25_YEAST",NA,21.106020045452,NA,NA,NA,NA,NA,21.106020045452,NA,2,0
"1148","sp|P29311|BMH1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1149","sp|P29317|EPHA2_HUMAN",0.382748220702624,23.3412210908361,1.14894575533722,0.27503411685358,0.471888540481712,-6.87269541999862,FALSE,23.5151975547918,23.1324493340892,6,5
"1150","sp|P29323|EPHB2_HUMAN",-0.0170022987215954,24.2050326626621,-0.0521678827609891,0.960920023301372,0.980021691351537,-6.90720315561961,FALSE,24.2007820879817,24.2177843867033,3,1
"1151","sp|P29366|BEM1_YEAST",2.1238570165472,22.8477896251702,9.43551432373291,1.35395258451247e-06,1.79910102416873e-05,5.53992953194611,TRUE,23.8131791781462,21.689322161599,6,5
"1152","sp|P29374|ARI4A_HUMAN",1.22856710874612,23.5222339466449,5.08418326024211,0.000271559379070684,0.00192592154064962,-0.174336823349011,TRUE,24.1365175010179,22.9079503922718,6,6
"1153","sp|P29375|KDM5A_HUMAN",-0.086763448065464,24.0993452305074,-0.521336768045727,0.611649487002527,0.757944718211115,-7.45310960080205,FALSE,24.0559635064747,24.1427269545401,6,6
"1154","sp|P29401|TKT_HUMAN",-0.801380634020435,29.7778578280718,-2.39962079628393,0.0336038711486498,0.110340177798322,-5.05923483380136,FALSE,29.3771675110616,30.178548145082,6,6
"1155","sp|P29453|RL8B_YEAST;sp|P17076|RL8A_YEAST",NA,21.4366378849939,NA,NA,NA,NA,NA,21.4366378849939,NA,2,0
"1156","sp|P29461|PTP2_YEAST",NA,21.3792535508152,NA,NA,NA,NA,NA,21.3792535508152,NA,1,0
"1157","sp|P29465|CHS3_YEAST",2.02213658697418,22.1196969135565,20.659641002824,3.98665670401827e-10,2.7271684934525e-08,13.9011420816749,TRUE,23.0388499076357,21.0167133206615,6,5
"1158","sp|P29475|NOS1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1159","sp|P29478|SEC65_YEAST",NA,22.5903056115591,NA,NA,NA,NA,NA,22.5903056115591,NA,1,0
"1160","sp|P29509|TRXB1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1161","sp|P29539|RIF1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1162","sp|P29558|RBMS1_HUMAN",-0.0270949121007839,24.6497477203916,-0.089158885933796,0.930431213561164,0.961671209539714,-7.59406192621764,FALSE,24.6362002643412,24.663295176442,6,6
"1163","sp|P29692|EF1D_HUMAN",2.69039720184184,31.8135683221483,2.85606097664356,0.0145010516041289,0.0572907856958847,-4.2396041064097,FALSE,33.1587669230692,30.4683697212274,6,6
"1164","sp|P29966|MARCS_HUMAN",-0.0180141468102636,33.3964970148534,-0.192143453727841,0.850853505134236,0.9110298110046,-7.57843399050912,FALSE,33.3874899414483,33.4055040882586,6,6
"1165","sp|P30041|PRDX6_HUMAN",-0.717277177688219,24.9336946269985,-3.88176722743371,0.00219392970049991,0.0120064834276247,-2.33517851764755,TRUE,24.5750560381544,25.2923332158426,6,6
"1166","sp|P30044|PRDX5_HUMAN",-0.716487248792902,22.4983879371868,-1.27494473914388,0.231265194920464,0.420273066013405,-6.66140052956198,FALSE,22.0684955879111,22.784982836704,4,6
"1167","sp|P30050|RL12_HUMAN",-0.102578462709623,23.8500778726541,-0.669820941094096,0.516834916967162,0.69299026616214,-7.3115681991286,FALSE,23.7941259839034,23.8967044466131,5,6
"1168","sp|P30084|ECHM_HUMAN",NA,22.3935423363429,NA,NA,NA,NA,NA,NA,22.3935423363429,0,1
"1169","sp|P30085|KCY_HUMAN",NA,21.0006970041225,NA,NA,NA,NA,NA,NA,21.0006970041225,0,2
"1170","sp|P30086|PEBP1_HUMAN",0.372711328588438,24.853272045709,1.13692639652403,0.277834707028834,0.475148799890979,-6.93506468944553,FALSE,25.0396277100032,24.6669163814148,6,6
"1171","sp|P30101|PDIA3_HUMAN",-0.456284619775479,25.3601771163716,-4.39883093658081,0.000873931701529404,0.00548186754738361,-1.38796563616421,TRUE,25.1320348064839,25.5883194262593,6,6
"1172","sp|P30153|2AAA_HUMAN",-0.245339179000804,23.0776304064505,-2.3870261325812,0.0408714381948643,0.127408517039518,-5.00803176507739,FALSE,22.9413308625611,23.1866700415619,4,5
"1173","sp|P30260|CDC27_HUMAN",0.121713795631614,25.1303078489345,0.523675501415581,0.610070658167005,0.757434236899626,-7.45181824030168,FALSE,25.1911647467503,25.0694509511187,6,6
"1174","sp|P30291|WEE1_HUMAN",0.879755857402256,23.411121971544,1.82885146324183,0.0924515661294746,0.229250459066178,-6.00489957755812,FALSE,23.8509999002451,22.9712440428428,6,6
"1175","sp|P30305|MPIP2_HUMAN",0.603722050396901,23.0332017005041,2.24657902584775,0.0462484408443391,0.13934889109216,-5.29315977832497,FALSE,23.3076208143209,22.703898763924,6,5
"1176","sp|P30307|MPIP3_HUMAN",0.0279048794642986,23.2373549110039,0.26772464705182,0.793472331460285,0.875997248181199,-7.55973375421824,FALSE,23.2513073507361,23.2234024712718,6,6
"1177","sp|P30414|NKTR_HUMAN",0.289916656159698,25.6983134128882,0.566673309530051,0.581414638366556,0.739327254432378,-7.42709639919444,FALSE,25.843271740968,25.5533550848083,6,6
"1178","sp|P30419|NMT1_HUMAN",-0.324238747547923,23.2104423202016,-1.4649548796839,0.168720163187323,0.345292123442643,-6.53176662357723,FALSE,23.0483229464276,23.3725616939755,6,6
