"","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12","sumIntensity_13","sumIntensity_14","sumIntensity_15","sumIntensity_16","sumIntensity_17","sumIntensity_18"
"sp|Q06103|RPN7_YEAST",162579600,33518500,185455700,180293600,177677900,195189700,134080100,159600800,153163500,152291600,156185900,NA,137649500,80029060,32954180,113394000,146942500,148664300
"sp|Q06106|MRD1_YEAST",NA,10032469,17752710,-54487040.4615385,-58084880.4615385,-51191140.4615385,71617045,81391525,72853295,77911940,78847500,59660509.5384615,183616785,188711755,189747620,194292930,198498885,204582755
"sp|Q06108|RGC1_YEAST",-11865062.4133114,-9493600.41331136,-11172719.4133113,NA,NA,NA,21009393.3333334,20196777.3333334,21045415,17497006.3333333,20310295.3333333,21753826.6666667,59516297.3333334,65120508,66098730,64824563,71229578.7069303,65307119
"sp|Q06124|PTN11_HUMAN",10872960,11771590,12323690,11359880,12420570,14238110,12892090,14258650,13567560,12877510,13670500,14232570,11068640,11248970,NA,NA,NA,11531560
"sp|Q06146|YL257_YEAST",-17028771.1129747,39955516.3674557,1801349.88702536,-13429354.6129747,-11615779.1129746,-7811839.11297463,77832082.3333333,74211812.3333334,80167847.3333333,76292682.3333334,68891921.3333334,79864582,108538003.87028,98814249.937357,115165570.136515,110230445.46835,98990947.7100124,122243516.780704
"sp|Q06169|PEX30_YEAST",10017446.9226093,8163417.92260933,NA,NA,11902527.9226093,NA,9803883,14889271.9226093,15284563.9226093,10502098.5,17285990.9226093,9203639.5,28123480,29726430,32321862.5,30616670,29958915,45633545
"sp|Q06178|NMA1_YEAST",10625910,5556675,14968520,42911264,NA,42708680,12758230,13831540,NA,NA,NA,9328341,110791510,89688780,92103850,127033608,110756598,119380150
"sp|Q06210|GFPT1_HUMAN",228004035,306758980,335594920,345577600,26284662.9500001,373451900,344911115,367826035,354504065,352577850,352386095,355909310,-51382207.6895324,158485092.310468,205348292.310468,224022670.310468,251788992.310468,263380692.310468
"sp|Q06251|YL177_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11680280,19891860,20875060,20548790,23333130,24315730
"sp|Q06263|VTA1_YEAST",23558226.1924224,NA,NA,NA,NA,NA,27950597.2398756,25175223.1781982,28917327.2356042,30850438.6359465,29630370.5075249,29619036.7097684,49761999.4710255,50843407.7199543,52245094.7415645,52526325.5444976,53208872.8938432,53159830.4312659
