"","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12","sumIntensity_13","sumIntensity_14","sumIntensity_15","sumIntensity_16","sumIntensity_17","sumIntensity_18"
"sp|Q9UN86|G3BP2_HUMAN",147933580,20970340,170690300,16175660,57701800,50708965,138253395.5,64390820,1643710,85019165,201744690,NA,179630685,-119460,168107350,1327570,5694930,-9969740
"sp|Q9UNE7|CHIP_HUMAN",631359243.333334,626635040,616210433.000001,660774569.250576,657155416.666667,617733124.317981,634618928.833333,659977123.333333,625369936.666667,658380520.397095,655541786.207889,649146348.400408,605206129.365599,609702942.069047,609241386.666667,616978353.333333,647492746.666667,660949176.666667
"sp|Q9UNF0|PACN2_HUMAN",-15139430,-21314580,-20746180,-23940790,-25442700,-25062405,-27355294.5,-28101900,-29759410,-29468605,-28094620,-29021280,-38574405,-40774110,-41795800,-41992110,-42794890,-44235270
"sp|Q9UNF1|MAGD2_HUMAN",21235476.9699867,35779917.6666667,32858976.0025781,26451520.5085584,35391793.6449869,26250519.0254736,26288085.9513665,25168635,41135276.8679464,37360652.6666667,30645342.9058998,29689643,23353987.3333333,18542859,32569501.5922648,18139127.3333333,14819488.3333333,10879486.6666667
"sp|Q9UNS1|TIM_HUMAN",-4082788.87949935,-1810451.66666666,-4219252.99999999,-5265775.54774926,-5130110,-6486094,-8762880.5,-6899245.33333334,-7843161.00000001,-8057199.99287961,-8685347,-9571013.24398792,-24920031.8794993,-25530753.8794994,-27492443.8794994,-28626608.8794993,-22292220.1073987,-18632215.3162738
"sp|Q9UNX4|WDR3_HUMAN",13913610,185532910,272401520,294779740,313877050,309513545,295448325.5,421593420,310589110,316518865,306966600,304466830,274462475,261722180,269840810,179509880,274952850,175886200
"sp|Q9UNZ2|NSF1C_HUMAN",85110289.8855583,101443476.662318,104644278.094506,91219488.7857116,100271346.666667,95666541.6666667,99631755.5,98440626.6666667,104411306.666667,100556118.333333,100459403.333333,100057790,69902109.8874884,76530451.5108411,67595630,72234048.1522187,78227766.6666667,76094438.3333333
"sp|Q9UP95|S12A4_HUMAN",-13902903.3114777,-18617528.3114777,-22186230,-20801435,-21054252.5,-22649840,-27022744.5,-31319811.5,-27422668.3114777,-30113760,-28743260,-27933305,-35897815,-36245435,-34999476.5,-35982650.5,-38904140,-41297435
"sp|Q9UPN3|MACF1_HUMAN",39369789.3581376,34052068.8639269,35916736.6666667,34001893.3333333,34092763.3333333,33443917.170049,24965080.4442181,28946580,24614774.6723184,28294801.6666667,27351740.3999253,28137743.3333333,20102815,21238398.4314163,19883126.6666667,18681032.2936632,18488433.3333333,20074633.2634426
"sp|Q9UPN4|CP131_HUMAN",-13308071.4089942,-18542872.5579159,-20691191.6666667,-23591885.6666667,-24857865,-26584923.6666667,-23612468.0758634,-21740467.2322061,-21278266.1940026,-28229682,-18034875.8587997,-19384337.3587997,-37284750.7322061,-44858751.7322061,-42146065.8587997,145863042.817988,-38269248.3587997,-39646027.3262552
"sp|Q9UPN7|PP6R1_HUMAN",NA,-12642530.8549073,-2948798.85,-25144155,11883600,-30902293.5,84540288.5,-7312159.99999998,-2807975,-18516285.5,-19590085.2,-14671348.5,-28425470.8549073,-35620135.8549073,-51414165.8549073,-27142815.8549073,-63768755.8549073,-62042805.8549073
"sp|Q9UPP1|PHF8_HUMAN",39116369.442595,44329379.442595,44012358.2564272,40027373.3333333,56670120.2598554,32939645.4179024,48638524.1841251,52490648.6841251,45307818.6841251,51626583.6841251,49073143.6841251,55365083.6841251,50861463.6841251,31394098.6841251,37449673.6841251,33224648.6841251,26265783.6841251,43907313.6841251
"sp|Q9UPQ0|LIMC1_HUMAN",109675099.339446,130365097.15069,128091899.354768,134335810.253925,134561355.032351,132562246.751665,126653750.982973,134839504.91248,132889575.540757,127999646.217635,124990207.836956,129373069.285716,98587082.5876332,103347060.996036,93279934.0023759,92569360.9950734,98135421.4870241,96575582.3067676
"sp|Q9UPQ3|AGAP1_HUMAN",-17868910,-25841014,-27788434,-24504730,-29516699,-31046539,-28437054.5,-36536036,-35178508,-35113808,-25155720,-35334085,-45608726,-47901335,-47503310,-49613355,-49423866,-50003866
"sp|Q9UPQ9|TNR6B_HUMAN",40654060.5,68246918,73103165.0000001,89160801.3682268,68799757.5,96005256.3682268,45106716.8682268,77053471.368227,66857764.5,72184226.3682268,82011671.3682268,78869611.3682268,65145170,46073350,50571290,50352175,62077885,52301700
"sp|Q9UPT5|EXOC7_HUMAN",52817480,61135380,58595820,49896920,49677260,57045435,53810345.5,55676990,53466440,43069615,50911540,62028530,46576655,45623730,45967050,45137950,NA,63125500
"sp|Q9UPT8|ZC3H4_HUMAN",-41675735.5345407,248516184.465459,268064144.465459,255816884.465459,252332689.465459,269028294.465459,242065518.833333,240315014.381272,251278733.333333,250155815,253910286.666667,253062040.639158,229163915.859261,242030826.666667,223208077.445575,234418983.333333,240785950,238982506.170382
"sp|Q9UPU5|UBP24_HUMAN",7257830,15949290,9114230,3993710,4452170,3088845,-11625704.5,4355010,-4796330,NA,-12611660,-6351990,NA,-23888840,-29824280,NA,-29196420,-34311320
"sp|Q9UPU7|TBD2B_HUMAN",NA,NA,NA,NA,NA,NA,17105285.5,20072740,16868930,15353125,22429110,13972340,10531385,10857460,10145800,6082860,8530970,12157190
"sp|Q9UPY5|XCT_HUMAN",35412922.5,20758995,21323099,32354712.5,16940875.5,23437324.5,3689098.5,4227753.49999999,29166149,18655846,27765089.5,8651280.5,7010254.5,-950922.999999998,-4596410,-637921.5,-8708074.5,4803935
"sp|Q9UPY8|MARE3_HUMAN",57895595,49407140,75833480,35870945,38375770,26358420,30316225.5,36600930,28707070,29844030,28979720,53759675,8368555.00000001,5195990,8224555,12152560,11697905,19398550
"sp|Q9UPZ3|HPS5_HUMAN",6089303,6967275.24579768,2313404.51053481,-6431385.33333334,-6742837.00000002,-2451454.23323022,-7344579.25420232,-3036209.75420232,-10957890,-10032681.6666667,-2494079.75420232,-8206604.75420232,-15430521.7357435,-21438815.8380194,-19044073.3744577,-22821593.3333333,-23475336.6666667,-24662668.2009671
"sp|Q9UQ35|SRRM2_HUMAN",369218958.720839,357546578.416518,371021887.075058,370171658.415152,383863293.548055,377948468.198766,379416098.485034,382381550.418593,388951127.100285,392691901.601263,392203362.702821,389042136.800198,361875938.396945,360174669.319972,357390976.99847,359053385.58171,364912576.715427,369428739.790026
"sp|Q9UQ80|PA2G4_HUMAN",64583783.3399471,58684603.5526682,63400639,64926376.5,69057340.9381108,70217475.9381108,37622205.2121168,42556930.1164636,37835572.098588,52692792.2537543,47153765.6129963,47575810.4778013,47638786.3371746,48826617.6492012,46014849.0814561,42677844.6343013,43392878.6703847,50603521.7402001
"sp|Q9UQB8|BAIP2_HUMAN",112835910.787887,121212221.5,108107942.25,125135344,124461957.660724,136896645,106965078,109235722.5,110913632.5,124655808.75,110332237.5,115636025.172366,91276093,96115930.9285092,95165977.5,92317800,102379510.000374,98893608.6418058
"sp|Q9UQL6|HDAC5_HUMAN",NA,3591940,7407605,1835040,5741085,5223125,-1100124.5,-92950.0000000014,-2735610,1268825,-1787585,655470.000000001,-11781290,-18962815,-31678556,-22358630,-19023285,-6851830
"sp|Q9UQN3|CHM2B_HUMAN",111409625,220702665,226056555,223938695,220608513.040292,224017210,220728355.5,220575875,222096945,223367775,237693815,229445350,214344885,209570265,104447200,226496080,224888940,238999690
"sp|Q9UQR0|SCML2_HUMAN",19008877.5,39927498,33236255,47579152,46360565,66096916.5,23374376.5,26522380.5,44933862.8172049,47196977.8172048,41396472.8172048,36320662.8172048,24165117.8172048,23933782.8172048,-8256107.18279517,-6987237.18279517,-412097.182795167,36094652.8172048
"sp|Q9UQR1|ZN148_HUMAN",54731400.247403,70385040,71930443,72228072.3064605,81971786.6666666,63817701.3258939,56311188.8333333,68794415.7231479,63997629.3404548,59503160.5950187,61947776.0956489,62196880,39241125,40980806.7422296,40741744,39457020,38718883.3666667,45900403.3333333
"sp|Q9Y232|CDYL_HUMAN",293524011.385758,298232543.811809,297577387.130592,292836603.620263,297997533.433361,305965462.476121,293114895.5,293227750,286626936.666667,292699295,293034500,284270640.402961,279158696.116084,285450971.116084,279824441.116084,283833461.116084,308422411.116084,332247931.116084
"sp|Q9Y266|NUDC_HUMAN",88251779.6298534,88543470.6066912,85677696.1666667,89353502.3333334,86797948,85038517.1826023,77472165.8195421,81472453.8333334,77879672.5521156,85557186.5,84361230.3394374,79591872.5466352,62739687.5600357,58272853.2542824,58860164.9425674,64682704.9704696,45766876.7219635,51166082.1347727
"sp|Q9Y2D5|AKAP2_HUMAN",218340067.746799,256171360.806602,246778736.285032,254518136.041349,264370076.08745,257176678.333333,227406942.166667,233348040,230672106.666667,219925855,240035808.238468,221736446.666667,211491615,200069373.333333,210760760,180738678.35642,220445166.666667,240040606.648413
"sp|Q9Y2D8|ADIP_HUMAN",-15820710,-20613100,-22324850,-27972270,-24172280,93207165,NA,-29354330,-30405050,-30658335,-29512690,-30811960,NA,NA,NA,NA,NA,NA
"sp|Q9Y2D9|ZN652_HUMAN",53473061.5416667,91113625.5416667,96117071.5416667,120104163.541667,103565991.541667,-70430503.4583333,47884317,45148536.5,-31008820,53728919,59623530,71894828.5,-40306699,-40934816.5,-41637123,-42774232,-43521448.5,75828335
"sp|Q9Y2F5|ICE1_HUMAN",55973044.4800524,64693079.4846194,59748066.938278,60221990.7812261,69461319.014497,66261977.1603657,55346153.6480335,57639452.7906167,60609114.874791,59296167,60843265.8830295,57213675.0519444,41722085.7173639,44280365.1313402,38106624.1959382,41107392.8068796,46277755.7173639,46931959.5162636
"sp|Q9Y2H0|DLGP4_HUMAN",33958090,197085340,210842920,201494840,222029750,220725545,215208525.5,229820620,218233410,230135465,235031800,228066430,233197715,230773190,235127060,225077580,238010230,241308300
"sp|Q9Y2H2|SAC2_HUMAN",-6848095,6830705,6750190,4187593,5426610,5604435,-6202354.5,-10954230,5031857,-1036881,-3744040,-153395,-20729095,-6676771,-12638541,-12567614,-22042640,-9513260
"sp|Q9Y2H6|FND3A_HUMAN",87423503.5,79452713.5,80678425.5,78763467,81532612,88554692.5,72124652.5,73439196.5,78643161.5,81899086.5,86196557.5,75309688.5,60592625,56774240,63269873.5,71565945,65263355,67318227
"sp|Q9Y2I7|FYV1_HUMAN",2464994.23629926,1154004.23629926,-8235404.99999999,-12899725,-8404649.99999999,-8415629.99999999,2811755.5,1152085,-604590.500000001,2404690,-2184150,-5772510,-15854965,-18503110,-15979215,-17204320,-16608625,-19188655
"sp|Q9Y2K5|R3HD2_HUMAN",-17999073,-23811764,-24960060,-28363246,-28116570,-30108429,-18783614.5,-30087860,-29830010,-32113005,-33712395,-30484750,-40839865,NA,NA,-39797820,-36264560,NA
"sp|Q9Y2K7|KDM2A_HUMAN",55521193,47847348,43743040.5,40371482,30922578.5,31411221,114905890.5,122690325,131930970,139870987.5,138291355,79701694.822832,55516969.822832,22247500,51685854.822832,20027080,23063650,19759685
