"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_BaP","mean_Control","ngood_BaP","ngood_Control"
"1","sp|A0A0B4J2D5|GAL3B_HUMAN;sp|P0DPI2|GAL3A_HUMAN",-0.156165284413201,26.6041504550913,-0.654786691821881,0.525460787637704,0.894122675284906,-5.82596264993692,FALSE,26.6822330972979,26.5260678128847,6,6
"2","sp|A0A0U1RR11|CENL1_HUMAN;sp|A0A0U1RRI6|CENL3_HUMAN;sp|P0DPI3|CENL2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3","sp|A0AV96|RBM47_HUMAN",-0.00571264891384541,22.2307645646694,-0.0278767430177273,0.978402269440707,0.993635791535714,-5.90096520185158,FALSE,22.2333035197422,22.2275908708283,5,4
"4","sp|A0AVT1|UBA6_HUMAN",-0.842387774880194,25.9056971494226,-2.80583569898692,0.0164254550568047,0.46698041208459,-3.01401286906872,FALSE,26.3268910368627,25.4845032619825,6,6
"5","sp|A0FGR8|ESYT2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"6","sp|A0MZ66|SHOT1_HUMAN",0.154095434132015,25.9549125144011,0.775958199246358,0.453406885030928,0.88183263640299,-5.74099391447516,FALSE,25.8778647973351,26.0319602314671,6,6
"7","sp|A0PJW6|TM223_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"8","sp|A1L0T0|HACL2_HUMAN",-0.260706339958164,24.0050462841181,-1.54350361532824,0.149715242284474,0.702313997239866,-4.93637758364913,FALSE,24.1353994540972,23.8746931141391,6,6
"9","sp|A1L170|CA226_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"10","sp|A1X283|SPD2B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"11","sp|A2RRP1|NBAS_HUMAN",0.864613035155498,23.4051900999991,1.98647040300667,0.0712873660989817,0.626361248638158,-4.31548497593258,FALSE,22.9728835824214,23.8374966175769,6,6
"12","sp|A2RTX5|SYTC2_HUMAN",-3.00526865415972,22.9861633484087,-1.29780598745728,0.256597404580896,0.783904983030924,-4.87786017390668,FALSE,24.1882708100726,21.1830021559129,3,2
"13","sp|A3KMH1|VWA8_HUMAN",-0.239824649767889,23.6232804461482,-1.04598582246884,0.317014844563746,0.813158325639393,-5.50669990626854,FALSE,23.7431927710322,23.5033681212643,6,6
"14","sp|A3KN83|SBNO1_HUMAN",1.15228940156783,21.678047269772,1.2964895751831,0.273215275676371,0.793473382171946,-4.73956233621538,FALSE,20.8138302185961,21.966119620164,1,3
"15","sp|A4D1E1|Z804B_HUMAN",6.96845215812572,20.8802151792686,16.1292176592897,0.0110220614831406,0.449875014787482,-3.59119687628395,FALSE,17.3959891002057,24.3644412583314,1,1
"16","sp|A4D1E9|GTPBA_HUMAN",-0.366186975078084,23.4388837941234,-1.61034332596855,0.134358156219305,0.685902688728049,-4.84843735431563,FALSE,23.6219772816624,23.2557903065843,6,6
"17","sp|A4D1P6|WDR91_HUMAN",0.449372678739165,23.8563381414478,0.769437746509257,0.460293339044602,0.885219343907569,-5.66028815394281,FALSE,23.6316518020782,24.0810244808174,5,5
"18","sp|A4FU69|EFCB5_HUMAN",6.96307061089201,23.4951928606888,16.1167615004891,0.0110349780973593,0.449875014787482,-3.59122841525444,FALSE,20.0136575552428,26.9767281661348,1,1
"19","sp|A5A3E0|POTEF_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"20","sp|A5D8V6|VP37C_HUMAN",0.308197267266132,22.8759115463715,0.218421723060134,0.832240769555331,0.964853480085278,-5.87674341546073,FALSE,22.7046908423348,23.0128881096009,4,5
"21","sp|A5PLN9|TPC13_HUMAN",-0.697550604820095,22.3509451413677,-2.39747174531061,0.041529416569874,0.541642442254427,-3.67696609890768,FALSE,22.6609676323988,21.9634170275787,5,4
"22","sp|A5YKK6|CNOT1_HUMAN",0.272394865208411,25.4964411860651,0.831953457800368,0.422342803578967,0.869540163266577,-5.69737205301662,FALSE,25.3602437534609,25.6326386186693,6,6
"23","sp|A6NCE7|MP3B2_HUMAN;sp|Q9GZQ8|MLP3B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"24","sp|A6NCS6|CB072_HUMAN",1.26108279455244,25.4854342609863,4.51476172107094,0.000783423759068225,0.291756284282061,-0.250145489936338,FALSE,24.8548928637101,26.1159756582625,6,6
"25","sp|A6NDB9|PALM3_HUMAN",-0.152069653956542,22.5427080104721,-0.601051871568936,0.561838720142634,0.903296918200164,-5.75482900208384,FALSE,22.6035358720547,22.4514662180982,6,4
"26","sp|A6NDG6|PGP_HUMAN",-0.440721683685116,27.9629461776375,-0.529952257470705,0.606206434856803,0.907919849481917,-5.89948516130952,FALSE,28.1833070194801,27.742585335795,6,6
"27","sp|A6NDU8|CE051_HUMAN",0.488026977818207,24.1448964508759,1.24244490902006,0.241048761653874,0.771762125328672,-5.25925399565875,FALSE,23.923066006413,24.4110929842312,6,5
"28","sp|A6NED2|RCCD1_HUMAN",-0.319908680215044,23.2596024136996,-0.621230247980002,0.5490291792516,0.899224528611431,-5.74264464276385,FALSE,23.3875658857856,23.0676572055706,6,4
"29","sp|A6NH11|GLTD2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"30","sp|A6NHL2|TBAL3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"31","sp|A6NHQ2|FBLL1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"32","sp|A6NHR9|SMHD1_HUMAN",-0.234720592286851,25.7413731454539,-1.47438564480147,0.167168895708516,0.728480990920619,-5.02480542235339,FALSE,25.8587334415973,25.6240128493105,6,6
"33","sp|A6NHX0|CAST2_HUMAN",-0.321912127931587,22.3422404978166,-1.56266877402794,0.150719219080525,0.70381802193098,-4.82741800128297,FALSE,22.4710053489892,22.1490932210576,6,4
"34","sp|A6NIH7|U119B_HUMAN",0.402183976792548,23.7490238728335,0.665933387957732,0.54650530116587,0.898325741498192,-5.21084171713916,FALSE,23.4473858902391,23.8495698670316,1,3
"35","sp|A6NJ78|MET15_HUMAN",0.00406713955808475,23.0147756988319,0.0229463317201073,0.982122426848882,0.994927516212079,-5.9966555441104,FALSE,23.0129269990328,23.0169941385909,6,5
"36","sp|A6NLJ0|C2C4B_HUMAN;sp|O75161|NPHP4_HUMAN;sp|Q8NCU7|C2C4A_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"37","sp|A6PVI3|NCB2L_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"38","sp|A7E2Y1|MYH7B_HUMAN",0.188758868570909,24.2493483814428,0.17042331216669,0.869842222346936,0.971900228455474,-5.76720929351381,FALSE,24.1414861708309,24.3302450394018,3,4
"39","sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN",0.0621835518939234,27.6339994050838,0.446935045050408,0.663206558100217,0.926559392469901,-5.94021544344363,FALSE,27.6029076291369,27.6650911810308,6,6
"40","sp|A8MWX3|WASH4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"41","sp|A8MXV4|NUD19_HUMAN",0.51810930455318,21.3057512253284,1.78689964755002,0.109468675274739,0.654505389919649,-4.51540134633424,FALSE,21.0179127227989,21.5360220273521,4,5
"42","sp|A9QM74|IMA8_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"43","sp|B2RUZ4|SMIM1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"44","sp|B7ZAP0|RBG10_HUMAN",-1.44497966972163,26.2768944821725,-4.90193186320498,0.0240794196614716,0.492020929976098,-3.16106857957283,FALSE,26.7585543720797,25.3135747023581,2,1
"45","sp|B7ZAQ6|GPHRA_HUMAN;sp|P0CG08|GPHRB_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"46","sp|B7ZW38|HNRC3_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P0DMR1|HNRC4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"47","sp|C9JLW8|MCRI1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"48","sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN",0.167930389953048,29.5185419926358,1.34426799740199,0.204730304794843,0.755713380732134,-5.18381944125677,FALSE,29.4345767976593,29.6025071876123,6,6
"49","sp|E9PRG8|CK098_HUMAN",0.115005785569846,26.7132552789225,0.851321046323732,0.411934642894839,0.866768775307582,-5.68166086439145,FALSE,26.6557523861376,26.7707581717075,6,6
"50","sp|O00116|ADAS_HUMAN",0.385827130592671,24.4363547547269,1.55415414487043,0.147170561133682,0.700372767686995,-4.92252098413432,FALSE,24.2434411894306,24.6292683200233,6,6
"51","sp|O00139|KIF2A_HUMAN",0.210372268176431,23.1119973085442,0.649124391847543,0.531601050744277,0.894122675284906,-5.72519553613471,FALSE,23.0278484012736,23.23822066945,6,4
"52","sp|O00142|KITM_HUMAN",-2.04872244162331,23.1662682007987,-4.74198422183064,0.0687759293631025,0.619124010340239,-3.77950001227387,FALSE,24.1906294216104,22.1419069799871,1,1
"53","sp|O00148|DX39A_HUMAN",-0.146229026115813,25.5896055243523,-1.00079933663565,0.3374782399759,0.824640897756172,-5.54999796500244,FALSE,25.6627200374102,25.5164910112944,6,6
"54","sp|O00151|PDLI1_HUMAN",-0.0326983283809021,26.662974499435,-0.0945282781408363,0.926313428509052,0.980179085541462,-6.03723497217195,FALSE,26.6793236636255,26.6466253352446,6,6
"55","sp|O00154|BACH_HUMAN",0.0292763971120919,26.5531717342654,0.266920361705175,0.794247501174586,0.959862055214055,-6.00536795915809,FALSE,26.5385335357093,26.5678099328214,6,6
"56","sp|O00159|MYO1C_HUMAN",-2.08990585254291,27.912795516824,-3.23963168080083,0.00744582342115986,0.382155267568001,-2.29555327681879,FALSE,28.9577484430955,26.8678425905526,6,6
"57","sp|O00160|MYO1F_HUMAN",NA,23.9606334237628,NA,NA,NA,NA,NA,NA,23.9606334237628,0,1
"58","sp|O00161|SNP23_HUMAN",-0.0307686989968561,24.0433247740675,-0.109098829247197,0.91517676259465,0.978926312267755,-5.9908080246381,FALSE,24.0573105463388,24.0265418473419,6,5
"59","sp|O00165|HAX1_HUMAN",0.388153454133689,23.2127664494174,2.06063661792832,0.0755098209943458,0.630979774737455,-4.13578830725676,FALSE,23.0186897223506,23.4068431764843,4,4
"60","sp|O00168|PLM_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"61","sp|O00170|AIP_HUMAN",-0.0549801518889295,26.2182257424702,-0.605912341386852,0.556320895588018,0.902746662177634,-5.85647574586383,FALSE,26.2457158184146,26.1907356665257,6,6
"62","sp|O00178|GTPB1_HUMAN",0.0158919781364241,23.2615168084369,0.110759948898378,0.913712522505975,0.978926312267755,-6.03552623912019,FALSE,23.2535708193687,23.2694627975051,6,6
"63","sp|O00186|STXB3_HUMAN",-0.078059588347269,25.196554372163,-0.583786319293083,0.570615704747151,0.903981535991331,-5.86956243778551,FALSE,25.2355841663366,25.1575245779893,6,6
"64","sp|O00193|SMAP_HUMAN",0.151653796561568,28.77493135602,1.35284736291388,0.202054300118198,0.753676229630356,-5.17365001390689,FALSE,28.6991044577392,28.8507582543008,6,6
"65","sp|O00203|AP3B1_HUMAN",-0.121479689295312,25.9579104840999,-0.335468720505505,0.743300377576311,0.945966890843774,-5.98434947054654,FALSE,26.0186503287475,25.8971706394522,6,6
"66","sp|O00214|LEG8_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"67","sp|O00217|NDUS8_HUMAN",0.0845984780860045,26.6570820330431,0.419687822174687,0.682432494401748,0.932114305508945,-5.95213066404265,FALSE,26.6147827940001,26.6993812720861,6,6
"68","sp|O00221|IKBE_HUMAN",-2.73817639600925,22.0184131588636,-1.4388946060452,0.190458697645751,0.747815513426168,-4.91049749285217,FALSE,23.3875013568682,20.6493249608589,4,4
"69","sp|O00231|PSD11_HUMAN",-0.200761605658019,28.2243477039657,-1.86586937703009,0.0877079628690019,0.638222461355402,-4.49268438793138,FALSE,28.3247285067947,28.1239669011367,6,6
"70","sp|O00232|PSD12_HUMAN",-0.112821754815848,27.408638846478,-1.1887364194241,0.258466095698094,0.784592259700954,-5.35989758743334,FALSE,27.4650497238859,27.3522279690701,6,6
"71","sp|O00233|PSMD9_HUMAN",0.225030613748633,24.0946190441896,1.27092131680183,0.23392543268001,0.767423226723046,-5.19016486541831,FALSE,23.9821037373153,24.2071343510639,5,5
"72","sp|O00244|ATOX1_HUMAN",0.864478064465962,24.1232636865624,1.46959877100934,0.168439561820498,0.728480990920619,-5.03083131623646,FALSE,23.6910246543294,24.5555027187953,6,6
"73","sp|O00255|MEN1_HUMAN",0.352955706715314,22.9023166921411,0.74169699723985,0.480782783625755,0.885219343907569,-5.57710919760609,FALSE,22.7258388387834,23.0787945454987,4,4
"74","sp|O00257|CBX4_HUMAN",0.752518444073236,23.1037567087492,0.847662026906923,0.469440128303777,0.885219343907569,-5.03867353132647,FALSE,22.8529172273915,23.6054356714647,2,1
"75","sp|O00264|PGRC1_HUMAN",0.0910656614661933,24.8478675552649,0.228995355667321,0.822886483534213,0.964853480085278,-6.01496745274084,FALSE,24.8023347245318,24.893400385998,6,6
"76","sp|O00267|SPT5H_HUMAN",-0.186780263435942,25.9641211029915,-0.680444962569139,0.509664708271157,0.89236369951926,-5.80906858165682,FALSE,26.0575112347095,25.8707309712736,6,6
"77","sp|O00268|TAF4_HUMAN",0.015471150494686,22.8117962041796,0.054127308026777,0.957760873909119,0.989557838134244,-6.04031607071181,FALSE,22.8040606289323,22.819531779427,6,6
"78","sp|O00273|DFFA_HUMAN",0.164227164178394,26.8429610243924,1.07023233843386,0.306421672702856,0.80625714479257,-5.48282346464735,FALSE,26.7608474423032,26.9250746064816,6,6
"79","sp|O00299|CLIC1_HUMAN",-0.0247921027098072,30.3777005738131,-0.250544220728399,0.806578079264178,0.962346207964033,-6.00969113066917,FALSE,30.390096625168,30.3653045224582,6,6
"80","sp|O00303|EIF3F_HUMAN",-0.199505170396696,27.5304793310335,-2.22978579899502,0.0465002959531351,0.565348911195886,-3.94365608629925,FALSE,27.6302319162318,27.4307267458352,6,6
"81","sp|O00308|WWP2_HUMAN",-0.471986597593787,20.8741529795166,-0.495246923113404,0.632942614906743,0.915613996325824,-5.7763179712493,FALSE,21.0839248006694,20.6119382030756,5,4
"82","sp|O00330|ODPX_HUMAN",0.089830811829748,27.0395131147474,0.400136166994355,0.696374957837419,0.933447796711424,-5.96023338395042,FALSE,26.9945977088325,27.0844285206623,6,6
"83","sp|O00338|ST1C2_HUMAN",-0.236122301810674,23.0127825827956,-1.63645122738553,0.128744654308325,0.685902688728049,-4.81346942489823,FALSE,23.1308437337009,22.8947214318903,6,6
"84","sp|O00399|DCTN6_HUMAN",-0.364076562103008,23.8772412110661,-1.52365777625495,0.168467434974373,0.728480990920619,-4.78835553618891,FALSE,24.0137699218547,23.6496933597517,5,3
"85","sp|O00401|WASL_HUMAN",0.219807501105314,22.582339368641,1.18927273657128,0.258263209121673,0.784592259700954,-5.35931842481029,FALSE,22.4724356180884,22.6922431191937,6,6
"86","sp|O00410|IPO5_HUMAN",-0.10811166292585,26.9489404444484,-0.990029849920367,0.342494765384389,0.826379729573178,-5.56008365266555,FALSE,27.0029962759114,26.8948846129855,6,6
"87","sp|O00411|RPOM_HUMAN",1.97749847143855,22.3114306113002,1.17547913536043,0.265715395618266,0.791258470779116,-5.331761950173,FALSE,21.4125676697372,23.3900661411758,6,5
"88","sp|O00418|EF2K_HUMAN",-0.724460663151389,25.1467348318676,-1.75015461678416,0.106642656556085,0.653817512757502,-4.65737887278043,FALSE,25.5089651634433,24.7845045002919,6,6
"89","sp|O00422|SAP18_HUMAN",0.0189623602999851,26.9901613174525,0.155697235538454,0.878965998930437,0.971900228455474,-6.02939035427537,FALSE,26.9806801373025,26.9996424976025,6,6
"90","sp|O00425|IF2B3_HUMAN",-0.0213566604406076,27.664757295655,-0.231747900822142,0.820798305321291,0.964853480085278,-6.01431963127179,FALSE,27.6754356258753,27.6540789654347,6,6
"91","sp|O00429|DNM1L_HUMAN",-0.17219043328992,25.5370666143708,-1.734821431675,0.109410649250014,0.654505389919649,-4.67877461400474,FALSE,25.6231618310158,25.4509713977258,6,6
"92","sp|O00442|RTCA_HUMAN",-0.15781710914208,25.0854465597811,-0.87603347221644,0.398906866659921,0.854380656381207,-5.66115572800784,FALSE,25.1643551143522,25.0065380052101,6,6
"93","sp|O00443|P3C2A_HUMAN",-0.101111062726542,22.769246581108,-0.247507827578941,0.808870483036644,0.963402462669719,-6.01046299425741,FALSE,22.8198021124712,22.7186910497447,6,6
"94","sp|O00461|GOLI4_HUMAN",-0.108414646934231,23.3845521715566,-0.190834327374094,0.852287366576258,0.969431676740777,-5.97822942823392,FALSE,23.4338315565267,23.3254169095925,6,5
"95","sp|O00462|MANBA_HUMAN",-0.364420027915378,24.1717714735555,-1.59503603031959,0.137748229565804,0.685902688728049,-4.86878038377411,FALSE,24.3539814875132,23.9895614595978,6,6
"96","sp|O00468|AGRIN_HUMAN",-0.0324834915603137,25.7754359482422,-0.326876860114502,0.749622379754356,0.945966890843774,-5.98724145821165,FALSE,25.7916776940223,25.759194202462,6,6
"97","sp|O00469|PLOD2_HUMAN",0.118883514793038,27.0758643951758,1.15202435150747,0.272653589761699,0.793473382171946,-5.39906182966233,FALSE,27.0164226377793,27.1353061525723,6,6
"98","sp|O00471|EXOC5_HUMAN",0.0165249140889638,22.3546904747383,0.0867998080297899,0.932320767005227,0.980911048227479,-6.03795375821145,FALSE,22.3464280176939,22.3629529317828,6,6
"99","sp|O00478|BT3A3_HUMAN;sp|O00481|BT3A1_HUMAN;sp|P78410|BT3A2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"100","sp|O00479|HMGN4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"101","sp|O00483|NDUA4_HUMAN",-0.27233933483047,25.694614863179,-0.779924738019905,0.451159157928194,0.881464510085196,-5.73799293115065,FALSE,25.8307845305943,25.5584451957638,6,6
"102","sp|O00487|PSDE_HUMAN",0.076819896915514,27.2328246408274,0.195475836084214,0.848425054063988,0.968579570893548,-6.02224047522158,FALSE,27.1944146923697,27.2712345892852,6,6
"103","sp|O00488|ZN593_HUMAN",-0.02727027799189,24.9868562960371,-0.148088081668629,0.886165348833596,0.974178757469948,-5.81182476540697,FALSE,24.9970826502841,24.9698123722922,5,3
"104","sp|O00505|IMA4_HUMAN",0.202675645117953,26.9419539488691,1.78820145923135,0.10004421883499,0.647375369583433,-4.60384499599342,FALSE,26.8406161263101,27.0432917714281,6,6
"105","sp|O00515|LAD1_HUMAN",-0.054898375422317,26.1207840561926,-0.239129497263853,0.815205519992335,0.964853480085278,-6.01254451785587,FALSE,26.1482332439038,26.0933348684815,6,6
"106","sp|O00534|VMA5A_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"107","sp|O00541|PESC_HUMAN",0.0412233931961505,25.8111998518561,0.261827282601838,0.798076315440954,0.961448259597997,-6.0067414468653,FALSE,25.7905881552581,25.8318115484542,6,6
"108","sp|O00560|SDCB1_HUMAN",-0.624861394706067,24.1677300009452,-1.59724163059336,0.137255194118266,0.685902688728049,-4.86585652655339,FALSE,24.4801606982982,23.8552993035922,6,6
"109","sp|O00566|MPP10_HUMAN",-0.0345141419573348,26.1445587912839,-0.381419562358872,0.709831990580554,0.937168473611493,-5.96763822049346,FALSE,26.1618158622626,26.1273017203052,6,6
"110","sp|O00567|NOP56_HUMAN",0.00404161597975366,29.2065618870004,0.0452867273015028,0.964654141433484,0.990386892954398,-6.04076709292737,FALSE,29.2045410790105,29.2085826949902,6,6
"111","sp|O00571|DDX3X_HUMAN",-0.245153431426727,27.1671531820676,-0.809114237377616,0.434839312631857,0.874203977324542,-5.71548984829427,FALSE,27.289729897781,27.0445764663543,6,6
"112","sp|O00584|RNT2_HUMAN",0.388025592860053,25.8614050894833,1.08271302334632,0.301073632182034,0.803335363651642,-5.47036086007575,FALSE,25.6673922930533,26.0554178859133,6,6
"113","sp|O00625|PIR_HUMAN",-0.881813464238897,24.4243248101439,-2.41406854339399,0.0334403838488381,0.514701292666383,-3.6520561059028,FALSE,24.8652315422633,23.9834180780244,6,6
"114","sp|O00629|IMA3_HUMAN",0.110617044160452,25.4353888784818,0.949725906295133,0.361747213719144,0.834036664684426,-5.59701611034336,FALSE,25.3800803564016,25.490697400562,6,6
"115","sp|O00743|PPP6_HUMAN",-0.288431801602298,25.7214383044365,-1.09270233091014,0.296844194417806,0.799699148053198,-5.46030236459869,FALSE,25.8656542052377,25.5772224036354,6,6
"116","sp|O00748|EST2_HUMAN",0.00718417930715765,27.6609624048369,0.0568946070074154,0.955603836270556,0.989285318122928,-6.04015841465917,FALSE,27.6573703151833,27.6645544944904,6,6
"117","sp|O00754|MA2B1_HUMAN",-0.823467706548125,23.3337013567658,-3.68731012740258,0.00331812831947332,0.337345202720345,-1.55875499325347,FALSE,23.7454352100399,22.9219675034917,6,6
"118","sp|O00763|ACACB_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"119","sp|O00764|PDXK_HUMAN",-0.0740869671473488,26.4808529840827,-0.267544013460842,0.793779043809459,0.959862055214055,-6.00519797948999,FALSE,26.5178964676564,26.4438095005091,6,6
"120","sp|O00767|SCD_HUMAN",-0.0590074882455495,24.0520825325053,-0.0409982815502182,0.968738861332604,0.991718248275843,-5.72131187840578,FALSE,24.0815862766281,24.0225787883826,3,3
"121","sp|O14495|PLPP3_HUMAN",-0.174727058981347,23.1207967003694,-0.564505659687577,0.59457438139937,0.907919849481917,-5.55893640255234,FALSE,23.2081602298601,23.0334331708787,3,3
"122","sp|O14497|ARI1A_HUMAN",-0.183615632153149,24.1243818706821,-0.663102197645828,0.520310511531695,0.893012325719193,-5.82055305599,FALSE,24.2161896867587,24.0325740546056,6,6
"123","sp|O14529|CUX2_HUMAN",-0.611067803623424,28.0159186205801,-1.23502504178423,0.24368772979777,0.77450413592027,-5.26743330904141,FALSE,28.2936767131362,27.6826089095128,6,5
"124","sp|O14530|TXND9_HUMAN",-0.0136073176906179,24.9768321729337,-0.120704739183919,0.906004134485875,0.978779507745659,-6.03434614845266,FALSE,24.983635831779,24.9700285140884,6,6
"125","sp|O14545|TRAD1_HUMAN",-0.0898490071652945,22.4702377092275,-0.520366449372832,0.619996428949288,0.911176280102769,-5.64387159746888,FALSE,22.5215799990362,22.4317309918709,3,4
"126","sp|O14548|COX7R_HUMAN",-0.458689319293444,26.4674215038821,-0.420130027609755,0.682118546904123,0.932114305508945,-5.95194307211291,FALSE,26.6967661635288,26.2380768442353,6,6
"127","sp|O14556|G3PT_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"128","sp|O14561|ACPM_HUMAN",-0.125463527681352,27.0817348454481,-0.836059763643924,0.420121566204931,0.869540163266577,-5.69406749563806,FALSE,27.1444666092888,27.0190030816074,6,6
"129","sp|O14562|UBFD1_HUMAN",0.139012317374653,27.3325791391613,0.538026653941848,0.600796834955726,0.907919849481917,-5.89517166893717,FALSE,27.2630729804739,27.4020852978486,6,6
"130","sp|O14579|COPE_HUMAN",0.0320865936499242,27.9453190857274,0.247024686204103,0.809235415514096,0.963552691126061,-6.01058495261186,FALSE,27.9292757889025,27.9613623825524,6,6
"131","sp|O14602|IF1AY_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"132","sp|O14617|AP3D1_HUMAN",-0.217264870362775,27.1424497296252,-1.73179097157333,0.10996527664336,0.654505389919649,-4.68299089023363,FALSE,27.2510821648066,27.0338172944438,6,6
"133","sp|O14618|CCS_HUMAN",0.0328079798227297,24.5428852434501,0.163551212736929,0.872918010888527,0.971900228455474,-6.02810632831423,FALSE,24.5264812535387,24.5592892333614,6,6
"134","sp|O14639|ABLM1_HUMAN",-0.0236966771296865,22.6901226577081,-0.0504822433966,0.960901371156219,0.989981642703674,-5.90004838620935,FALSE,22.7032874783357,22.679590801206,4,5
"135","sp|O14640|DVL1_HUMAN;sp|P54792|DVLP1_HUMAN",0.566586612437746,22.2255017193465,1.6756369137678,0.209338455559143,0.757827183892218,-4.42871356266504,FALSE,21.8477773110547,22.4143639234925,1,2
"136","sp|O14641|DVL2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"137","sp|O14647|CHD2_HUMAN",3.20726946430459,23.5280080203358,2.55419134676534,0.0402133486139458,0.536442411346838,-3.48429568413291,FALSE,22.6116453162488,25.8189147805534,5,2
"138","sp|O14653|GOSR2_HUMAN",-0.17322851664709,23.7118305312358,-0.324335117870957,0.75149631636022,0.946519823924946,-5.98808289845958,FALSE,23.7984447895594,23.6252162729123,6,6
"139","sp|O14656|TOR1A_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"140","sp|O14657|TOR1B_HUMAN",1.48320838200716,24.8918756938827,0.433153303041551,0.690086961610673,0.932401106510184,-5.33095328469589,FALSE,24.5210735983809,26.0042819803881,3,1
"141","sp|O14662|STX16_HUMAN",0.00216333310682689,23.2432856550901,0.011827214531947,0.990917029506696,0.996256827913225,-5.70035043558408,FALSE,23.2426675599167,23.2448308930236,5,2
"142","sp|O14732|IMPA2_HUMAN",0.175065609900432,23.0856398794208,0.696043991513995,0.500200683666564,0.89126071780785,-5.79850643245505,FALSE,22.9981070744706,23.173172684371,6,6
"143","sp|O14734|ACOT8_HUMAN",0.0533228917067274,24.0496218469407,0.212664218597606,0.835304616791713,0.966616961913018,-6.01865327138855,FALSE,24.0229604010873,24.076283292794,6,6
"144","sp|O14737|PDCD5_HUMAN",-0.084086251174354,25.4948388277597,-0.37813021699321,0.712207804574391,0.937168473611493,-5.96890392007317,FALSE,25.5368819533469,25.4527957021726,6,6
"145","sp|O14744|ANM5_HUMAN",-0.127855531611515,28.1029990434313,-1.39452855191569,0.189462345583901,0.747332580125151,-5.12359754703982,FALSE,28.166926809237,28.0390712776255,6,6
"146","sp|O14745|NHRF1_HUMAN",0.0557995312447428,27.9373399326169,0.288468262855909,0.778111797576041,0.954165144018377,-5.99926826483023,FALSE,27.9094401669945,27.9652396982392,6,6
"147","sp|O14763|TR10B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"148","sp|O14772|FPGT_HUMAN",NA,21.0545205302658,NA,NA,NA,NA,NA,21.0545205302658,NA,3,0
"149","sp|O14773|TPP1_HUMAN",-0.0564716872264628,29.3044220789207,-0.438647364208948,0.669028668236092,0.928088887446492,-5.94391622050668,FALSE,29.3326579225339,29.2761862353074,6,6
"150","sp|O14776|TCRG1_HUMAN",-0.273353407611782,26.2949360171809,-1.81778632537891,0.0951706286859323,0.645766180046359,-4.56179251239857,FALSE,26.4316127209868,26.158259313375,6,6
"151","sp|O14787|TNPO2_HUMAN",0.10875268535761,24.2523038569747,0.294702355085295,0.773463322453907,0.954013791933403,-5.99741658173104,FALSE,24.1979275142959,24.3066801996535,6,6
"152","sp|O14791|APOL1_HUMAN",-0.273874422890191,23.3558320626142,-0.472766868892445,0.64979131532607,0.921773174111918,-5.73820296038318,FALSE,23.4927692740593,23.2188948511691,4,4
"153","sp|O14802|RPC1_HUMAN",-0.0715207824392774,23.3245027932578,-0.395150593776762,0.699949184177032,0.933485082909705,-5.9622395083161,FALSE,23.3602631844774,23.2887424020381,6,6
