"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|Q06251|YL177_YEAST",174446325,NA,354038700,339974800,366069200,362293800,NA,NA,NA,NA,NA,NA,11680280,15572205,20875060,20548790,23333130,14624156.5
"sp|Q06263|VTA1_YEAST",3586715,NA,NA,NA,NA,NA,21194763.3333333,33206290,29633013.3333333,29581250,27401780,27288426.6666667,79978506.6666667,79399240,78799960,85901653.3333333,87997633.3333333,87887263.3333333
"sp|Q06315|SKG3_YEAST",11316997.3333333,13830558,31925656.6666667,30170980,16663330,14636323.3333333,104516953.333333,106763496.666667,105254163.333333,109124213.333333,110358516.666667,109434610,250849890,257629973.333333,245241733,250892283.333333,260386843.333333,271903996.666667
"sp|Q06336|GGA1_YEAST",NA,NA,13516040,NA,NA,15068170,28093360,47889190,21285964,27166215,26376649,24018208,58115583.3333333,48611713.3333333,48793520,57258026.6666667,62233276.6666667,51406027.3333333
"sp|Q06340|ESC2_YEAST",11819060,12611850,11058380,11693760,NA,11344200,8757891,NA,NA,12619680,NA,11396610,83440752.5,60460576.6666667,56914023.3333333,82289620,64090200.6666667,81636691
"sp|Q06344|ESF1_YEAST",17859610,15699810,14393362,11306553.5,11513716,13799065,117881290,135527414.666667,136600925.333333,130272563.666667,133725193.333333,145828360,560830676.666667,583889120,567731080,551041030,592583333.333333,890301270.666667
"sp|Q06407|RGA2_YEAST",12819580,30989130,42380240,22699119.5,53658360,55152740,23459499.5,8584003.5,14064976,10723799.6666667,12601893,11983177,39419621,45499093,44564250.3333333,42827213,42076253.3333333,48952150.3333333
"sp|Q06440|CORO_YEAST",40106591,45310042.3333333,56574445,44634919.6666667,41412503.3333333,70171526.5,206667444,210287049.666667,211347495.666667,219896974.666667,213402234.333333,207251888,530513980,551736963.333333,545539220,550257096.666667,579872636.666667,621661706.666667
"sp|Q06451|TPO3_YEAST",7206576,NA,NA,11385610,4702948,22251110,7443603,NA,11072988.3333333,NA,11247880,NA,14037596.6666667,12987802.3333333,18031845,14369114.3333333,17317325,16786968
"sp|Q06505|IWS1_YEAST",NA,56582774.5,61410467,60644438.5,67954094.5,62754996,371625890,253098132,374128845,355628105,250118273,382882735,636720346.666667,645891203.333333,649765913.333333,658494730,694576393.333333,714718486.666667
"sp|Q06511|RRP15_YEAST",NA,40570770,40069400,42321310,48928720,27374211,135006355,130858685,130923435,146127604,132890500,136381465,242295872.666667,251080106.666667,48115415,355173870,249971090,255902221.333333
"sp|Q06523|YP148_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,11969088,17297698.5,13349590,NA,18245585.5,13041365,17094250,15597535,39666223.3333333,30903726.6666667
"sp|Q06604|BSP1_YEAST",4266041,NA,NA,5916920,NA,NA,27759430,32747660,22620033,32074130,17634370,26496090,76307610,146115920,35733850,79961810,47556765,87698420
"sp|Q06631|BFR2_YEAST",NA,98189270,106330900,56275075,61616390,62362584.5,220815793.333333,229032983.333333,229143326.666667,230123983.333333,241547376.666667,243345113.333333,623107339.333333,658320536.666667,617091823.733333,625793583.333333,656673076.666667,675534096.666667
"sp|Q06677|SWA2_YEAST",NA,NA,NA,NA,NA,NA,27663720,13861080,16497220,NA,14537660,10019345,38087450,9216851,22294100,40746470,23290020,37347420
"sp|Q06685|VIP1_YEAST",10917218,9489735,11954355,11892564,14448910,NA,67291495,65942020,72077810,48221715.5,49341411,67721220,61930278.6666667,58417385.3333333,64923970,61414753.3333333,68033304.3333333,92835880
"sp|Q06704|IMH1_YEAST",4527881,16243223,17266517,22666950,28938768,34764230,34613595,38503726,66552460,75288250,24383238.5,32593150,61335593.3333333,58758859.6666667,59716023.3333333,63788253.3333333,93549040,67694786.6666667
"sp|Q06810|OPY2_YEAST",11572320,17904490,19673310,19541480,19641640,20730020,86335580,80923140,92716210,85707810,84907780,86809240,175459700,197068100,187258200,96276174,198658100,239891200
"sp|Q06830|PRDX1_HUMAN",33603270,14301522.5,16782901.5,30816287,36536210,23995671.5,74498060,42560480,80310020,79043660,41982236,85858582,156144076,154867590,137423076,74418381,86781030.5,147331200
