ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
TYB4_HUMAN,PXD010154-V229,pancreas,304.59347149933546,0.001648597031446871,7.217114513494216,164859.7031446871
HBA_HUMAN,PXD010154-V229,pancreas,289.65620631391334,0.0015677498257552832,7.195276761178516,156774.98257552832
HMGN2_HUMAN,PXD010154-V229,pancreas,237.5179236707518,0.0012855539613227732,7.109090310938322,128555.39613227731
ACBP_HUMAN,PXD010154-V229,pancreas,233.880002019591,0.001265863891127841,7.102387011755663,126586.3891127841
HBB_HUMAN,PXD010154-V229,pancreas,229.75630946902277,0.0012435446100743034,7.094661369470531,124354.46100743035
COX6C_HUMAN,PXD010154-V229,pancreas,204.94769937672854,0.0011092692405098958,7.045036970383686,110926.92405098958
G3P_HUMAN,PXD010154-V229,pancreas,199.93627063452766,0.0010821451314243274,7.034285509892493,108214.51314243274
ACTC_HUMAN,PXD010154-V229,pancreas,197.38704331227007,0.0010683475651952488,7.028712564574732,106834.75651952488
TAGL_HUMAN,PXD010154-V229,pancreas,193.37558132232851,0.0010466357264751795,7.019795555118162,104663.57264751794
PARK7_HUMAN,PXD010154-V229,pancreas,182.65504424339125,0.000988611352161265,6.995025593129299,98861.1352161265
RL5_HUMAN,PXD010154-V229,pancreas,172.07275299334324,0.0009313352265277796,6.969106029882122,93133.52265277796
HMGB1_HUMAN,PXD010154-V229,pancreas,168.65947833627047,0.000912861047027267,6.960404675560639,91286.1047027267
VIME_HUMAN,PXD010154-V229,pancreas,166.72209937928255,0.0009023750796768969,6.955387093168243,90237.50796768969
H4_HUMAN,PXD010154-V229,pancreas,166.27112800269313,0.0008999342195066077,6.954210765940035,89993.42195066076
FABP4_HUMAN,PXD010154-V229,pancreas,165.18563427756843,0.0008940590386496908,6.951366198117165,89405.90386496908
TBB4B_HUMAN,PXD010154-V229,pancreas,163.85052500793523,0.0008868328260597098,6.947841760122136,88683.28260597098
H2A2A_HUMAN,PXD010154-V229,pancreas,157.96425151687555,0.0008549736632356419,6.931952736847942,85497.3663235642
H2B1D_HUMAN,PXD010154-V229,pancreas,155.91792833758745,0.0008438980406947214,6.926289978570539,84389.80406947214
GSTP1_HUMAN,PXD010154-V229,pancreas,154.86104434730092,0.0008381777086062055,6.923336106559802,83817.77086062054
PPIB_HUMAN,PXD010154-V229,pancreas,153.3267182422931,0.000829873244792401,6.919011763109676,82987.32447924011
RS21_HUMAN,PXD010154-V229,pancreas,151.1391451742375,0.0008180331142462103,6.912770884408874,81803.31142462103
TCP4_HUMAN,PXD010154-V229,pancreas,149.8628817858896,0.0008111254020650604,6.90908800244139,81112.54020650603
CALD1_HUMAN,PXD010154-V229,pancreas,149.29238985091243,0.0008080376428106083,6.90743159305693,80803.76428106082
RLA2_HUMAN,PXD010154-V229,pancreas,149.23631467691794,0.0008077341387173324,6.907268438636235,80773.41387173324
FABPL_HUMAN,PXD010154-V229,pancreas,146.31112051986523,0.0007919016706739936,6.898671259197037,79190.16706739935
PPIA_HUMAN,PXD010154-V229,pancreas,145.77066997351568,0.0007889765089429496,6.89706407267922,78897.65089429496
ENOA_HUMAN,PXD010154-V229,pancreas,145.48763799934397,0.0007874446124445539,6.896220015978268,78744.4612444554
IGKC_HUMAN,PXD010154-V229,pancreas,145.10337419546673,0.0007853648036973533,6.895071434364333,78536.48036973533
FIBB_HUMAN,PXD010154-V229,pancreas,141.76256194341417,0.0007672828233638805,6.884955476055833,76728.28233638806
BAF_HUMAN,PXD010154-V229,pancreas,140.6519645959565,0.0007612717703983035,6.881539725514377,76127.17703983035
MYH11_HUMAN,PXD010154-V229,pancreas,136.29915860549764,0.0007377124242343451,6.867887097720249,73771.24242343451
FIBA_HUMAN,PXD010154-V229,pancreas,130.8576829305672,0.0007082607074912951,6.850193148909712,70826.0707491295
RS15_HUMAN,PXD010154-V229,pancreas,130.60084318152389,0.0007068705751101049,6.849339903668252,70687.05751101048
PTMA_HUMAN,PXD010154-V229,pancreas,130.19696308705915,0.000704684594164691,6.847994777042324,70468.4594164691
BIP_HUMAN,PXD010154-V229,pancreas,128.25223504189532,0.0006941588502396916,6.841458865106752,69415.88502396917
RL38_HUMAN,PXD010154-V229,pancreas,126.64495478929808,0.0006854595257266226,6.835981816131319,68545.95257266227
1433E_HUMAN,PXD010154-V229,pancreas,125.34613885087686,0.0006784297489886737,6.831504883379485,67842.97489886737
LIPP_HUMAN,PXD010154-V229,pancreas,123.91135401687127,0.0006706640473586841,6.826505025511308,67066.4047358684
RL7_HUMAN,PXD010154-V229,pancreas,123.90245716861517,0.0006706158936095179,6.826473842002309,67061.5893609518
AL1A1_HUMAN,PXD010154-V229,pancreas,122.68569781450486,0.0006640302440573545,6.822187860283822,66403.02440573546
A1AT_HUMAN,PXD010154-V229,pancreas,121.37703917836379,0.0006569471942070094,6.817530462122676,65694.71942070093
FABP5_HUMAN,PXD010154-V229,pancreas,119.19211453980142,0.0006451213981538695,6.809641447328904,64512.139815386945
K1C18_HUMAN,PXD010154-V229,pancreas,118.55381546856489,0.0006416666361432591,6.807309458465925,64166.66361432591
TBCA_HUMAN,PXD010154-V229,pancreas,118.07484444812388,0.0006390742292917227,6.805551304949499,63907.422929172266
CNN1_HUMAN,PXD010154-V229,pancreas,118.07475563813658,0.0006390737486120788,6.805550978294807,63907.37486120788
APOA1_HUMAN,PXD010154-V229,pancreas,117.30035367016995,0.0006348823364348838,6.802693244391138,63488.23364348838
