ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
HBA_HUMAN,PXD010154-V296,stomach,610.1612571797439,0.004135205104282753,7.616497055230553,413520.5104282753
HBA_HUMAN,PXD010154-V90,stomach,464.9243726305624,0.0028681059035500487,7.457595183424719,286810.5903550049
TAGL_HUMAN,PXD010154-V296,stomach,353.08616527382316,0.0023929472671546884,7.378933128268235,239294.72671546883
GKN1_HUMAN,PXD010154-V296,stomach,302.221063248378,0.0020482226110896747,7.311377156168001,204822.26110896748
HBB_HUMAN,PXD010154-V296,stomach,295.31279206439984,0.0020014036465526644,7.301334686733023,200140.36465526643
ACTC_HUMAN,PXD010154-V296,stomach,287.4697250580007,0.0019482493527713742,7.289644540634116,194824.9352771374
CNN1_HUMAN,PXD010154-V296,stomach,269.3795413691592,0.00182564796002927,7.261417036201261,182564.796002927
G3P_HUMAN,PXD010154-V296,stomach,265.94681926695444,0.0018023836019737736,7.255847227536957,180238.36019737736
TAGL_HUMAN,PXD010154-V90,stomach,265.620803463079,0.0016386075658019492,7.214474955758609,163860.75658019492
HBB_HUMAN,PXD010154-V90,stomach,260.21697138103514,0.0016052714715709443,7.205548487604209,160527.14715709444
ACTC_HUMAN,PXD010154-V90,stomach,260.1106461353746,0.001604615554000846,7.20537099762841,160461.55540008462
TYB4_HUMAN,PXD010154-V90,stomach,257.91083829169816,0.0015910449987997367,7.201682462772952,159104.49987997368
G3P_HUMAN,PXD010154-V90,stomach,257.7440661670929,0.0015900161860652666,7.201401545378973,159001.61860652667
TYB4_HUMAN,PXD010154-V296,stomach,248.2794229743788,0.0016826475379927018,7.225993154397892,168264.75379927017
CNN1_HUMAN,PXD010154-V90,stomach,238.86301647836004,0.0014735395002527388,7.168361782202821,147353.9500252739
ACBP_HUMAN,PXD010154-V296,stomach,227.86306274792062,0.0015442811044869857,7.188726357538316,154428.11044869857
ACBP_HUMAN,PXD010154-V90,stomach,216.05309622544252,0.0013328257179944713,7.124773364221269,133282.57179944712
GKN1_HUMAN,PXD010154-V90,stomach,210.60488219364424,0.0012992158327135772,7.113681304398826,129921.58327135771
KCRB_HUMAN,PXD010154-V296,stomach,206.0563281252442,0.0013964917795202798,7.145038383560483,139649.177952028
GSTP1_HUMAN,PXD010154-V90,stomach,206.0243009609389,0.001270958350747468,7.104131318975,127095.83507474679
VIME_HUMAN,PXD010154-V90,stomach,202.66950601442505,0.0012502627112892589,7.097001278668392,125026.27112892589
MYH11_HUMAN,PXD010154-V296,stomach,201.30600453454107,0.0013642977289670445,7.134909156198578,136429.77289670444
IGKC_HUMAN,PXD010154-V90,stomach,200.2638841440185,0.0012354224949134556,7.091815504827352,123542.24949134556
PARK7_HUMAN,PXD010154-V90,stomach,198.44005962839356,0.0012241713707129614,7.087842218581915,122417.13707129615
MYH11_HUMAN,PXD010154-V90,stomach,195.8325394198804,0.0012080856489398736,7.0820977252978405,120808.56489398736
FABP4_HUMAN,PXD010154-V90,stomach,193.19478250786398,0.0011918133977591515,7.076208263233561,119181.33977591514
DESM_HUMAN,PXD010154-V296,stomach,188.97113591359,0.0012807014483415308,7.10744790066625,128070.14483415308
FABP4_HUMAN,PXD010154-V296,stomach,187.3776370447828,0.0012699019349695778,7.103770184935518,126990.19349695779
VIME_HUMAN,PXD010154-V296,stomach,185.93677817492895,0.0012601368984598677,7.100417728463671,126013.68984598677
IF5A1_HUMAN,PXD010154-V90,stomach,178.6056775986144,0.0011018136034249037,7.042108130041205,110181.36034249037
CALD1_HUMAN,PXD010154-V90,stomach,178.25561572460938,0.0010996540811745196,7.041256090373057,109965.40811745197
COX6C_HUMAN,PXD010154-V90,stomach,177.78941284331006,0.001096778088185507,7.040118765381765,109677.8088185507
FIBB_HUMAN,PXD010154-V90,stomach,176.20401399726614,0.0010869978055040627,7.036228667307602,108699.78055040627
A1AT_HUMAN,PXD010154-V90,stomach,171.92516732219482,0.0010606017158783006,7.025552325399812,106060.17158783006
TTHY_HUMAN,PXD010154-V296,stomach,168.62048036362737,0.0011427803107480386,7.0579627492053305,114278.03107480386
TBB4B_HUMAN,PXD010154-V90,stomach,168.5293077498931,0.0010396527498521962,7.016888306600948,103965.27498521963
KCRB_HUMAN,PXD010154-V90,stomach,166.2838780948168,0.0010258007549281787,7.011063014344691,102580.07549281786
FABPL_HUMAN,PXD010154-V90,stomach,165.92487617976334,0.0010235860818059142,7.010124371943572,102358.60818059141
GSTP1_HUMAN,PXD010154-V296,stomach,164.20304543080567,0.0011128423242451361,7.046433634630079,111284.23242451361
TBB4B_HUMAN,PXD010154-V296,stomach,164.12334182977403,0.0011123021543573606,7.04622277838374,111230.21543573606
PPIA_HUMAN,PXD010154-V296,stomach,163.58844293504322,0.0011086770198314652,7.044805045757357,110867.70198314651
CAH2_HUMAN,PXD010154-V90,stomach,163.24648522666726,0.0010070631603227374,7.003056709202523,100706.31603227374
LPP_HUMAN,PXD010154-V296,stomach,161.16568417660113,0.0010922574188383391,7.038325003209586,109225.7418838339
ENOA_HUMAN,PXD010154-V296,stomach,161.1043417473767,0.0010918416868929673,7.038159671799914,109184.16868929673
DESM_HUMAN,PXD010154-V90,stomach,159.34853365843256,0.0009830168023283164,6.992560941124207,98301.68023283164
HMGB1_HUMAN,PXD010154-V90,stomach,158.81186526329893,0.0009797061094867635,6.991095816335216,97970.61094867635
APOA1_HUMAN,PXD010154-V90,stomach,158.03470580476784,0.000974911833767465,6.988965342016883,97491.1833767465
