ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
CDK12_HUMAN,PXD010154-V299,lung,3.225603467989512,1.9636147752994084e-05,5.293056291306656,1963.6147752994084
LEO1_HUMAN,PXD010154-V133,lung,3.2254625888735915,1.675360660173022e-05,5.224108313380246,1675.3606601730219
ROP1L_HUMAN,PXD010154-V133,lung,3.224992985490752,1.6751167401113824e-05,5.224045078727792,1675.1167401113823
SCMC3_HUMAN,PXD010154-V299,lung,3.224901836921808,1.963187651151935e-05,5.292961813591242,1963.187651151935
ABHD2_HUMAN,PXD010154-V133,lung,3.2239235620904547,1.6745612632318468e-05,5.223901040676625,1674.5612632318469
TPX2_HUMAN,PXD010154-V299,lung,3.220750227573839,1.960660322068294e-05,5.292402360098521,1960.660322068294
S39A6_HUMAN,PXD010154-V133,lung,3.2201079080582122,1.6725793470005127e-05,5.223386729816289,1672.5793470005128
RHCG_HUMAN,PXD010154-V133,lung,3.219742902948798,1.6723897570783776e-05,5.22333749895374,1672.3897570783777
NET1_HUMAN,PXD010154-V133,lung,3.2188929110948785,1.671948256712372e-05,5.223222832808729,1671.9482567123719
KIN17_HUMAN,PXD010154-V299,lung,3.218711385979688,1.9594191591297927e-05,5.292127350249394,1959.4191591297927
URGCP_HUMAN,PXD010154-V299,lung,3.2180134206750997,1.9589942665481913e-05,5.2920331649329055,1958.9942665481913
APC16_HUMAN,PXD010154-V299,lung,3.217079898467127,1.9584259766083905e-05,5.291907160995932,1958.4259766083906
P4K2B_HUMAN,PXD010154-V299,lung,3.2166498056113038,1.9581641537604098e-05,5.291849096090237,1958.1641537604098
CCN2_HUMAN,PXD010154-V133,lung,3.2155763388888126,1.670225572152386e-05,5.22277512870773,1670.225572152386
CEBPA_HUMAN,PXD010154-V299,lung,3.213733838296801,1.9563890327451113e-05,5.291455219559371,1956.3890327451113
IKBP1_HUMAN,PXD010154-V299,lung,3.212717065963631,1.955770063551799e-05,5.291317794214056,1955.770063551799
TTP_HUMAN,PXD010154-V133,lung,3.2126755160409943,1.66871883494882e-05,5.222383167885494,1668.71883494882
PERT_HUMAN,PXD010154-V133,lung,3.2111756727999303,1.6679397906123043e-05,5.222180369397172,1667.9397906123043
