ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
YYAP1_HUMAN,PXD010154-V233,ovary,1.432848570877807,7.601604728000776e-06,4.880905283195106,760.1604728000776
CO4A4_HUMAN,PXD010154-V233,ovary,1.4294811507647256,7.583739758056965e-06,4.879883421431933,758.3739758056965
GRP1_HUMAN,PXD010154-V233,ovary,1.4290836519411494,7.581630931626814e-06,4.8797626394600915,758.1630931626813
DEN2A_HUMAN,PXD010154-V233,ovary,1.427647163392886,7.574010015947282e-06,4.879325875100593,757.4010015947282
C2D2A_HUMAN,PXD010154-V233,ovary,1.427324808030827,7.572299843571688e-06,4.8792278025752225,757.2299843571687
MBD5_HUMAN,PXD010154-V233,ovary,1.418569517813541,7.5258509327353064e-06,4.8765556118403905,752.5850932735307
MAML2_HUMAN,PXD010154-V233,ovary,1.417039961590051,7.517736270755988e-06,4.876087086187,751.7736270755987
PTPRT_HUMAN,PXD010154-V233,ovary,1.4163059461039522,7.5138421428607165e-06,4.875862066798079,751.3842142860716
MTG8R_HUMAN,PXD010154-V233,ovary,1.415962143336287,7.512018186863341e-06,4.875756630701722,751.201818686334
CQ080_HUMAN,PXD010154-V233,ovary,1.4157489760918784,7.510887283594227e-06,4.875691244541737,751.0887283594227
RPTN_HUMAN,PXD010154-V233,ovary,1.414187636761015,7.502604004620627e-06,4.875212024532712,750.2604004620626
UBP42_HUMAN,PXD010154-V233,ovary,1.4118120846189366,7.490001131740785e-06,4.874481883321462,749.0001131740785
HDAC5_HUMAN,PXD010154-V233,ovary,1.4107602319043024,7.4844208012500164e-06,4.874158197123441,748.4420801250017
ZN397_HUMAN,PXD010154-V233,ovary,1.4107214000165587,7.4842147887882185e-06,4.874146242784005,748.4214788788219
GRIN1_HUMAN,PXD010154-V233,ovary,1.4086038006107127,7.472980416934374e-06,4.87349384418197,747.2980416934374
INAR1_HUMAN,PXD010154-V233,ovary,1.406880512460374,7.463837960698893e-06,4.872962202343721,746.3837960698893
WDR72_HUMAN,PXD010154-V233,ovary,1.4059571436325498,7.458939267989881e-06,4.872677071063413,745.8939267989881
BICRL_HUMAN,PXD010154-V233,ovary,1.4038389130130549,7.447701547396501e-06,4.872022264789098,744.7701547396501
KCNT2_HUMAN,PXD010154-V233,ovary,1.4014983610259473,7.4352843587186854e-06,4.871297582550087,743.5284358718685
DNAI7_HUMAN,PXD010154-V233,ovary,1.4009572427687982,7.432413596807375e-06,4.871129869152066,743.2413596807374
PCDGJ_HUMAN,PXD010154-V233,ovary,1.4001577641531668,7.428172171336436e-06,4.870881961329832,742.8172171336436
RGS22_HUMAN,PXD010154-V233,ovary,1.3976725178583018,7.4149873447125605e-06,4.8701104141471125,741.4987344712561
DZIP3_HUMAN,PXD010154-V233,ovary,1.395310446040011,7.402455988177935e-06,4.869375833940664,740.2455988177935
MYO3B_HUMAN,PXD010154-V233,ovary,1.3952515265682672,7.402143406273552e-06,4.869357494694512,740.2143406273552
HERC5_HUMAN,PXD010154-V233,ovary,1.393152926315631,7.391009829476354e-06,4.868703779857281,739.1009829476354
RB8NL_HUMAN,PXD010154-V233,ovary,1.3923326141244852,7.3866578768992365e-06,4.868447984547502,738.6657876899236
LRFN1_HUMAN,PXD010154-V233,ovary,1.391016793386882,7.379677132846124e-06,4.868037361485558,737.9677132846124
ODF2L_HUMAN,PXD010154-V233,ovary,1.388877536136659,7.368327860942434e-06,4.867368941975741,736.8327860942435
GPSM2_HUMAN,PXD010154-V233,ovary,1.387139348984752,7.359106361936443e-06,4.8668250798751265,735.9106361936443
RGPD8_HUMAN,PXD010154-V233,ovary,1.386194709327683,7.354094822385523e-06,4.866529225284449,735.4094822385523
WDR62_HUMAN,PXD010154-V233,ovary,1.3847142170140128,7.3462404561949144e-06,4.866065139512882,734.6240456194914
FBW1A_HUMAN,PXD010154-V233,ovary,1.383348826317479,7.3389967316413975e-06,4.865636694290387,733.8996731641397
IN80D_HUMAN,PXD010154-V233,ovary,1.3821073077612729,7.332410178450382e-06,4.86524675160591,733.2410178450382
CO4A6_HUMAN,PXD010154-V233,ovary,1.3819520899995923,7.331586711061684e-06,4.865197975362159,733.1586711061684
SENP6_HUMAN,PXD010154-V233,ovary,1.3792546022413992,7.317275892658981e-06,4.864349430105215,731.7275892658981
NALDL_HUMAN,PXD010154-V233,ovary,1.3790982483705654,7.316446397939212e-06,4.864300195197952,731.6446397939212
VWA7_HUMAN,PXD010154-V233,ovary,1.3786449226241708,7.314041396317159e-06,4.86415741404704,731.4041396317159
