ProteinName,Ibaq,IbaqLog,IbaqPpb,Condition
sp|P69905|HBA_HUMAN,37202745139808.1,98.51974157527378,35842460.29551868,stomach
sp|P68871|HBB_HUMAN,33825330657578.66,98.38243653276724,32588537.929685358,stomach
sp|Q01995|TAGL_HUMAN,2795042264666.3027,94.78527449928124,2692844.0634990013,stomach
sp|P63261|ACTG_HUMAN,2473941636889.5796,94.60921586651759,2383484.190761054,stomach
sp|P05814|CASB_HUMAN,1909475640437.185,94.23558091595508,1839657.3847018792,stomach
sp|P01037|CYTN_HUMAN,1862254289440.7185,94.19945448591133,1794162.6398428353,stomach
sp|P01834|IGKC_HUMAN,1534209602066.582,93.919899996378,1478112.6107878024,stomach
sp|P02810|PRPC_HUMAN,1048004853440.0641,93.37004979881652,1009685.500566535,stomach
sp|P04406|G3P_HUMAN,795838959959.5099,92.97295283302488,766739.825697786,stomach
sp|P01861|IGHG4_HUMAN,686929261648.6187,92.7606378471069,661812.3123426471,stomach
sp|P01266|THYG_HUMAN,620107444553.1703,92.61299451526158,597433.7747611494,stomach
sp|P0DOX5|IGG1_HUMAN,597480031967.9005,92.55936680416771,575633.7131224175,stomach
sp|P07148|FABPL_HUMAN,533328738777.3178,92.39550137644605,513828.0541462127,stomach
sp|P01009|A1AT_HUMAN,526218474739.63464,92.37613820598638,506977.7705044119,stomach
sp|Q96DR5|BPIA2_HUMAN,420939516580.0294,92.05408925779872,405548.2425594026,stomach
sp|P06703|S10A6_HUMAN,418763714806.076,92.0466127462476,403451.9970162102,stomach
sp|P0DOY3|IGLC3_HUMAN,415361703668.54,92.03484451163186,400174.377349602,stomach
sp|P30086|PEBP1_HUMAN,379960162486.315,91.90632447062103,366067.26161242684,stomach
sp|P68032|ACTC_HUMAN,367883871599.41785,91.85972673422845,354432.5294171515,stomach
sp|P02647|APOA1_HUMAN,334709153042.5128,91.72338430961243,322470.81454309134,stomach
sp|P01859|IGHG2_HUMAN,333944499565.6336,91.72008465737639,321734.1199313933,stomach
sp|P06702|S10A9_HUMAN,319595804546.91,91.65672477533458,307910.07201319817,stomach
sp|P01036|CYTS_HUMAN,306068870679.5333,91.59433262600423,294877.7382905245,stomach
sp|P00325|ADH1B_HUMAN,281140764546.862,91.47176896097187,270861.10589028016,stomach
sp|P05109|S10A8_HUMAN,268725530975.135,91.40660970063487,258899.8241439485,stomach
sp|P01876|IGHA1_HUMAN,267271734952.69888,91.39878358065762,257499.18486273068,stomach
sp|P09211|GSTP1_HUMAN,236165051015.79544,91.22027178843881,227529.88878676214,stomach
sp|Q96DA0|ZG16B_HUMAN,234399821309.12143,91.20944777568477,225829.20311326775,stomach
sp|P06733|ENOA_HUMAN,229320721821.23795,91.17784303099373,220935.81632024166,stomach
sp|P00738|HPT_HUMAN,220649631749.43152,91.12223364528644,212581.77684144443,stomach
sp|P05062|ALDOB_HUMAN,198044961740.61905,90.96630430531913,190803.62621736008,stomach
sp|P15121|ALDR_HUMAN,192744506746.145,90.9271660493917,185696.97758232872,stomach
sp|P31327|CPSM_HUMAN,185847731709.74893,90.8745973858083,179052.3769089058,stomach
sp|P68104|EF1A1_HUMAN,177503956892.29807,90.80832749106226,171013.68469720593,stomach
sp|P60174|TPIS_HUMAN,176935663774.09824,90.80370117776002,170466.17070465654,stomach
sp|P25311|ZA2G_HUMAN,166086746318.89474,90.71241325692685,160013.93413780688,stomach
sp|P08758|ANXA5_HUMAN,165723701546.40695,90.70925625505869,159664.16377020394,stomach
sp|P47710|CASA1_HUMAN,162469978773.12112,90.68064946710219,156529.41043746308,stomach
sp|P07355|ANXA2_HUMAN,151659285071.88962,90.5813101328612,146114.00000747343,stomach
sp|P23528|COF1_HUMAN,146716665492.99832,90.53350906126667,141352.1028585799,stomach
sp|P05090|APOD_HUMAN,142039324380.459,90.48676670895165,136845.7845080182,stomach
sp|P12273|PIP_HUMAN,139764093160.93,90.46347007079873,134653.74506730947,stomach
sp|P07498|CASK_HUMAN,132010047558.6125,90.38112404601479,127183.21915352905,stomach
sp|P21333|FLNA_HUMAN,130425195131.32652,90.36369889754677,125656.31542678036,stomach
sp|P04075|ALDOA_HUMAN,122845619767.12459,90.27732272304117,118353.88040411311,stomach
sp|P04792|HSPB1_HUMAN,121588862547.61357,90.26248739074431,117143.07537958736,stomach
sp|P00915|CAH1_HUMAN,116373017860.0653,90.1992329008246,112117.94335187042,stomach
sp|P02763|A1AG1_HUMAN,106993877638.81499,90.07800455140463,103081.74293916074,stomach
sp|P08670|VIME_HUMAN,106304004907.18457,90.06867225586217,102417.09478216316,stomach
sp|P07737|PROF1_HUMAN,97835099044.80547,89.94890034610667,94257.84682940914,stomach
sp|P00918|CAH2_HUMAN,97455286714.25777,89.94328866118428,93891.92199439374,stomach
sp|O95994|AGR2_HUMAN,97187584524.67099,89.9393202357042,93634.00809408266,stomach
sp|P00558|PGK1_HUMAN,91449569353.52469,89.85152458702598,88105.79827585536,stomach
sp|P51911|CNN1_HUMAN,89310320260.40445,89.81737510655918,86044.76889766732,stomach
sp|P07900|HS90A_HUMAN,86246470087.66925,89.76701362193461,83092.9456449748,stomach
sp|P61604|CH10_HUMAN,85746534418.472,89.7586265745184,82611.28967291745,stomach
sp|P00338|LDHA_HUMAN,78855810482.68361,89.63776527462736,75972.51884706249,stomach
sp|P07108|ACBP_HUMAN,78661213674.34999,89.63420065683846,75785.0372956307,stomach
sp|P07237|PDIA1_HUMAN,78376098088.37,89.62896196178787,75510.34670407038,stomach
sp|P62258|1433E_HUMAN,77592083392.335,89.6144576746915,74754.99879874421,stomach
sp|P68363|TBA1B_HUMAN,76840232263.2348,89.60041009066359,74030.63842851768,stomach
sp|P07437|TBB5_HUMAN,76457349769.27292,89.5932034039489,73661.75568784612,stomach
sp|P02042|HBD_HUMAN,73975197639.24545,89.54558985671886,71270.36121322845,stomach
sp|P32119|PRDX2_HUMAN,71211534538.3007,89.49065915251302,68607.74896261233,stomach
sp|P04080|CYTB_HUMAN,68754895566.50858,89.4400106524939,66240.93478059475,stomach
sp|P09493|TPM1_HUMAN,68721688900.09044,89.4393137033504,66208.94228600421,stomach
sp|P0DTE7|AMY1B_HUMAN;sp|P0DTE8|AMY1C_HUMAN;sp|P0DUB6|AMY1A_HUMAN,68387358188.05807,89.43227786980775,65886.83607511682,stomach
sp|P63104|1433Z_HUMAN,65975162582.84685,89.38047121164671,63562.84022803903,stomach
sp|Q7Z4W1|DCXR_HUMAN,65267784920.25188,89.36491928832147,62881.32719209999,stomach
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,63867748106.889,89.3336357947232,61532.48146293017,stomach
sp|P30046|DOPD_HUMAN,63717513508.100006,89.33023817954296,61387.74005683576,stomach
sp|P23280|CAH6_HUMAN,63224409428.01428,89.31902986675374,60912.665882991554,stomach
sp|P05783|K1C18_HUMAN,62767842009.7814,89.3085738200388,60472.79244089093,stomach
sp|P23141|EST1_HUMAN,62590519319.457146,89.30449235736046,60301.953394913086,stomach
sp|Q9NS71|GKN1_HUMAN,62218874026.31667,89.2959004975379,59943.89697694327,stomach
sp|P30041|PRDX6_HUMAN,61188701783.27375,89.27181350125345,58951.39205344767,stomach
sp|P61204|ARF3_HUMAN,60641820460.21636,89.25886127454396,58424.50695305032,stomach
sp|P62805|H4_HUMAN,60132022724.75833,89.24668169966849,57933.349512296096,stomach
sp|P21291|CSRP1_HUMAN,59855400467.70881,89.24002963139553,57666.84169874915,stomach
sp|P07195|LDHB_HUMAN,58268479522.996666,89.20126387586602,56137.9450880496,stomach
sp|P09429|HMGB1_HUMAN,56979436332.295,89.16898956075816,54896.03459976966,stomach
sp|P14618|KPYM_HUMAN,56674423757.50763,89.16124602815601,54602.17453486407,stomach
sp|P09382|LEG1_HUMAN,56271557400.856,89.1509541035773,54214.03862343007,stomach
sp|P09228|CYTT_HUMAN,56049958585.2675,89.14526151789055,54000.54236880111,stomach
sp|P10809|CH60_HUMAN,55756312715.58343,89.13768336669882,53717.63339567179,stomach
sp|P31949|S10AB_HUMAN,55296231995.061424,89.1257293862983,53274.37511201364,stomach
sp|P14625|ENPL_HUMAN,54588745494.100395,89.10715175369114,52592.75721728529,stomach
sp|P18669|PGAM1_HUMAN,54370001613.23333,89.10135908179461,52382.01150926289,stomach
sp|P11142|HSP7C_HUMAN,54095698568.71706,89.09406209325336,52117.738108333295,stomach
sp|P23284|PPIB_HUMAN,53351654030.385,89.07408120963244,51400.898887919735,stomach
sp|P12277|KCRB_HUMAN,51873643312.970436,89.03354991089766,49976.93030022008,stomach
sp|Q99497|PARK7_HUMAN,50438747239.15616,88.99308065435498,48594.49990803776,stomach
sp|Q9UBX5|FBLN5_HUMAN,49866533434.15772,88.97662012568203,48043.20858506874,stomach
sp|P04179|SODM_HUMAN,49556860498.517494,88.9676330043294,47744.858561204375,stomach
sp|P20962|PTMS_HUMAN,48023686903.27,88.92229437812027,46267.74407658009,stomach
sp|P40926|MDHM_HUMAN,45702947029.83875,88.85083540738798,44031.859964881034,stomach
sp|P52758|RIDA_HUMAN,45105486986.953995,88.83185115580396,43456.24550995895,stomach
sp|P08133|ANXA6_HUMAN,45092337517.66118,88.83143050986538,43443.57683915889,stomach
sp|P00352|AL1A1_HUMAN,45038572746.42607,88.82970932059061,43391.77792832448,stomach
sp|P02766|TTHY_HUMAN,43560318798.97,88.78156272340092,41967.57500407057,stomach
sp|P37802|TAGL2_HUMAN,43317817756.01154,88.7735087762385,41733.94079317574,stomach
sp|P12814|ACTN1_HUMAN,42045053236.20817,88.73048428264254,40507.71376086507,stomach
sp|P30101|PDIA3_HUMAN,41831555430.043526,88.72313985381322,40302.02230955202,stomach
sp|P04083|ANXA1_HUMAN,41691034575.94136,88.71828538436682,40166.639473825206,stomach
sp|P31151|S10A7_HUMAN,40853834027.057144,88.6890196887886,39360.05040842153,stomach
sp|P30084|ECHM_HUMAN,40288728188.84474,88.66892447489862,38815.60715583959,stomach
sp|P11021|BIP_HUMAN,40118002766.040794,88.66279799548461,38651.12415424146,stomach
sp|P35749|MYH11_HUMAN,38993557558.25109,88.62178399517217,37567.79327198451,stomach
sp|P63267|ACTH_HUMAN,38921134099.81304,88.61910195941738,37498.0179120272,stomach
sp|P30043|BLVRB_HUMAN,38837960659.48333,88.61601565919666,37417.88563357688,stomach
sp|Q9Y696|CLIC4_HUMAN,37851672796.21059,88.57890527015056,36467.660497059245,stomach
sp|P02792|FRIL_HUMAN,37508932224.04417,88.56578240488288,36137.45192499359,stomach
sp|P08319|ADH4_HUMAN,36960047532.891304,88.54451482300144,35608.63670784949,stomach
sp|P14550|AK1A1_HUMAN,36755353178.612404,88.53650259527178,35411.426818138745,stomach
sp|Q96DR8|MUCL1_HUMAN,36653428999.1,88.532496382433,35313.22940438345,stomach
sp|P06576|ATPB_HUMAN,35508915846.74968,88.48672952372002,34210.56434387101,stomach
sp|P00966|ASSY_HUMAN,34786847785.05769,88.45709016572503,33514.89805003712,stomach
sp|P00367|DHE3_HUMAN,34166540203.88189,88.43113237481988,32917.27145646855,stomach
sp|P26038|MOES_HUMAN,34007150314.71275,88.4243863289505,32763.70951493486,stomach
sp|P02814|SMR3B_HUMAN,33861946773.933334,88.41821312916403,32623.815210748526,stomach
sp|P07099|HYEP_HUMAN,33548357420.013794,88.4047903424036,32321.691968909272,stomach
sp|Q8TAX7|MUC7_HUMAN,32422537284.333,88.35554520683654,31237.036431760313,stomach
sp|P02790|HEMO_HUMAN,31403005676.47963,88.30945086127531,30254.78307821923,stomach
sp|P40925|MDHC_HUMAN,31399289052.318752,88.30928010460869,30251.20234907091,stomach
sp|P30044|PRDX5_HUMAN,30792183003.774616,88.28111236134853,29666.2945859922,stomach
sp|P16152|CBR1_HUMAN,30595644491.783333,88.2718745004578,29476.942327546894,stomach
sp|P02652|APOA2_HUMAN,30313888293.286,88.25852712604433,29205.48829049384,stomach
sp|P54868|HMCS2_HUMAN,29438062687.66941,88.21623094193231,28361.686458743494,stomach
sp|P51884|LUM_HUMAN,28972252510.015625,88.19322006524611,27912.90821038947,stomach
sp|Q06520|ST2A1_HUMAN,27855102472.940002,88.13648983422132,26836.605757504756,stomach
sp|P02679|FIBG_HUMAN,27722139649.074333,88.12958682265528,26708.50459945108,stomach
sp|P42765|THIM_HUMAN,26582234053.154163,88.06901056911397,25610.27862422083,stomach
sp|P09467|F16P1_HUMAN,26055386920.209,88.04012988967511,25102.695181831547,stomach
sp|P27797|CALR_HUMAN,25299875174.74621,87.99767847777858,24374.808042380315,stomach
sp|P05091|ALDH2_HUMAN,25246295930.46552,87.99461994585502,24323.18787487446,stomach
sp|Q93088|BHMT1_HUMAN,25173263617.0112,87.99044047935116,24252.825922135784,stomach
sp|P63241|IF5A1_HUMAN,24208355442.83125,87.93405328626224,23323.198745649293,stomach
sp|P06454|PTMA_HUMAN,23356355246.266666,87.88236337041263,22502.351168343397,stomach
sp|P25705|ATPA_HUMAN,23310625060.104324,87.87953590081936,22458.29306522034,stomach
sp|P01011|AACT_HUMAN,23206749349.537502,87.87309266435122,22358.215476384667,stomach
sp|P01619|KV320_HUMAN,23146264865.27625,87.86932761405198,22299.942552774275,stomach
sp|P05089|ARGI1_HUMAN,23075088372.311577,87.86488438392556,22231.368564121734,stomach
sp|Q16836|HCDH_HUMAN,22866010652.775,87.85175289695599,22029.93558295313,stomach
sp|P18206|VINC_HUMAN,22649960171.476162,87.8380567242375,21821.78479277138,stomach
sp|P30048|PRDX3_HUMAN,22132688158.659374,87.80472689731121,21323.426364873274,stomach
sp|P09455|RET1_HUMAN,22074628243.533333,87.8009373526564,21267.489358212988,stomach
sp|P60981|DEST_HUMAN,21685828773.70308,87.7753007910076,20892.90599056257,stomach
sp|P0DOX8|IGL1_HUMAN,21588461057.252728,87.76880861474015,20799.09843690431,stomach
sp|P06744|G6PI_HUMAN,21412487179.263756,87.75700059334707,20629.55888515443,stomach
sp|P20142|PEPC_HUMAN,21186435827.52,87.74168911585993,20411.77289734155,stomach
sp|P60903|S10AA_HUMAN,21023262939.466,87.73053481265701,20254.566278867514,stomach
sp|Q16698|DECR_HUMAN,20992943874.172726,87.7284527031068,20225.35580286937,stomach
sp|P00167|CYB5_HUMAN,20922759017.82222,87.7236213185971,20157.737192531986,stomach
sp|P31947|1433S_HUMAN,20606552757.666668,87.70165138941238,19853.092729274555,stomach
sp|P15531|NDKA_HUMAN,20427298024.4675,87.68904659825641,19680.39228382812,stomach
sp|P19835|CEL_HUMAN,20392087526.93571,87.68655768167478,19646.469226402496,stomach
sp|P78417|GSTO1_HUMAN,20117586961.868126,87.66700547986596,19382.00552708251,stomach
sp|P13929|ENOB_HUMAN,19811062822.49643,87.6448544907569,19086.689166589207,stomach
sp|P31946|1433B_HUMAN,19788976229.545883,87.6432451882316,19065.41015000271,stomach
sp|P50440|GATM_HUMAN,19725870245.45806,87.63863715981614,19004.611579344084,stomach
sp|P63000|RAC1_HUMAN,19439628179.518185,87.61754883572685,18728.835696548296,stomach
sp|P01024|CO3_HUMAN,19059857103.800713,87.58908551391865,18362.95060791744,stomach
sp|P01023|A2MG_HUMAN,18872216996.164215,87.57481212300573,18182.17139169203,stomach
sp|Q16822|PCKGM_HUMAN,18593930103.91905,87.5533799484131,17914.059808835,stomach
sp|P52895|AK1C2_HUMAN,18202992149.436363,87.52272382634979,17537.416148295997,stomach
sp|P05413|FABPH_HUMAN,18042712186.854286,87.50996443217345,17382.996678081472,stomach
sp|P13646|K1C13_HUMAN,17936302096.149063,87.50143069322388,17280.477376432857,stomach
sp|P04040|CATA_HUMAN,17925112513.273994,87.50053038539035,17269.696930570168,stomach
sp|Q13228|SBP1_HUMAN,17705041075.452583,87.48270840161727,17057.67220651691,stomach
sp|P08238|HS90B_HUMAN,17338144136.803204,87.45249769257644,16704.190523736022,stomach
sp|Q9NZT1|CALL5_HUMAN,17238214117.766666,87.44415852954225,16607.914355776174,stomach
sp|P17931|LEG3_HUMAN,16806179404.017273,87.4075400007826,16191.676601931535,stomach
sp|P62820|RAB1A_HUMAN,16789395265.958889,87.40609847790378,16175.506160753299,stomach
sp|P24844|MYL9_HUMAN,16462089174.87,87.37769564812797,15860.167721876058,stomach
sp|P38117|ETFB_HUMAN,16366329738.18125,87.36927903466709,15767.909642679499,stomach
sp|P24752|THIL_HUMAN,16245113898.205,87.35855406961923,15651.12595063717,stomach
sp|P62328|TYB4_HUMAN,16235210147.3,87.35767426972933,15641.584321457518,stomach
sp|P09525|ANXA4_HUMAN,16216778933.446522,87.35603550277321,15623.827028326086,stomach
sp|O14558|HSPB6_HUMAN,16181188616.54625,87.35286579811374,15589.538039284846,stomach
sp|P26447|S10A4_HUMAN,16138157349.050001,87.34902407229599,15548.08017129946,stomach
sp|Q06323|PSME1_HUMAN,16130654220.594444,87.34835316277795,15540.851387973125,stomach
sp|Q13011|ECH1_HUMAN,15753273801.78409,87.31419988751482,15177.269544034336,stomach
sp|P62826|RAN_HUMAN,15667046918.08,87.30628148267655,15094.195468614478,stomach
sp|O75874|IDHC_HUMAN,15564629249.352581,87.29681942296308,14995.522609632515,stomach
sp|P60953|CDC42_HUMAN,15267538848.55,87.2690157270033,14709.295051560408,stomach
sp|P40939|ECHA_HUMAN,15203129868.683477,87.26291657275748,14647.241127989311,stomach
sp|P52565|GDIR1_HUMAN,15172950179.292143,87.26004983666263,14618.164931738876,stomach
sp|P0C0S8|H2A1_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN,15144125888.385714,87.25730651972896,14590.394575049399,stomach
sp|P13639|EF2_HUMAN,15060164459.12795,87.24928573538179,14509.503119775947,stomach
sp|Q9UBQ7|GRHPR_HUMAN,14989216607.778946,87.24247319549812,14441.14941266448,stomach
sp|P01833|PIGR_HUMAN,14844345511.126665,87.22846169699102,14301.575397085411,stomach
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,14800299059.736578,87.22417453857362,14259.139464490256,stomach
sp|P61224|RAP1B_HUMAN,14754848410.673332,87.21973730964322,14215.350677444221,stomach
sp|P10768|ESTD_HUMAN,14649667277.14375,87.20941610941979,14114.01539725981,stomach
sp|Q16762|THTR_HUMAN,14410471715.14409,87.18566577259354,13883.565805391834,stomach
sp|P00568|KAD1_HUMAN,14232616198.923334,87.16774908918102,13712.213415816146,stomach
sp|P02511|CRYAB_HUMAN,14198615278.011538,87.16429844840172,13679.455707931626,stomach
sp|P01624|KV315_HUMAN,14128857966.272858,87.15719306838633,13612.249009422692,stomach
sp|P22626|ROA2_HUMAN,14055917534.6745,87.14972584312002,13541.975578962727,stomach
sp|P01040|CYTA_HUMAN,13978824104.91875,87.1417912175342,13467.701000979796,stomach
sp|P84243|H33_HUMAN,13920643349.985714,87.13577409850299,13411.647572911143,stomach
sp|P37837|TALDO_HUMAN,13812460086.927307,87.12451850648893,13307.419933358233,stomach
sp|P13693|TCTP_HUMAN,13732520946.914286,87.11614470332623,13230.40369594868,stomach
sp|P02675|FIBB_HUMAN,13694164003.2625,87.1121094064197,13193.449239369467,stomach
sp|P13796|PLSL_HUMAN,13584777363.176191,87.10053913271106,13088.062223185048,stomach
sp|Q13642|FHL1_HUMAN,13454248543.292084,87.08661002560267,12962.306071951174,stomach
sp|O00299|CLIC1_HUMAN,13419467494.305883,87.0828756351048,12928.79676067214,stomach
sp|P29401|TKT_HUMAN,13374851720.599998,87.0780711081121,12885.812322518519,stomach
sp|P60660|MYL6_HUMAN,13308791638.641817,87.07092779967661,12822.167667915564,stomach
sp|P50395|GDIB_HUMAN,13085519086.014334,87.046519366263,12607.058874933871,stomach
sp|P28325|CYTD_HUMAN,12846476258.4875,87.01992089855429,12376.756432940385,stomach
sp|P09210|GSTA2_HUMAN,12735274198.68,87.00737823295451,12269.620376220599,stomach
sp|P10109|ADX_HUMAN,12342347748.342144,86.96216505936884,11891.060927385091,stomach
sp|P01871|IGHM_HUMAN,12286838178.591785,86.95566191981419,11837.581015020516,stomach
sp|P52566|GDIR2_HUMAN,12283642913.690666,86.95528668964789,11834.502582100535,stomach
sp|O43707|ACTN4_HUMAN,11847458245.975483,86.90312578733784,11414.266613616408,stomach
sp|Q02252|MMSA_HUMAN,11815038771.755882,86.89917257446137,11383.032528251177,stomach
sp|P05108|CP11A_HUMAN,11808114193.66111,86.89832678941495,11376.361141113148,stomach
sp|P48735|IDHP_HUMAN,11778114183.309687,86.89465677581134,11347.458054100478,stomach
sp|P02765|FETUA_HUMAN,11682672527.953333,86.88291855371557,11255.506136848322,stomach
sp|P21549|AGT1_HUMAN,11675064737.3375,86.88197876044218,11248.176518239268,stomach
sp|P13804|ETFA_HUMAN,11649830666.843477,86.87885719595624,11223.865108788772,stomach
sp|Q00796|DHSO_HUMAN,11571241453.2025,86.86909186719845,11148.14943891019,stomach
sp|Q15084|PDIA6_HUMAN,11536493049.247778,86.86475294008761,11114.671579026483,stomach
sp|P16402|H13_HUMAN,11524496990.129166,86.86325199355132,11103.1141449972,stomach
sp|P13667|PDIA4_HUMAN,11376707461.627302,86.84463129783865,10960.728407398678,stomach
sp|P15090|FABP4_HUMAN,11193245799.826,86.82117665827484,10783.974855902638,stomach
sp|Q3LXA3|TKFC_HUMAN,11087200226.712122,86.80744330863342,10681.806743588191,stomach
sp|P33121|ACSL1_HUMAN,11071853707.265951,86.80544499669234,10667.021355793375,stomach
sp|Q16851|UGPA_HUMAN,10919497671.84375,86.78545470053369,10520.23608148415,stomach
sp|Q96IU4|ABHEB_HUMAN,10731231820.416666,86.76036390103806,10338.854001225864,stomach
sp|Q92688|AN32B_HUMAN,10671188652.642729,86.75226909627014,10281.006257763198,stomach
sp|P14060|3BHS1_HUMAN,10665581639.878948,86.75151085501957,10275.604260367387,stomach
sp|Q6MZM9|PRR27_HUMAN,10624552826.042858,86.74595033217497,10236.075628128936,stomach
sp|O95399|UTS2_HUMAN,10504160554.771427,86.72950908377585,10120.085391744034,stomach
sp|P68371|TBB4B_HUMAN,10460460572.594584,86.72349458549309,10077.98326002762,stomach
sp|P05141|ADT2_HUMAN,10366535282.595715,86.71048200607993,9987.49226360039,stomach
sp|Q9H299|SH3L3_HUMAN,10290003139.596,86.69979163326632,9913.75844942916,stomach
sp|P20231|TRYB2_HUMAN;sp|Q15661|TRYB1_HUMAN,10139307339.479334,86.6785073097384,9768.572705417935,stomach
sp|Q6IB77|GLYAT_HUMAN,10033234122.438889,86.66333493149044,9666.377959952179,stomach
sp|Q99798|ACON_HUMAN,9986366403.453333,86.65657995661482,9621.223916868305,stomach
sp|P49773|HINT1_HUMAN,9972993081.35,86.65464666528044,9608.339578233978,stomach
sp|A0A075B6P5|KV228_HUMAN;sp|P01615|KVD28_HUMAN,9945420625.016,86.65065250469992,9581.775283914098,stomach
sp|Q96KP4|CNDP2_HUMAN,9928221828.107,86.64815546619651,9565.205345512377,stomach
sp|Q14697|GANAB_HUMAN,9895543617.54708,86.6433990807205,9533.721984267906,stomach
sp|P07451|CAH3_HUMAN,9862818281.4125,86.63862006881998,9502.19322055294,stomach
sp|Q9UL46|PSME2_HUMAN,9798040321.97,86.6291133447343,9439.783808811488,stomach
sp|P02774|VTDB_HUMAN,9793975582.492758,86.62851471521103,9435.867692869582,stomach
sp|Q03154|ACY1_HUMAN,9694762524.645357,86.6138256755949,9340.282271059206,stomach
sp|P0DML2|CSH1_HUMAN;sp|P0DML3|CSH2_HUMAN,9671881135.973333,86.61041663044445,9318.237519740418,stomach
sp|Q15124|PGM5_HUMAN,9655553213.325714,86.60797903648242,9302.50661286765,stomach
sp|P05155|IC1_HUMAN,9653494220.9163,86.60767135707361,9300.522905659866,stomach
sp|P30038|AL4A1_HUMAN,9627656666.653685,86.6038048105243,9275.630078280841,stomach
sp|Q99536|VAT1_HUMAN,9554141177.48,86.59274631102208,9204.802616707477,stomach
sp|P07741|APT_HUMAN,9467414478.578571,86.57959059992336,9121.247001382477,stomach
sp|P09488|GSTM1_HUMAN,9465644119.37647,86.57932079793277,9119.541373768932,stomach
sp|P07478|TRY2_HUMAN,9420401710.400002,86.57240869737845,9075.953212698594,stomach
sp|Q04760|LGUL_HUMAN,9295568789.956364,86.55316326140435,8955.684695476,stomach
sp|P02743|SAMP_HUMAN,9033832923.790834,86.51195834806542,8703.518965347852,stomach
sp|P38646|GRP75_HUMAN,9020622526.82628,86.50984711545115,8690.79159464145,stomach
sp|P61457|PHS_HUMAN,9004848394.5375,86.50732210311324,8675.594229282198,stomach
sp|P54819|KAD2_HUMAN,9002695302.005882,86.50697710815055,8673.519862638363,stomach
sp|P29508|SPB3_HUMAN,8970693650.732609,86.50183966050488,8642.688322900023,stomach
sp|P50225|ST1A1_HUMAN,8936943944.004349,86.49640169115587,8610.172643778842,stomach
sp|P05093|CP17A_HUMAN,8911861344.402964,86.49234690258112,8586.00716682432,stomach
sp|P07858|CATB_HUMAN,8890706728.417368,86.48891822040285,8565.626050305062,stomach
sp|Q01469|FABP5_HUMAN,8749298130.543636,86.4657874044297,8429.387930357541,stomach
sp|P42330|AK1C3_HUMAN,8694544237.309584,86.45673052028684,8376.636063878565,stomach
sp|Q9P1F3|ABRAL_HUMAN,8691094504.99,86.45615798891782,8373.312467911917,stomach
sp|P36871|PGM1_HUMAN,8664884172.295527,86.45180058027529,8348.0604924084,stomach
sp|P27824|CALX_HUMAN,8654161478.271317,86.45001415626759,8337.72986402656,stomach
sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN,8602516006.250908,86.44137878727632,8287.972762141244,stomach
sp|P0DJD8|PEPA3_HUMAN,8577566594.82,86.43718853763853,8263.93560345179,stomach
sp|O75390|CISY_HUMAN,8554652601.542609,86.43332938503241,8241.859439685642,stomach
sp|P28161|GSTM2_HUMAN,8454230271.220555,86.41629352412495,8145.108961358702,stomach
sp|P31146|COR1A_HUMAN,8448592805.582,86.41533118262916,8139.677624570035,stomach
sp|P67936|TPM4_HUMAN,8427202856.138095,86.41167396952565,8119.0697793482595,stomach
sp|P09651|ROA1_HUMAN,8354083569.463499,86.39910169143161,8048.6240334867125,stomach
sp|P30040|ERP29_HUMAN,8338910146.077333,86.39647895891588,8034.005412650483,stomach
sp|P61978|HNRPK_HUMAN,8295103902.832222,86.38888016817177,7991.800905205986,stomach
sp|Q14914|PTGR1_HUMAN,8290054013.905499,86.38800161760585,7986.9356609162805,stomach
sp|P56470|LEG4_HUMAN,8273838610.555294,86.38517693261144,7971.313159174233,stomach
sp|Q08426|ECHP_HUMAN,8253062128.5724,86.38154961690512,7951.29635052869,stomach
sp|P62942|FKB1A_HUMAN,8218258415.2,86.37545281133572,7917.765203566311,stomach
sp|P69892|HBG2_HUMAN,8162517293.008334,86.36563425910268,7864.062205266741,stomach
sp|P00387|NB5R3_HUMAN,8112348187.200588,86.35673969103345,7815.727487594209,stomach
sp|P30740|ILEU_HUMAN,8095573086.179565,86.35375332858922,7799.56575302221,stomach
sp|P15538|C11B1_HUMAN,8074533743.058437,86.34999907100345,7779.295694519029,stomach
sp|P07585|PGS2_HUMAN,8053973816.636666,86.3463208980731,7759.487523275703,stomach
sp|O75368|SH3L1_HUMAN,8000394054.448888,86.33669117676429,7707.8668567995655,stomach
sp|P68036|UB2L3_HUMAN,7992591463.60875,86.33528346461554,7700.34956066083,stomach
sp|P21399|ACOHC_HUMAN,7848514769.448417,86.30903978430237,7561.540900962608,stomach
sp|P0DOX7|IGK_HUMAN,7791003848.465454,86.2984293433397,7506.132814969383,stomach
sp|Q01518|CAP1_HUMAN,7678992498.330286,86.27753715438345,7398.217058893326,stomach
sp|P11766|ADHX_HUMAN,7671582690.353478,86.27614436044304,7391.07818386655,stomach
sp|Q15404|RSU1_HUMAN,7655432860.41125,86.27310407016417,7375.51885789992,stomach
