"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|Q9BXB4|OSB11_HUMAN",73052890.6108668,62908170.8475232,56807780.2212583,56421703.3548012,52926521.8613411,54548544.7191553,49773567.4562677,45334368.008099,48656999.8678861,51585725.8759323,50020150.5181891,49068771.2828553,37876344.4777428,41789602.6634892,35886368.354264,37932185.732635,37340552.1269425,37706435.6613591
"sp|Q9BXF6|RFIP5_HUMAN",343349667.987982,154670858.707106,167309928.61677,164751965.36337,150367776.238687,156646095.862126,129235343.514394,128162441.805314,126962836.545989,124015703.956368,130093440.683175,119236035.428002,105499997.762116,106239904.051932,96801470.3737012,103304473.578705,99750320.7736894,104639314.926377
"sp|Q9BXJ9|NAA15_HUMAN",18651867.4515344,14183291.6991828,15002587.8069384,15749962.7099692,13059539.4358626,13948888.2222024,11422067.0278276,11749673.9918103,13469126.6017314,12648665.0663119,12305293.8868431,12534122.2674119,10808398.0502681,11475310.5333668,10497596.3127982,9922366.08629241,13116439.7757772,9963366.7091298
"sp|Q9BXK5|B2L13_HUMAN",34942811.4994725,39508492.5242042,35622774.5319227,44694822.450648,39245303.7921604,42001440.771267,30727114.6775066,39410325.5111226,34866023.3966509,36727263.5490077,40581004.5060076,35765394.7854503,22608186.4438728,34534514.9969101,38441436.34389,31141194.4944599,33974273.0869452,46949199.5218899
"sp|Q9BXP5|SRRT_HUMAN",172040471.404497,798036549.716505,233557084.092869,254112239.777223,672986111.771232,212534103.05273,178985217.145136,243247393.582599,247808946.290983,233931222.68115,461399291.990263,269682738.236771,368528378.985945,126128581.935461,356846294.383678,369264241.866344,53001444.8712585,185367348.629963
"sp|Q9BXS5|AP1M1_HUMAN",22884873.1962311,21918442.9425238,77992601.1513364,91524556.4879219,83167194.9767541,93226602.2072184,55179803.1394882,59996183.2174519,75256644.3248687,72334840.0934144,49387474.1656633,50619763.6017269,34301409.3437793,38365510.5662348,54802121.0689571,33408989.3153158,29556721.5812695,30397051.400467
"sp|Q9BXS6|NUSAP_HUMAN",87578636.855297,67354825.2007642,61865357.6067973,57421288.4189331,52420146.905246,54520035.7023727,51032785.4138038,51441626.6563043,50624489.3017468,47326977.6259694,56978693.017921,51135749.168338,38251763.254211,39004993.3535744,37704386.7732086,33894891.572414,30915928.7494573,35646912.6700947
"sp|Q9BXW9|FACD2_HUMAN",430224427.822174,353699961.604919,328406009.548266,313682661.326622,27825039.2289078,292506201.544798,363659945.448901,233759142.265777,234029496.745908,243971373.327542,248473727.070813,365021299.216106,284834919.832424,294666908.209995,189818549.985945,421948299.558896,425327203.476487,404019818.087758
"sp|Q9BXY0|MAK16_HUMAN",134238447.082018,55517522.2880506,58456187.4465724,54738772.5151893,106353357.81338,60393862.320263,329440678.800752,330186382.78842,303947847.446369,324587018.659758,292867806.111565,326817329.551197,264856986.795347,234087781.40391,226871874.425122,225899896.595262,227295821.32287,221380706.521265
"sp|Q9BY44|EIF2A_HUMAN",10689123.4237218,16669012.7080665,12126638.4970106,8299749.74931795,11704318.1070289,13960668.965691,6724413.07515266,10473977.2615466,12557834.0604396,11632281.4927831,10516900.0314853,11867837.2304919,6096581.14034419,NA,NA,NA,NA,NA
"sp|Q9BY77|PDIP3_HUMAN",186502562.388147,180388525.597045,73164159.7185776,150171221.267487,84874600.480769,81626835.2820411,122208493.991131,121918087.996505,69987482.7289642,113932082.851621,111003831.188741,52682219.5760079,67219880.4573262,42090291.9663639,41463855.5573541,40233194.394863,43095038.2027268,88706303.1709777
"sp|Q9BY89|K1671_HUMAN",88523853.6466856,108314521.450707,142984121.447073,153607458.418891,147988148.42597,149246833.98503,94283933.4835995,98340881.8597893,90584385.1585854,99181704.4117926,98008714.5843598,101766440.998604,86312875.3914678,72292058.8782827,75226715.8827242,79241653.4106769,62395914.962596,74926496.5506968
"sp|Q9BYG3|MK67I_HUMAN",56412108.9724608,90514691.3359738,299300579.073304,275018106.072502,262206420.250648,263167966.070756,241784982.399724,229505160.352381,237315448.940596,238429137.19167,244377417.05058,235138619.437166,198395944.148426,199338765.166729,193117445.981952,197705899.259649,193385846.890143,200035298.068679
"sp|Q9BYW2|SETD2_HUMAN",256497619.519965,245966547.608636,238473609.05105,231476952.804974,229599827.718887,227341742.752819,205119677.134307,194486809.166471,184352692.827043,195490182.601605,187942479.852752,195625774.513113,147063463.689975,146388066.130558,146051423.140264,99273706.651008,139741096.254533,144298935.574463
"sp|Q9BYX2|TBD2A_HUMAN",30212685.8130481,NA,NA,12973898.0067244,NA,NA,NA,19550021.7220857,NA,NA,NA,NA,NA,24110798.3376227,21369055.9636276,21582991.7197834,22360736.8951825,26207475.623929
"sp|Q9BZ29|DOCK9_HUMAN",224085134.619217,219625953.482932,228414760.790302,158173139.510399,198571334.739489,196659933.168755,155801581.039148,154427253.048805,143161056.669076,147624929.278957,161335697.27733,161313492.408835,122183681.127951,126453161.708153,121937188.923463,116427068.446618,116295886.518669,130093716.357517
